,from_id,to_id,option,segment,transport_mode,departure_time,distance,travel_time,wait_time,route,geometry,mode,travel time (min),trip,Proj_distance,ghg_co2_emission
258,0,1,45,3,TransportMode.SUBWAY,2022-02-22 08:53:00,,0 days 00:03:00,0 days 00:02:04,M1,"LINESTRING (24.9398449 60.170388, 24.931183 60.168853, 24.915563 60.163217)",TransportMode.SUBWAY,3.0,0 to 1,1580.68,39.517
259,0,1,45,4,TransportMode.WALK,2022-02-22 08:57:00,99.254,0 days 00:01:41,0 days 00:00:58,,"LINESTRING (24.9156272 60.1630661, 24.9156033 60.1632281, 24.9155935 60.1632949, 24.9154372 60.1632916, 24.9154297 60.1633554, 24.9151675 60.1633729, 24.9149673 60.1633662, 24.9149638 60.1634003, 24.9149618 60.1634202, 24.9142289 60.163401, 24.9142069 60.1634003, 24.9142289 60.163401, 24.9149618 60.1634202)",TransportMode.WALK,1.68,0 to 1,157.13,0.0
260,0,1,45,5,TransportMode.BUS,2022-02-22 08:59:00,,0 days 00:02:00,0 days 00:01:21,22,"LINESTRING (24.914207 60.163396, 24.9044 60.16338)",TransportMode.BUS,2.0,0 to 1,544.4,31.35744
261,0,1,45,6,TransportMode.WALK,2022-02-22 09:02:00,437.183,0 days 00:07:24,0 days 00:00:00,,"LINESTRING (24.9082428 60.1622831, 24.9082137 60.1622494, 24.9082428 60.1622831, 24.9080812 60.1623189, 24.9077452 60.1623975, 24.9077907 60.1624724, 24.9068731 60.1623472, 24.9073257 60.1624044, 24.9077115 60.1624671, 24.90664 60.1623114, 24.9063034 60.162259, 24.9059468 60.1628829, 24.905977 60.1628253, 24.9062683 60.1623096, 24.9056964 60.1628888, 24.9059075 60.1629209, 24.9043754 60.1626742, 24.9043131 60.1626649, 24.9037171 60.1627841, 24.9038393 60.1625877, 24.9037113 60.1628382, 24.9039103 60.1629048, 24.9038497 60.1629666, 24.9038445 60.1631485, 24.9037268 60.1631019, 24.9043995 60.1633845)",TransportMode.WALK,7.4,0 to 1,731.59,0.0
262,0,1,46,0,TransportMode.WALK,2022-02-22 08:36:26,352.31,0 days 00:06:03,0 days 00:00:00,,"LINESTRING (24.9579411 60.1687238, 24.9579334 60.1687296, 24.9577428 60.1687244, 24.9577395 60.168653, 24.9577409 60.1686358, 24.9573643 60.1686231, 24.9573632 60.1686366, 24.9573577 60.1687141, 24.9572862 60.1687122, 24.9570558 60.168706, 24.9570613 60.1686871, 24.9570369 60.1687218, 24.9569825 60.1691196, 24.9568813 60.1691175, 24.9568485 60.1691175, 24.9568448 60.169181, 24.956838 60.1692708, 24.9567111 60.1692691, 24.9565872 60.1692858, 24.9564881 60.1693172, 24.9563414 60.1693826, 24.9563169 60.1693766, 24.9562897 60.1693756, 24.9562637 60.1693798, 24.9562391 60.1693913, 24.956228 60.1694072, 24.956233 60.1694237, 24.9562529 60.1694373, 24.9561375 60.1695118, 24.956022 60.1695874, 24.9559083 60.1695853, 24.9559061 60.1696044, 24.9558811 60.1696036, 24.9558443 60.1699839, 24.9557569 60.1699813, 24.9556697 60.1699787, 24.9556621 60.1700415, 24.9554337 60.1700347, 24.9550465 60.1700239, 24.9548928 60.1700197, 24.9540099 60.1699952, 24.953665 60.1699856, 24.9535809 60.1699833, 24.9535515 60.1699825, 24.9535406 60.1700603, 24.9535373 60.1700883, 24.9535337 60.1701203, 24.953501 60.17014)",TransportMode.WALK,6.05,0 to 1,413.5,0.0
263,0,1,46,1,TransportMode.TRAM,2022-02-22 08:44:00,,0 days 00:06:00,0 days 00:01:31,7,"LINESTRING (24.953501 60.17014, 24.949924 60.169031, 24.94613 60.16893, 24.94545 60.17035, 24.94061 60.1704)",TransportMode.TRAM,6.0,0 to 1,875.98,21.8995
264,0,1,46,2,TransportMode.WALK,2022-02-22 08:51:00,52.393,0 days 00:00:52,0 days 00:01:04,,"LINESTRING (24.9415248 60.1704528, 24.9406728 60.170435, 24.9406097 60.1704336, 24.9404027 60.1704293, 24.9403998 60.1704735, 24.9401927 60.1704658, 24.9399122 60.1704396, 24.9398276 60.1704228, 24.9398276 60.1704228, 24.9398276 60.1704228, 24.9399122 60.1704396, 24.9401927 60.1704658)",TransportMode.WALK,0.87,0 to 1,120.57,0.0
265,0,1,46,3,TransportMode.SUBWAY,2022-02-22 08:53:00,,0 days 00:03:00,0 days 00:02:04,M1,"LINESTRING (24.9398449 60.170388, 24.931183 60.168853, 24.915563 60.163217)",TransportMode.SUBWAY,3.0,0 to 1,1580.68,39.517
266,0,1,46,4,TransportMode.WALK,2022-02-22 08:57:00,99.254,0 days 00:01:41,0 days 00:00:58,,"LINESTRING (24.9156272 60.1630661, 24.9156033 60.1632281, 24.9155935 60.1632949, 24.9154372 60.1632916, 24.9154297 60.1633554, 24.9151675 60.1633729, 24.9149673 60.1633662, 24.9149638 60.1634003, 24.9149618 60.1634202, 24.9142289 60.163401, 24.9142069 60.1634003, 24.9142289 60.163401, 24.9149618 60.1634202)",TransportMode.WALK,1.68,0 to 1,157.13,0.0
267,0,1,46,5,TransportMode.BUS,2022-02-22 08:59:00,,0 days 00:02:00,0 days 00:01:21,22,"LINESTRING (24.914207 60.163396, 24.9044 60.16338)",TransportMode.BUS,2.0,0 to 1,544.4,31.35744
268,0,1,46,6,TransportMode.WALK,2022-02-22 09:02:00,437.183,0 days 00:07:24,0 days 00:00:00,,"LINESTRING (24.9082428 60.1622831, 24.9082137 60.1622494, 24.9082428 60.1622831, 24.9080812 60.1623189, 24.9077452 60.1623975, 24.9077907 60.1624724, 24.9068731 60.1623472, 24.9073257 60.1624044, 24.9077115 60.1624671, 24.90664 60.1623114, 24.9063034 60.162259, 24.9059468 60.1628829, 24.905977 60.1628253, 24.9062683 60.1623096, 24.9056964 60.1628888, 24.9059075 60.1629209, 24.9043754 60.1626742, 24.9043131 60.1626649, 24.9037171 60.1627841, 24.9038393 60.1625877, 24.9037113 60.1628382, 24.9039103 60.1629048, 24.9038497 60.1629666, 24.9038445 60.1631485, 24.9037268 60.1631019, 24.9043995 60.1633845)",TransportMode.WALK,7.4,0 to 1,731.59,0.0
269,0,1,47,0,TransportMode.WALK,2022-02-22 08:32:12,906.231,0 days 00:15:28,0 days 00:00:00,,"LINESTRING (24.9579411 60.1687238, 24.9579334 60.1687296, 24.9577428 60.1687244, 24.9577395 60.168653, 24.9577409 60.1686358, 24.9573643 60.1686231, 24.9573632 60.1686366, 24.9573577 60.1687141, 24.9572862 60.1687122, 24.9570558 60.168706, 24.9570613 60.1686871, 24.9570369 60.1687218, 24.9569825 60.1691196, 24.9568813 60.1691175, 24.9568485 60.1691175, 24.9568448 60.169181, 24.956838 60.1692708, 24.9567111 60.1692691, 24.9565872 60.1692858, 24.9564881 60.1693172, 24.9563414 60.1693826, 24.9563169 60.1693766, 24.9562897 60.1693756, 24.9562637 60.1693798, 24.9562391 60.1693913, 24.956228 60.1694072, 24.956233 60.1694237, 24.9562529 60.1694373, 24.9561375 60.1695118, 24.956022 60.1695874, 24.9559083 60.1695853, 24.9559061 60.1696044, 24.9558811 60.1696036, 24.9558443 60.1699839, 24.9557569 60.1699813, 24.9556697 60.1699787, 24.9556621 60.1700415, 24.9554337 60.1700347, 24.9550465 60.1700239, 24.9548928 60.1700197, 24.9540099 60.1699952, 24.953665 60.1699856, 24.9535809 60.1699833, 24.9535515 60.1699825, 24.9535406 60.1700603, 24.9535089 60.1700589, 24.953467 60.1700574, 24.9534534 60.1701419, 24.9534233 60.1703624, 24.9533628 60.1703948, 24.9533301 60.1707844, 24.9533286 60.1707944, 24.9520958 60.1707591, 24.9513206 60.1707346, 24.9509569 60.1707229, 24.9509278 60.1707153, 24.9507952 60.1707118, 24.9506705 60.1707096, 24.9499578 60.1706834, 24.9492601 60.1706701, 24.949156 60.1706638, 24.9490585 60.1706614, 24.9490247 60.1706605, 24.9490164 60.1707366, 24.9489942 60.1707359, 24.948705 60.1707317, 24.9479716 60.1707082, 24.9477195 60.1707009, 24.9476872 60.1706991, 24.947657 60.1709788, 24.9476167 60.1712336, 24.9476129 60.171313, 24.9475782 60.1714656, 24.9474853 60.1714824, 24.9475231 60.1715304, 24.947629 60.1717159, 24.9477982 60.1719304, 24.9478687 60.172, 24.94785 60.172026)",TransportMode.WALK,15.47,0 to 1,969.26,0.0
270,0,1,47,1,TransportMode.SUBWAY,2022-02-22 08:51:00,,0 days 00:05:00,0 days 00:02:28,M1,"LINESTRING (24.94785 60.172026, 24.9398449 60.170388, 24.931183 60.168853, 24.915563 60.163217)",TransportMode.SUBWAY,5.0,0 to 1,2060.96,51.524
271,0,1,47,2,TransportMode.WALK,2022-02-22 08:57:00,99.254,0 days 00:01:41,0 days 00:00:58,,"LINESTRING (24.9156272 60.1630661, 24.9156033 60.1632281, 24.9155935 60.1632949, 24.9154372 60.1632916, 24.9154297 60.1633554, 24.9151675 60.1633729, 24.9149673 60.1633662, 24.9149638 60.1634003, 24.9149618 60.1634202, 24.9142289 60.163401, 24.9142069 60.1634003, 24.9142289 60.163401, 24.9149618 60.1634202)",TransportMode.WALK,1.68,0 to 1,157.13,0.0
272,0,1,47,3,TransportMode.BUS,2022-02-22 08:59:00,,0 days 00:02:00,0 days 00:01:21,22,"LINESTRING (24.914207 60.163396, 24.9044 60.16338)",TransportMode.BUS,2.0,0 to 1,544.4,31.35744
273,0,1,47,4,TransportMode.WALK,2022-02-22 09:02:00,437.183,0 days 00:07:24,0 days 00:00:00,,"LINESTRING (24.9082428 60.1622831, 24.9082137 60.1622494, 24.9082428 60.1622831, 24.9080812 60.1623189, 24.9077452 60.1623975, 24.9077907 60.1624724, 24.9068731 60.1623472, 24.9073257 60.1624044, 24.9077115 60.1624671, 24.90664 60.1623114, 24.9063034 60.162259, 24.9059468 60.1628829, 24.905977 60.1628253, 24.9062683 60.1623096, 24.9056964 60.1628888, 24.9059075 60.1629209, 24.9043754 60.1626742, 24.9043131 60.1626649, 24.9037171 60.1627841, 24.9038393 60.1625877, 24.9037113 60.1628382, 24.9039103 60.1629048, 24.9038497 60.1629666, 24.9038445 60.1631485, 24.9037268 60.1631019, 24.9043995 60.1633845)",TransportMode.WALK,7.4,0 to 1,731.59,0.0
274,0,1,48,0,TransportMode.WALK,2022-02-22 08:32:12,906.231,0 days 00:15:28,0 days 00:00:00,,"LINESTRING (24.9579411 60.1687238, 24.9579334 60.1687296, 24.9577428 60.1687244, 24.9577395 60.168653, 24.9577409 60.1686358, 24.9573643 60.1686231, 24.9573632 60.1686366, 24.9573577 60.1687141, 24.9572862 60.1687122, 24.9570558 60.168706, 24.9570613 60.1686871, 24.9570369 60.1687218, 24.9569825 60.1691196, 24.9568813 60.1691175, 24.9568485 60.1691175, 24.9568448 60.169181, 24.956838 60.1692708, 24.9567111 60.1692691, 24.9565872 60.1692858, 24.9564881 60.1693172, 24.9563414 60.1693826, 24.9563169 60.1693766, 24.9562897 60.1693756, 24.9562637 60.1693798, 24.9562391 60.1693913, 24.956228 60.1694072, 24.956233 60.1694237, 24.9562529 60.1694373, 24.9561375 60.1695118, 24.956022 60.1695874, 24.9559083 60.1695853, 24.9559061 60.1696044, 24.9558811 60.1696036, 24.9558443 60.1699839, 24.9557569 60.1699813, 24.9556697 60.1699787, 24.9556621 60.1700415, 24.9554337 60.1700347, 24.9550465 60.1700239, 24.9548928 60.1700197, 24.9540099 60.1699952, 24.953665 60.1699856, 24.9535809 60.1699833, 24.9535515 60.1699825, 24.9535406 60.1700603, 24.9535089 60.1700589, 24.953467 60.1700574, 24.9534534 60.1701419, 24.9534233 60.1703624, 24.9533628 60.1703948, 24.9533301 60.1707844, 24.9533286 60.1707944, 24.9520958 60.1707591, 24.9513206 60.1707346, 24.9509569 60.1707229, 24.9509278 60.1707153, 24.9507952 60.1707118, 24.9506705 60.1707096, 24.9499578 60.1706834, 24.9492601 60.1706701, 24.949156 60.1706638, 24.9490585 60.1706614, 24.9490247 60.1706605, 24.9490164 60.1707366, 24.9489942 60.1707359, 24.948705 60.1707317, 24.9479716 60.1707082, 24.9477195 60.1707009, 24.9476872 60.1706991, 24.947657 60.1709788, 24.9476167 60.1712336, 24.9476129 60.171313, 24.9475782 60.1714656, 24.9474853 60.1714824, 24.9475231 60.1715304, 24.947629 60.1717159, 24.9477982 60.1719304, 24.9478687 60.172, 24.94785 60.172026)",TransportMode.WALK,15.47,0 to 1,969.26,0.0
275,0,1,48,1,TransportMode.SUBWAY,2022-02-22 08:57:00,,0 days 00:03:00,0 days 00:01:56,M1,"LINESTRING (24.94785 60.172026, 24.9398449 60.170388, 24.931183 60.168853)",TransportMode.SUBWAY,3.0,0 to 1,990.52,24.763
276,0,1,48,2,TransportMode.WALK,2022-02-22 09:01:00,27.443,0 days 00:00:24,0 days 00:01:14,,"LINESTRING (24.9312054 60.1687645, 24.9314681 60.168853, 24.9316692 60.1689209)",TransportMode.WALK,0.4,0 to 1,31.08,0.0
277,0,1,48,3,TransportMode.BUS,2022-02-22 09:02:00,,0 days 00:04:00,0 days 00:01:22,21,"LINESTRING (24.93146 60.16895, 24.92659 60.16594, 24.91112 60.16436)",TransportMode.BUS,4.0,0 to 1,1307.24,75.29702400000001
278,0,1,48,4,TransportMode.WALK,2022-02-22 09:07:00,418.828,0 days 00:07:05,0 days 00:00:00,,"LINESTRING (24.9082428 60.1622831, 24.9082137 60.1622494, 24.9082428 60.1622831, 24.9081261 60.1623871, 24.9081083 60.1623544, 24.9080812 60.1623189, 24.9080143 60.1629357, 24.9081508 60.1624964, 24.907982 60.1630624, 24.9079902 60.1630334, 24.9079652 60.163123, 24.9079716 60.1630996, 24.9079452 60.163169, 24.9078513 60.1636503, 24.9079174 60.1632301, 24.9078328 60.1639905, 24.9078593 60.1637976, 24.9078442 60.1637301, 24.9078279 60.1640657, 24.9078264 60.1641542, 24.9078356 60.1642979, 24.9081871 60.1643097, 24.9080479 60.1643054, 24.9088287 60.1643333, 24.9097118 60.164361, 24.9099791 60.1643687, 24.9111195 60.164408)",TransportMode.WALK,7.08,0 to 1,711.55,0.0
279,0,1,49,0,TransportMode.WALK,2022-02-22 08:32:12,906.231,0 days 00:15:28,0 days 00:00:00,,"LINESTRING (24.9579411 60.1687238, 24.9579334 60.1687296, 24.9577428 60.1687244, 24.9577395 60.168653, 24.9577409 60.1686358, 24.9573643 60.1686231, 24.9573632 60.1686366, 24.9573577 60.1687141, 24.9572862 60.1687122, 24.9570558 60.168706, 24.9570613 60.1686871, 24.9570369 60.1687218, 24.9569825 60.1691196, 24.9568813 60.1691175, 24.9568485 60.1691175, 24.9568448 60.169181, 24.956838 60.1692708, 24.9567111 60.1692691, 24.9565872 60.1692858, 24.9564881 60.1693172, 24.9563414 60.1693826, 24.9563169 60.1693766, 24.9562897 60.1693756, 24.9562637 60.1693798, 24.9562391 60.1693913, 24.956228 60.1694072, 24.956233 60.1694237, 24.9562529 60.1694373, 24.9561375 60.1695118, 24.956022 60.1695874, 24.9559083 60.1695853, 24.9559061 60.1696044, 24.9558811 60.1696036, 24.9558443 60.1699839, 24.9557569 60.1699813, 24.9556697 60.1699787, 24.9556621 60.1700415, 24.9554337 60.1700347, 24.9550465 60.1700239, 24.9548928 60.1700197, 24.9540099 60.1699952, 24.953665 60.1699856, 24.9535809 60.1699833, 24.9535515 60.1699825, 24.9535406 60.1700603, 24.9535089 60.1700589, 24.953467 60.1700574, 24.9534534 60.1701419, 24.9534233 60.1703624, 24.9533628 60.1703948, 24.9533301 60.1707844, 24.9533286 60.1707944, 24.9520958 60.1707591, 24.9513206 60.1707346, 24.9509569 60.1707229, 24.9509278 60.1707153, 24.9507952 60.1707118, 24.9506705 60.1707096, 24.9499578 60.1706834, 24.9492601 60.1706701, 24.949156 60.1706638, 24.9490585 60.1706614, 24.9490247 60.1706605, 24.9490164 60.1707366, 24.9489942 60.1707359, 24.948705 60.1707317, 24.9479716 60.1707082, 24.9477195 60.1707009, 24.9476872 60.1706991, 24.947657 60.1709788, 24.9476167 60.1712336, 24.9476129 60.171313, 24.9475782 60.1714656, 24.9474853 60.1714824, 24.9475231 60.1715304, 24.947629 60.1717159, 24.9477982 60.1719304, 24.9478687 60.172, 24.94785 60.172026)",TransportMode.WALK,15.47,0 to 1,969.26,0.0
280,0,1,49,1,TransportMode.SUBWAY,2022-02-22 08:51:00,,0 days 00:05:00,0 days 00:02:34,M1,"LINESTRING (24.94785 60.172026, 24.9398449 60.170388, 24.931183 60.168853, 24.915563 60.163217)",TransportMode.SUBWAY,5.0,0 to 1,2060.96,51.524
281,0,1,49,2,TransportMode.WALK,2022-02-22 08:57:00,99.254,0 days 00:01:41,0 days 00:00:58,,"LINESTRING (24.9156272 60.1630661, 24.9156033 60.1632281, 24.9155935 60.1632949, 24.9154372 60.1632916, 24.9154297 60.1633554, 24.9151675 60.1633729, 24.9149673 60.1633662, 24.9149638 60.1634003, 24.9149618 60.1634202, 24.9142289 60.163401, 24.9142069 60.1634003, 24.9142289 60.163401, 24.9149618 60.1634202)",TransportMode.WALK,1.68,0 to 1,157.13,0.0
282,0,1,49,3,TransportMode.BUS,2022-02-22 08:59:00,,0 days 00:02:00,0 days 00:01:21,22,"LINESTRING (24.914207 60.163396, 24.9044 60.16338)",TransportMode.BUS,2.0,0 to 1,544.4,31.35744
283,0,1,49,4,TransportMode.WALK,2022-02-22 09:02:00,437.183,0 days 00:07:24,0 days 00:00:00,,"LINESTRING (24.9082428 60.1622831, 24.9082137 60.1622494, 24.9082428 60.1622831, 24.9080812 60.1623189, 24.9077452 60.1623975, 24.9077907 60.1624724, 24.9068731 60.1623472, 24.9073257 60.1624044, 24.9077115 60.1624671, 24.90664 60.1623114, 24.9063034 60.162259, 24.9059468 60.1628829, 24.905977 60.1628253, 24.9062683 60.1623096, 24.9056964 60.1628888, 24.9059075 60.1629209, 24.9043754 60.1626742, 24.9043131 60.1626649, 24.9037171 60.1627841, 24.9038393 60.1625877, 24.9037113 60.1628382, 24.9039103 60.1629048, 24.9038497 60.1629666, 24.9038445 60.1631485, 24.9037268 60.1631019, 24.9043995 60.1633845)",TransportMode.WALK,7.4,0 to 1,731.59,0.0
284,0,1,50,0,TransportMode.WALK,2022-02-22 08:32:12,906.231,0 days 00:15:28,0 days 00:00:00,,"LINESTRING (24.9579411 60.1687238, 24.9579334 60.1687296, 24.9577428 60.1687244, 24.9577395 60.168653, 24.9577409 60.1686358, 24.9573643 60.1686231, 24.9573632 60.1686366, 24.9573577 60.1687141, 24.9572862 60.1687122, 24.9570558 60.168706, 24.9570613 60.1686871, 24.9570369 60.1687218, 24.9569825 60.1691196, 24.9568813 60.1691175, 24.9568485 60.1691175, 24.9568448 60.169181, 24.956838 60.1692708, 24.9567111 60.1692691, 24.9565872 60.1692858, 24.9564881 60.1693172, 24.9563414 60.1693826, 24.9563169 60.1693766, 24.9562897 60.1693756, 24.9562637 60.1693798, 24.9562391 60.1693913, 24.956228 60.1694072, 24.956233 60.1694237, 24.9562529 60.1694373, 24.9561375 60.1695118, 24.956022 60.1695874, 24.9559083 60.1695853, 24.9559061 60.1696044, 24.9558811 60.1696036, 24.9558443 60.1699839, 24.9557569 60.1699813, 24.9556697 60.1699787, 24.9556621 60.1700415, 24.9554337 60.1700347, 24.9550465 60.1700239, 24.9548928 60.1700197, 24.9540099 60.1699952, 24.953665 60.1699856, 24.9535809 60.1699833, 24.9535515 60.1699825, 24.9535406 60.1700603, 24.9535089 60.1700589, 24.953467 60.1700574, 24.9534534 60.1701419, 24.9534233 60.1703624, 24.9533628 60.1703948, 24.9533301 60.1707844, 24.9533286 60.1707944, 24.9520958 60.1707591, 24.9513206 60.1707346, 24.9509569 60.1707229, 24.9509278 60.1707153, 24.9507952 60.1707118, 24.9506705 60.1707096, 24.9499578 60.1706834, 24.9492601 60.1706701, 24.949156 60.1706638, 24.9490585 60.1706614, 24.9490247 60.1706605, 24.9490164 60.1707366, 24.9489942 60.1707359, 24.948705 60.1707317, 24.9479716 60.1707082, 24.9477195 60.1707009, 24.9476872 60.1706991, 24.947657 60.1709788, 24.9476167 60.1712336, 24.9476129 60.171313, 24.9475782 60.1714656, 24.9474853 60.1714824, 24.9475231 60.1715304, 24.947629 60.1717159, 24.9477982 60.1719304, 24.9478687 60.172, 24.94785 60.172026)",TransportMode.WALK,15.47,0 to 1,969.26,0.0
285,0,1,50,1,TransportMode.SUBWAY,2022-02-22 08:57:00,,0 days 00:03:00,0 days 00:02:01,M1,"LINESTRING (24.94785 60.172026, 24.9398449 60.170388, 24.931183 60.168853)",TransportMode.SUBWAY,3.0,0 to 1,990.52,24.763
286,0,1,50,2,TransportMode.WALK,2022-02-22 09:01:00,27.443,0 days 00:00:24,0 days 00:01:14,,"LINESTRING (24.9312054 60.1687645, 24.9314681 60.168853, 24.9316692 60.1689209)",TransportMode.WALK,0.4,0 to 1,31.08,0.0
287,0,1,50,3,TransportMode.BUS,2022-02-22 09:02:00,,0 days 00:04:00,0 days 00:01:22,21,"LINESTRING (24.93146 60.16895, 24.92659 60.16594, 24.91112 60.16436)",TransportMode.BUS,4.0,0 to 1,1307.24,75.29702400000001
288,0,1,50,4,TransportMode.WALK,2022-02-22 09:07:00,418.828,0 days 00:07:05,0 days 00:00:00,,"LINESTRING (24.9082428 60.1622831, 24.9082137 60.1622494, 24.9082428 60.1622831, 24.9081261 60.1623871, 24.9081083 60.1623544, 24.9080812 60.1623189, 24.9080143 60.1629357, 24.9081508 60.1624964, 24.907982 60.1630624, 24.9079902 60.1630334, 24.9079652 60.163123, 24.9079716 60.1630996, 24.9079452 60.163169, 24.9078513 60.1636503, 24.9079174 60.1632301, 24.9078328 60.1639905, 24.9078593 60.1637976, 24.9078442 60.1637301, 24.9078279 60.1640657, 24.9078264 60.1641542, 24.9078356 60.1642979, 24.9081871 60.1643097, 24.9080479 60.1643054, 24.9088287 60.1643333, 24.9097118 60.164361, 24.9099791 60.1643687, 24.9111195 60.164408)",TransportMode.WALK,7.08,0 to 1,711.55,0.0
289,0,1,51,0,TransportMode.WALK,2022-02-22 08:35:37,457.536,0 days 00:07:50,0 days 00:00:00,,"LINESTRING (24.9579411 60.1687238, 24.9579334 60.1687296, 24.9577428 60.1687244, 24.9577395 60.168653, 24.9577409 60.1686358, 24.9573643 60.1686231, 24.9573632 60.1686366, 24.9573577 60.1687141, 24.9572862 60.1687122, 24.9570558 60.168706, 24.9570613 60.1686871, 24.9570369 60.1687218, 24.9569825 60.1691196, 24.9568813 60.1691175, 24.9568485 60.1691175, 24.9567844 60.1691165, 24.956722 60.1691156, 24.9566243 60.1691128, 24.956487 60.1691097, 24.9559525 60.1690976, 24.9558718 60.1690966, 24.9557798 60.169115, 24.9556699 60.1691132, 24.9555599 60.1691103, 24.9551901 60.1691008, 24.9551254 60.1690981, 24.955122 60.1691213, 24.9551212 60.1691343, 24.9550452 60.1691322, 24.9545994 60.1691198, 24.954282 60.1691115, 24.9540615 60.1691058, 24.9540002 60.1691045, 24.9538417 60.1691016, 24.9538018 60.169101, 24.9537476 60.1690997, 24.953544 60.1690924, 24.9535138 60.16909, 24.9533991 60.169082, 24.9532794 60.1690752, 24.9531026 60.1690704, 24.9530603 60.1690693, 24.9520799 60.169043, 24.9519902 60.1690404, 24.9513244 60.1690234, 24.9511286 60.1690199, 24.9510206 60.1690313, 24.9507534 60.1690245, 24.9507524 60.1690385, 24.9507514 60.1690511, 24.9499241 60.1690307, 24.949924 60.169031)",TransportMode.WALK,7.83,0 to 1,519.33,0.0
290,0,1,51,1,TransportMode.TRAM,2022-02-22 08:45:00,,0 days 00:05:00,0 days 00:01:04,7,"LINESTRING (24.949924 60.169031, 24.94613 60.16893, 24.94545 60.17035, 24.94061 60.1704)",TransportMode.TRAM,5.0,0 to 1,642.16,16.054
291,0,1,51,2,TransportMode.WALK,2022-02-22 08:51:00,52.393,0 days 00:00:52,0 days 00:01:04,,"LINESTRING (24.9415248 60.1704528, 24.9406728 60.170435, 24.9406097 60.1704336, 24.9404027 60.1704293, 24.9403998 60.1704735, 24.9401927 60.1704658, 24.9399122 60.1704396, 24.9398276 60.1704228, 24.9398276 60.1704228, 24.9398276 60.1704228, 24.9399122 60.1704396, 24.9401927 60.1704658)",TransportMode.WALK,0.87,0 to 1,120.57,0.0
292,0,1,51,3,TransportMode.SUBWAY,2022-02-22 08:53:00,,0 days 00:03:00,0 days 00:02:04,M1,"LINESTRING (24.9398449 60.170388, 24.931183 60.168853, 24.915563 60.163217)",TransportMode.SUBWAY,3.0,0 to 1,1580.68,39.517
293,0,1,51,4,TransportMode.WALK,2022-02-22 08:57:00,99.254,0 days 00:01:41,0 days 00:00:58,,"LINESTRING (24.9156272 60.1630661, 24.9156033 60.1632281, 24.9155935 60.1632949, 24.9154372 60.1632916, 24.9154297 60.1633554, 24.9151675 60.1633729, 24.9149673 60.1633662, 24.9149638 60.1634003, 24.9149618 60.1634202, 24.9142289 60.163401, 24.9142069 60.1634003, 24.9142289 60.163401, 24.9149618 60.1634202)",TransportMode.WALK,1.68,0 to 1,157.13,0.0
294,0,1,51,5,TransportMode.BUS,2022-02-22 08:59:00,,0 days 00:02:00,0 days 00:01:21,22,"LINESTRING (24.914207 60.163396, 24.9044 60.16338)",TransportMode.BUS,2.0,0 to 1,544.4,31.35744
295,0,1,51,6,TransportMode.WALK,2022-02-22 09:02:00,437.183,0 days 00:07:24,0 days 00:00:00,,"LINESTRING (24.9082428 60.1622831, 24.9082137 60.1622494, 24.9082428 60.1622831, 24.9080812 60.1623189, 24.9077452 60.1623975, 24.9077907 60.1624724, 24.9068731 60.1623472, 24.9073257 60.1624044, 24.9077115 60.1624671, 24.90664 60.1623114, 24.9063034 60.162259, 24.9059468 60.1628829, 24.905977 60.1628253, 24.9062683 60.1623096, 24.9056964 60.1628888, 24.9059075 60.1629209, 24.9043754 60.1626742, 24.9043131 60.1626649, 24.9037171 60.1627841, 24.9038393 60.1625877, 24.9037113 60.1628382, 24.9039103 60.1629048, 24.9038497 60.1629666, 24.9038445 60.1631485, 24.9037268 60.1631019, 24.9043995 60.1633845)",TransportMode.WALK,7.4,0 to 1,731.59,0.0
