,from_id,to_id,ghg_co2_emission
2693,891126d302fffff,891126d1487ffff,98.5908
2694,891126d302fffff,891126d148fffff,89.7792
2695,891126d302fffff,891126d1497ffff,89.7792
2696,891126d302fffff,891126d14a3ffff,54.592600000000004
2697,891126d302fffff,891126d14b3ffff,72.53872
2698,891126d302fffff,891126d14b7ffff,54.592600000000004
2699,891126d302fffff,891126d14bbffff,75.79888000000001
2700,891126d302fffff,891126d1593ffff,33.81393333333333
2701,891126d302fffff,891126d159bffff,32.02995
2702,891126d302fffff,891126d15d3ffff,25.0875
2703,891126d302fffff,891126d15d7ffff,25.0875
2704,891126d302fffff,891126d3003ffff,35.31393333333333
2705,891126d302fffff,891126d3007ffff,32.63632
2706,891126d302fffff,891126d300bffff,35.31393333333333
2707,891126d302fffff,891126d300fffff,35.31393333333333
2708,891126d302fffff,891126d301bffff,57.66928
2709,891126d302fffff,891126d3023ffff,24.3216
2710,891126d302fffff,891126d3027ffff,40.1472
2711,891126d302fffff,891126d302bffff,18.0
2712,891126d302fffff,891126d3033ffff,24.3216
2713,891126d302fffff,891126d3037ffff,38.49984
2714,891126d302fffff,891126d303bffff,17.856
2715,891126d302fffff,891126d3043ffff,39.16393333333333
2716,891126d302fffff,891126d3047ffff,35.31393333333333
2717,891126d302fffff,891126d304bffff,42.384766666666664
2718,891126d302fffff,891126d304fffff,36.59726666666666
2719,891126d302fffff,891126d3057ffff,35.31393333333333
2720,891126d302fffff,891126d3063ffff,39.82464
2721,891126d302fffff,891126d3067ffff,20.43648
2722,891126d302fffff,891126d306bffff,29.976533333333336
2723,891126d302fffff,891126d306fffff,29.913600000000002
2724,891126d302fffff,891126d3073ffff,35.31393333333333
2725,891126d302fffff,891126d3077ffff,17.856
2726,891126d302fffff,891126d307bffff,36.46832
2727,891126d302fffff,891126d3143ffff,13.23912
2728,891126d302fffff,891126d3147ffff,45.14386666666667
2729,891126d302fffff,891126d314bffff,35.34
2730,891126d302fffff,891126d314fffff,44.70226666666667
2731,891126d302fffff,891126d3153ffff,40.1472
2732,891126d302fffff,891126d3157ffff,29.3328
2733,891126d302fffff,891126d315bffff,40.1472
2734,891126d302fffff,891126d316bffff,54.20976666666666
2735,891126d302fffff,891126d317bffff,42.661225
2736,891126d302fffff,891126d31cbffff,35.5776
2737,891126d302fffff,891126d31cfffff,20.3904
2738,891126d302fffff,891126d3203ffff,68.897
2739,891126d302fffff,891126d3207ffff,68.897
2740,891126d302fffff,891126d3213ffff,68.897
2741,891126d302fffff,891126d3217ffff,68.89699999999999
2742,891126d302fffff,891126d3223ffff,89.7792
2743,891126d302fffff,891126d3227ffff,78.91199999999999
2744,891126d302fffff,891126d322fffff,89.7792
2745,891126d302fffff,891126d3233ffff,89.7792
2746,891126d302fffff,891126d3237ffff,78.91199999999999
2747,891126d302fffff,891126d3287ffff,57.847759999999994
2748,891126d302fffff,891126d328fffff,68.89699999999999
2749,891126d302fffff,891126d32a3ffff,68.89699999999999
2750,891126d302fffff,891126d32a7ffff,40.012800000000006
2751,891126d302fffff,891126d32abffff,68.89699999999999
2752,891126d302fffff,891126d32afffff,54.1824
2753,891126d302fffff,891126d32b3ffff,42.672266666666665
2754,891126d302fffff,891126d32b7ffff,36.96393333333334
2755,891126d302fffff,891126d32bbffff,68.89699999999999
2756,891126d302fffff,891126d3303ffff,28.097266666666666
2757,891126d302fffff,891126d3307ffff,33.81393333333333
2758,891126d302fffff,891126d330bffff,34.77226666666667
2759,891126d302fffff,891126d330fffff,31.11493333333333
2760,891126d302fffff,891126d3313ffff,21.876433333333335
2761,891126d302fffff,891126d3317ffff,22.688933333333335
2762,891126d302fffff,891126d331bffff,28.222266666666666
2763,891126d302fffff,891126d3323ffff,34.9681
2764,891126d302fffff,891126d3327ffff,54.20976666666666
2765,891126d302fffff,891126d332bffff,33.81393333333333
2766,891126d302fffff,891126d332fffff,34.9681
2767,891126d302fffff,891126d3333ffff,36.556675
2768,891126d302fffff,891126d3337ffff,54.404425
2769,891126d302fffff,891126d333bffff,33.81393333333333
2770,891126d302fffff,891126d3343ffff,64.55040000000001
2771,891126d302fffff,891126d3347ffff,46.102533333333334
2772,891126d302fffff,891126d334bffff,88.4904
2773,891126d302fffff,891126d334fffff,54.592600000000004
2774,891126d302fffff,891126d3353ffff,64.55040000000001
2775,891126d302fffff,891126d3357ffff,44.4926
2776,891126d302fffff,891126d335bffff,78.91199999999999
2777,891126d302fffff,891126d3363ffff,28.736199999999997
2778,891126d302fffff,891126d3367ffff,28.736199999999997
2779,891126d302fffff,891126d336bffff,32.02995
2780,891126d302fffff,891126d336fffff,21.8
2781,891126d302fffff,891126d3373ffff,33.089933333333335
2782,891126d302fffff,891126d3377ffff,28.736199999999997
2783,891126d302fffff,891126d337bffff,54.592600000000004
2784,891126d302fffff,891126d3383ffff,14.6304
2785,891126d302fffff,891126d3387ffff,13.92768
2786,891126d302fffff,891126d338bffff,21.035519999999998
2787,891126d302fffff,891126d338fffff,22.688933333333335
2788,891126d302fffff,891126d3393ffff,14.6304
2789,891126d302fffff,891126d3397ffff,13.92768
2790,891126d302fffff,891126d339bffff,21.035519999999998
2791,891126d302fffff,891126d33a3ffff,22.688933333333335
2792,891126d302fffff,891126d33a7ffff,54.20976666666666
2793,891126d302fffff,891126d33abffff,33.81393333333333
2794,891126d302fffff,891126d33afffff,36.556675
2795,891126d302fffff,891126d33b3ffff,37.9331
2796,891126d302fffff,891126d33b7ffff,37.9331
2797,891126d302fffff,891126d33bbffff,22.688933333333335
2798,891126d302fffff,891126d33c3ffff,40.012800000000006
2799,891126d302fffff,891126d33c7ffff,46.51440000000001
2800,891126d302fffff,891126d33cbffff,54.1824
2801,891126d302fffff,891126d33cfffff,54.1824
2802,891126d302fffff,891126d33d3ffff,40.012800000000006
2803,891126d302fffff,891126d33d7ffff,29.913600000000002
2804,891126d302fffff,891126d33dbffff,54.1824
2805,891126d3033ffff,891126d06c3ffff,80.3491111111111
2806,891126d3033ffff,891126d06cbffff,80.3491111111111
2807,891126d3033ffff,891126d06d3ffff,80.3491111111111
2808,891126d3033ffff,891126d06dbffff,80.3491111111111
2809,891126d3033ffff,891126d1487ffff,89.7792
2810,891126d3033ffff,891126d148fffff,134.6688
2811,891126d3033ffff,891126d1497ffff,89.7792
2812,891126d3033ffff,891126d14a3ffff,57.7174
2813,891126d3033ffff,891126d14b3ffff,70.05624
2814,891126d3033ffff,891126d14b7ffff,57.7174
2815,891126d3033ffff,891126d14bbffff,97.83124000000001
2816,891126d3033ffff,891126d1593ffff,58.599111111111114
2817,891126d3033ffff,891126d159bffff,49.74095
2818,891126d3033ffff,891126d15d3ffff,57.12845
2819,891126d3033ffff,891126d15d7ffff,57.12845
2820,891126d3033ffff,891126d3003ffff,33.830400000000004
2821,891126d3033ffff,891126d3007ffff,18.2976
2822,891126d3033ffff,891126d300bffff,57.32173333333335
2823,891126d3033ffff,891126d300fffff,18.2976
2824,891126d3033ffff,891126d301bffff,49.28639999999999
2825,891126d3033ffff,891126d3023ffff,19.104
2826,891126d3033ffff,891126d3027ffff,29.6064
2827,891126d3033ffff,891126d302bffff,18.2976
2828,891126d3033ffff,891126d302fffff,22.972800000000003
2829,891126d3033ffff,891126d3037ffff,21.0816
2830,891126d3033ffff,891126d303bffff,18.2976
2831,891126d3033ffff,891126d3043ffff,78.05773333333333
2832,891126d3033ffff,891126d3047ffff,58.089800000000004
2833,891126d3033ffff,891126d304bffff,78.05773333333333
2834,891126d3033ffff,891126d304fffff,51.15853333333334
2835,891126d3033ffff,891126d3057ffff,73.56493333333334
2836,891126d3033ffff,891126d3063ffff,27.667199999999998
2837,891126d3033ffff,891126d3067ffff,18.2976
2838,891126d3033ffff,891126d306bffff,27.667199999999998
2839,891126d3033ffff,891126d306fffff,28.92672
2840,891126d3033ffff,891126d3073ffff,51.15853333333334
2841,891126d3033ffff,891126d3077ffff,18.2976
2842,891126d3033ffff,891126d307bffff,27.667199999999998
2843,891126d3033ffff,891126d3143ffff,29.6064
2844,891126d3033ffff,891126d3147ffff,59.55628
2845,891126d3033ffff,891126d314bffff,35.285759999999996
2846,891126d3033ffff,891126d314fffff,50.31095
2847,891126d3033ffff,891126d3153ffff,29.6064
2848,891126d3033ffff,891126d3157ffff,36.2736
2849,891126d3033ffff,891126d315bffff,29.6064
2850,891126d3033ffff,891126d316bffff,80.3491111111111
2851,891126d3033ffff,891126d317bffff,57.2256
2852,891126d3033ffff,891126d31cbffff,29.6064
2853,891126d3033ffff,891126d31cfffff,39.63702857142857
2854,891126d3033ffff,891126d3203ffff,40.306400000000004
2855,891126d3033ffff,891126d3207ffff,40.306400000000004
2856,891126d3033ffff,891126d3213ffff,40.306400000000004
2857,891126d3033ffff,891126d3217ffff,40.306400000000004
2858,891126d3033ffff,891126d3223ffff,89.7792
2859,891126d3033ffff,891126d3227ffff,78.91199999999999
2860,891126d3033ffff,891126d322fffff,89.7792
2861,891126d3033ffff,891126d3233ffff,63.897
2862,891126d3033ffff,891126d3237ffff,78.91199999999999
2863,891126d3033ffff,891126d3287ffff,36.108333333333334
2864,891126d3033ffff,891126d328fffff,40.306400000000004
2865,891126d3033ffff,891126d32a3ffff,40.306400000000004
2866,891126d3033ffff,891126d32a7ffff,40.608000000000004
2867,891126d3033ffff,891126d32abffff,40.306400000000004
2868,891126d3033ffff,891126d32afffff,42.8857
2869,891126d3033ffff,891126d32b3ffff,51.15853333333334
2870,891126d3033ffff,891126d32b7ffff,27.667199999999998
2871,891126d3033ffff,891126d32bbffff,40.306400000000004
2872,891126d3033ffff,891126d3303ffff,47.17411111111111
2873,891126d3033ffff,891126d3307ffff,58.599111111111114
2874,891126d3033ffff,891126d330bffff,62.32705
2875,891126d3033ffff,891126d330fffff,56.24355555555556
2876,891126d3033ffff,891126d3313ffff,46.799
2877,891126d3033ffff,891126d3317ffff,46.726888888888894
2878,891126d3033ffff,891126d331bffff,50.868425
2879,891126d3033ffff,891126d3323ffff,59.958375
2880,891126d3033ffff,891126d3327ffff,80.3491111111111
2881,891126d3033ffff,891126d332bffff,58.599111111111114
2882,891126d3033ffff,891126d332fffff,79.16456
2883,891126d3033ffff,891126d3333ffff,59.958375
2884,891126d3033ffff,891126d3337ffff,78.2227
2885,891126d3033ffff,891126d333bffff,58.599111111111114
2886,891126d3033ffff,891126d3343ffff,56.0878
2887,891126d3033ffff,891126d3347ffff,74.01360000000001
2888,891126d3033ffff,891126d334bffff,78.91199999999999
2889,891126d3033ffff,891126d334fffff,71.34512
2890,891126d3033ffff,891126d3353ffff,64.55040000000001
2891,891126d3033ffff,891126d3357ffff,54.4628
2892,891126d3033ffff,891126d335bffff,78.91199999999999
2893,891126d3033ffff,891126d3363ffff,39.8597
2894,891126d3033ffff,891126d3367ffff,39.8597
2895,891126d3033ffff,891126d336bffff,49.74095
2896,891126d3033ffff,891126d336fffff,52.197199999999995
2897,891126d3033ffff,891126d3373ffff,58.1559
2898,891126d3033ffff,891126d3377ffff,39.8597
2899,891126d3033ffff,891126d337bffff,57.7174
2900,891126d3033ffff,891126d3383ffff,20.9568
2901,891126d3033ffff,891126d3387ffff,21.139200000000002
2902,891126d3033ffff,891126d338bffff,31.6416
2903,891126d3033ffff,891126d338fffff,46.726888888888894
2904,891126d3033ffff,891126d3393ffff,16.531200000000002
2905,891126d3033ffff,891126d3397ffff,21.139200000000002
2906,891126d3033ffff,891126d339bffff,29.984914285714286
2907,891126d3033ffff,891126d33a3ffff,46.726888888888894
2908,891126d3033ffff,891126d33a7ffff,80.3491111111111
2909,891126d3033ffff,891126d33abffff,58.599111111111114
2910,891126d3033ffff,891126d33afffff,74.18905
2911,891126d3033ffff,891126d33b3ffff,40.089600000000004
2912,891126d3033ffff,891126d33b7ffff,36.8496
2913,891126d3033ffff,891126d33bbffff,46.726888888888894
2914,891126d3033ffff,891126d33c3ffff,40.012800000000006
2915,891126d3033ffff,891126d33c7ffff,46.15104000000001
2916,891126d3033ffff,891126d33cbffff,54.1824
2917,891126d3033ffff,891126d33cfffff,58.68000000000001
2918,891126d3033ffff,891126d33d3ffff,40.012800000000006
2919,891126d3033ffff,891126d33d7ffff,40.47840000000001
2920,891126d3033ffff,891126d33dbffff,54.1824
2921,891126d3037ffff,891126d06c3ffff,92.514
2922,891126d3037ffff,891126d06cbffff,92.514
2923,891126d3037ffff,891126d06d3ffff,92.514
2924,891126d3037ffff,891126d06dbffff,92.514
2925,891126d3037ffff,891126d1487ffff,109.13280000000002
2926,891126d3037ffff,891126d148fffff,163.69920000000002
2927,891126d3037ffff,891126d1497ffff,109.13280000000002
2928,891126d3037ffff,891126d14a3ffff,80.31033333333333
2929,891126d3037ffff,891126d14b3ffff,78.52959999999999
2930,891126d3037ffff,891126d14b7ffff,60.232749999999996
2931,891126d3037ffff,891126d14bbffff,121.11626666666666
2932,891126d3037ffff,891126d1593ffff,71.53542857142858
2933,891126d3037ffff,891126d159bffff,55.749919999999996
2934,891126d3037ffff,891126d15d3ffff,32.525
2935,891126d3037ffff,891126d15d7ffff,32.525
2936,891126d3037ffff,891126d3003ffff,57.461000000000006
2937,891126d3037ffff,891126d3007ffff,18.2976
2938,891126d3037ffff,891126d300bffff,67.44026666666667
2939,891126d3037ffff,891126d300fffff,44.24848
2940,891126d3037ffff,891126d301bffff,57.12973333333334
2941,891126d3037ffff,891126d3023ffff,23.7744
2942,891126d3037ffff,891126d3027ffff,21.0816
2943,891126d3037ffff,891126d302bffff,22.590719999999997
2944,891126d3037ffff,891126d302fffff,24.8832
2945,891126d3037ffff,891126d3033ffff,22.0224
2946,891126d3037ffff,891126d303bffff,18.2976
2947,891126d3037ffff,891126d3043ffff,81.65826666666668
2948,891126d3037ffff,891126d3047ffff,72.9363
2949,891126d3037ffff,891126d304bffff,84.87910000000001
2950,891126d3037ffff,891126d304fffff,65.64200000000001
2951,891126d3037ffff,891126d3057ffff,75.56186666666667
2952,891126d3037ffff,891126d3063ffff,27.667199999999998
2953,891126d3037ffff,891126d3067ffff,25.992
2954,891126d3037ffff,891126d306bffff,50.754400000000004
2955,891126d3037ffff,891126d306fffff,49.2672
2956,891126d3037ffff,891126d3073ffff,64.35866666666668
2957,891126d3037ffff,891126d3077ffff,18.2976
2958,891126d3037ffff,891126d307bffff,38.169200000000004
2959,891126d3037ffff,891126d3143ffff,18.432
2960,891126d3037ffff,891126d3147ffff,27.131485714285713
2961,891126d3037ffff,891126d314bffff,20.494711111111112
2962,891126d3037ffff,891126d314fffff,15.0392
2963,891126d3037ffff,891126d3153ffff,18.432
2964,891126d3037ffff,891126d3157ffff,29.3328
2965,891126d3037ffff,891126d315bffff,18.432
2966,891126d3037ffff,891126d316bffff,92.514
2967,891126d3037ffff,891126d317bffff,36.130160000000004
2968,891126d3037ffff,891126d31cbffff,18.432
2969,891126d3037ffff,891126d31cfffff,20.3904
2970,891126d3037ffff,891126d3203ffff,103.17460000000001
2971,891126d3037ffff,891126d3207ffff,103.17460000000001
2972,891126d3037ffff,891126d3213ffff,103.17460000000001
2973,891126d3037ffff,891126d3217ffff,103.17460000000001
2974,891126d3037ffff,891126d3223ffff,109.13280000000002
2975,891126d3037ffff,891126d3227ffff,98.26559999999999
2976,891126d3037ffff,891126d322fffff,109.13280000000002
2977,891126d3037ffff,891126d3233ffff,111.7245
2978,891126d3037ffff,891126d3237ffff,98.26559999999999
2979,891126d3037ffff,891126d3287ffff,85.00571111111111
2980,891126d3037ffff,891126d328fffff,103.17460000000001
2981,891126d3037ffff,891126d32a3ffff,103.17460000000001
2982,891126d3037ffff,891126d32a7ffff,59.366400000000006
2983,891126d3037ffff,891126d32abffff,103.17460000000001
2984,891126d3037ffff,891126d32afffff,81.19565
2985,891126d3037ffff,891126d32b3ffff,68.49616666666667
2986,891126d3037ffff,891126d32b7ffff,55.662733333333335
2987,891126d3037ffff,891126d32bbffff,103.17460000000001
2988,891126d3037ffff,891126d3303ffff,51.321675
2989,891126d3037ffff,891126d3307ffff,71.53542857142858
2990,891126d3037ffff,891126d330bffff,64.609125
2991,891126d3037ffff,891126d330fffff,65.168475
2992,891126d3037ffff,891126d3313ffff,59.39614285714286
2993,891126d3037ffff,891126d3317ffff,60.09257142857143
2994,891126d3037ffff,891126d331bffff,65.60393333333333
2995,891126d3037ffff,891126d3323ffff,72.5247142857143
2996,891126d3037ffff,891126d3327ffff,92.514
2997,891126d3037ffff,891126d332bffff,71.53542857142858
2998,891126d3037ffff,891126d332fffff,84.695425
2999,891126d3037ffff,891126d3333ffff,75.65806666666668
3000,891126d3037ffff,891126d3337ffff,98.27126666666668
3001,891126d3037ffff,891126d333bffff,71.53542857142858
3002,891126d3037ffff,891126d3343ffff,74.328
3003,891126d3037ffff,891126d3347ffff,61.78624
3004,891126d3037ffff,891126d334bffff,98.26559999999999
3005,891126d3037ffff,891126d334fffff,60.232749999999996
3006,891126d3037ffff,891126d3353ffff,83.904
3007,891126d3037ffff,891126d3357ffff,62.7328
3008,891126d3037ffff,891126d335bffff,98.26559999999999
3009,891126d3037ffff,891126d3363ffff,54.29992
3010,891126d3037ffff,891126d3367ffff,53.11492
3011,891126d3037ffff,891126d336bffff,56.93492
3012,891126d3037ffff,891126d336fffff,29.25
3013,891126d3037ffff,891126d3373ffff,70.33182857142857
3014,891126d3037ffff,891126d3377ffff,53.11492
3015,891126d3037ffff,891126d337bffff,60.232749999999996
3016,891126d3037ffff,891126d3383ffff,40.05668571428571
3017,891126d3037ffff,891126d3387ffff,31.9232
3018,891126d3037ffff,891126d338bffff,49.206857142857146
3019,891126d3037ffff,891126d338fffff,60.09257142857143
3020,891126d3037ffff,891126d3393ffff,37.76914285714286
3021,891126d3037ffff,891126d3397ffff,24.8832
3022,891126d3037ffff,891126d339bffff,49.206857142857146
3023,891126d3037ffff,891126d33a3ffff,60.09257142857143
3024,891126d3037ffff,891126d33a7ffff,92.514
3025,891126d3037ffff,891126d33abffff,71.53542857142858
3026,891126d3037ffff,891126d33afffff,78.82113333333334
3027,891126d3037ffff,891126d33b3ffff,33.94914
3028,891126d3037ffff,891126d33b7ffff,18.268549999999998
3029,891126d3037ffff,891126d33bbffff,60.09257142857143
3030,891126d3037ffff,891126d33c3ffff,59.366400000000006
3031,891126d3037ffff,891126d33c7ffff,61.366400000000006
3032,891126d3037ffff,891126d33cbffff,73.536
3033,891126d3037ffff,891126d33cfffff,73.536
3034,891126d3037ffff,891126d33d3ffff,59.366400000000006
3035,891126d3037ffff,891126d33d7ffff,49.2672
3036,891126d3037ffff,891126d33dbffff,73.536
3037,891126d303bffff,891126d06c3ffff,52.73333333333333
3038,891126d303bffff,891126d06cbffff,52.73333333333333
3039,891126d303bffff,891126d06d3ffff,52.73333333333333
3040,891126d303bffff,891126d06dbffff,52.73333333333333
3041,891126d303bffff,891126d1487ffff,61.38685
3042,891126d303bffff,891126d148fffff,61.38685
3043,891126d303bffff,891126d1497ffff,68.1408
3044,891126d303bffff,891126d14a3ffff,51.71395
3045,891126d303bffff,891126d14b3ffff,56.2808
3046,891126d303bffff,891126d14b7ffff,51.71395
3047,891126d303bffff,891126d14bbffff,75.21856
3048,891126d303bffff,891126d1593ffff,36.43333333333333
3049,891126d303bffff,891126d159bffff,52.335
3050,891126d303bffff,891126d15d3ffff,58.26875
3051,891126d303bffff,891126d15d7ffff,58.26875
3052,891126d303bffff,891126d3003ffff,27.144000000000002
3053,891126d303bffff,891126d3007ffff,23.270400000000002
3054,891126d303bffff,891126d300bffff,23.270400000000002
3055,891126d303bffff,891126d300fffff,23.270400000000002
3056,891126d303bffff,891126d301bffff,32.7888
3057,891126d303bffff,891126d3023ffff,19.104
3058,891126d303bffff,891126d3027ffff,19.104
3059,891126d303bffff,891126d302bffff,19.104
3060,891126d303bffff,891126d302fffff,19.104
3061,891126d303bffff,891126d3033ffff,19.104
3062,891126d303bffff,891126d3037ffff,19.104
3063,891126d303bffff,891126d3043ffff,46.0688
3064,891126d303bffff,891126d3047ffff,18.9888
3065,891126d303bffff,891126d304bffff,46.0688
3066,891126d303bffff,891126d304fffff,14.7836
3067,891126d303bffff,891126d3057ffff,35.251200000000004
3068,891126d303bffff,891126d3063ffff,15.552
3069,891126d303bffff,891126d3067ffff,32.419200000000004
3070,891126d303bffff,891126d306bffff,14.8468
3071,891126d303bffff,891126d306fffff,29.72186666666667
3072,891126d303bffff,891126d3073ffff,12.8448
3073,891126d303bffff,891126d3077ffff,18.2976
3074,891126d303bffff,891126d307bffff,15.552
3075,891126d303bffff,891126d3143ffff,40.2432
3076,891126d303bffff,891126d3147ffff,61.7171
3077,891126d303bffff,891126d314bffff,35.324333333333335
3078,891126d303bffff,891126d314fffff,49.5203
3079,891126d303bffff,891126d3153ffff,40.2432
3080,891126d303bffff,891126d3157ffff,41.8176
3081,891126d303bffff,891126d315bffff,31.2192
3082,891126d303bffff,891126d316bffff,52.73333333333333
3083,891126d303bffff,891126d317bffff,50.38848
3084,891126d303bffff,891126d31cbffff,40.2432
3085,891126d303bffff,891126d31cfffff,57.427200000000006
3086,891126d303bffff,891126d3203ffff,15.225
3087,891126d303bffff,891126d3207ffff,15.225
3088,891126d303bffff,891126d3213ffff,15.225
3089,891126d303bffff,891126d3217ffff,15.225
3090,891126d303bffff,891126d3223ffff,68.1408
3091,891126d303bffff,891126d3227ffff,57.2928
3092,891126d303bffff,891126d322fffff,68.1408
3093,891126d303bffff,891126d3233ffff,41.03490000000001
3094,891126d303bffff,891126d3237ffff,47.163920000000005
3095,891126d303bffff,891126d3287ffff,32.766666666666666
3096,891126d303bffff,891126d328fffff,15.225
3097,891126d303bffff,891126d32a3ffff,15.225
3098,891126d303bffff,891126d32a7ffff,29.280266666666666
3099,891126d303bffff,891126d32abffff,15.225
3100,891126d303bffff,891126d32afffff,19.67206666666667
3101,891126d303bffff,891126d32b3ffff,16.236266666666666
3102,891126d303bffff,891126d32b7ffff,17.3468
3103,891126d303bffff,891126d32bbffff,15.225
3104,891126d303bffff,891126d3303ffff,37.7125
3105,891126d303bffff,891126d3307ffff,36.43333333333333
3106,891126d303bffff,891126d330bffff,40.625
3107,891126d303bffff,891126d330fffff,43.53125
3108,891126d303bffff,891126d3313ffff,25.143749999999997
3109,891126d303bffff,891126d3317ffff,27.516666666666666
3110,891126d303bffff,891126d331bffff,34.92
3111,891126d303bffff,891126d3323ffff,38.11875
3112,891126d303bffff,891126d3327ffff,52.73333333333333
3113,891126d303bffff,891126d332bffff,36.43333333333333
3114,891126d303bffff,891126d332fffff,60.37304
3115,891126d303bffff,891126d3333ffff,44.49583333333334
3116,891126d303bffff,891126d3337ffff,62.50974285714286
3117,891126d303bffff,891126d333bffff,36.43333333333333
3118,891126d303bffff,891126d3343ffff,51.768499999999996
3119,891126d303bffff,891126d3347ffff,57.46942857142857
3120,891126d303bffff,891126d334bffff,55.435680000000005
3121,891126d303bffff,891126d334fffff,62.6094
3122,891126d303bffff,891126d3353ffff,51.984
3123,891126d303bffff,891126d3357ffff,49.60183333333333
3124,891126d303bffff,891126d335bffff,51.30085
3125,891126d303bffff,891126d3363ffff,44.43
3126,891126d303bffff,891126d3367ffff,44.43
3127,891126d303bffff,891126d336bffff,52.335
3128,891126d303bffff,891126d336fffff,53.3375
3129,891126d303bffff,891126d3373ffff,45.0125
3130,891126d303bffff,891126d3377ffff,44.43
3131,891126d303bffff,891126d337bffff,51.71395
3132,891126d303bffff,891126d3383ffff,19.55154285714286
3133,891126d303bffff,891126d3387ffff,26.7394
3134,891126d303bffff,891126d338bffff,28.101525000000002
3135,891126d303bffff,891126d338fffff,27.516666666666666
3136,891126d303bffff,891126d3393ffff,15.7824
3137,891126d303bffff,891126d3397ffff,16.162560000000003
3138,891126d303bffff,891126d339bffff,27.123400000000004
3139,891126d303bffff,891126d33a3ffff,27.516666666666666
3140,891126d303bffff,891126d33a7ffff,52.73333333333333
3141,891126d303bffff,891126d33abffff,36.43333333333333
3142,891126d303bffff,891126d33afffff,50.00965714285714
3143,891126d303bffff,891126d33b3ffff,32.56473333333333
3144,891126d303bffff,891126d33b7ffff,35.27596666666667
3145,891126d303bffff,891126d33bbffff,27.516666666666666
3146,891126d303bffff,891126d33c3ffff,41.1984
3147,891126d303bffff,891126d33c7ffff,27.70096666666667
3148,891126d303bffff,891126d33cbffff,44.1936
3149,891126d303bffff,891126d33cfffff,37.877520000000004
3150,891126d303bffff,891126d33d3ffff,32.7746
3151,891126d303bffff,891126d33d7ffff,28.065600000000003
3152,891126d303bffff,891126d33dbffff,46.5984
3153,891126d3043ffff,891126d06c3ffff,82.40833333333333
3154,891126d3043ffff,891126d06cbffff,82.40833333333333
3155,891126d3043ffff,891126d06d3ffff,82.40833333333333
3156,891126d3043ffff,891126d06dbffff,61.80625
3157,891126d3043ffff,891126d1487ffff,78.24214285714287
3158,891126d3043ffff,891126d148fffff,78.24214285714287
3159,891126d3043ffff,891126d1497ffff,115.76525714285715
3160,891126d3043ffff,891126d14a3ffff,71.18546666666667
3161,891126d3043ffff,891126d14b3ffff,75.92168571428572
3162,891126d3043ffff,891126d14b7ffff,71.18546666666667
3163,891126d3043ffff,891126d14bbffff,78.24214285714287
3164,891126d3043ffff,891126d1593ffff,64.04113333333333
3165,891126d3043ffff,891126d159bffff,69.26666666666667
3166,891126d3043ffff,891126d15d3ffff,93.5
3167,891126d3043ffff,891126d15d7ffff,93.5
3168,891126d3043ffff,891126d3003ffff,40.0654
3169,891126d3043ffff,891126d3007ffff,23.8362
3170,891126d3043ffff,891126d300bffff,46.1998
3171,891126d3043ffff,891126d300fffff,46.1998
3172,891126d3043ffff,891126d301bffff,40.0654
3173,891126d3043ffff,891126d3023ffff,84.71813333333334
3174,891126d3043ffff,891126d3027ffff,85.27935
3175,891126d3043ffff,891126d302bffff,42.443799999999996
3176,891126d3043ffff,891126d302fffff,25.265
3177,891126d3043ffff,891126d3033ffff,42.443799999999996
3178,891126d3043ffff,891126d3037ffff,81.87653333333333
3179,891126d3043ffff,891126d303bffff,31.800159999999998
3180,891126d3043ffff,891126d3047ffff,4.0625
3181,891126d3043ffff,891126d304bffff,7.609466666666666
3182,891126d3043ffff,891126d304fffff,4.0625
3183,891126d3043ffff,891126d3057ffff,9.096533333333335
3184,891126d3043ffff,891126d3063ffff,9.166666666666666
3185,891126d3043ffff,891126d3067ffff,28.356320000000004
3186,891126d3043ffff,891126d306bffff,9.166666666666666
3187,891126d3043ffff,891126d306fffff,16.233333333333334
3188,891126d3043ffff,891126d3073ffff,23.8362
3189,891126d3043ffff,891126d3077ffff,9.4814
3190,891126d3043ffff,891126d307bffff,5.9750000000000005
3191,891126d3043ffff,891126d3143ffff,63.9134
3192,891126d3043ffff,891126d3147ffff,73.33296
3193,891126d3043ffff,891126d314bffff,43.54375
3194,891126d3043ffff,891126d314fffff,63.9134
3195,891126d3043ffff,891126d3153ffff,89.82255
3196,891126d3043ffff,891126d3157ffff,100.5309
3197,891126d3043ffff,891126d315bffff,89.82255
3198,891126d3043ffff,891126d316bffff,82.40833333333333
3199,891126d3043ffff,891126d317bffff,66.023
3200,891126d3043ffff,891126d31cbffff,89.82255
3201,891126d3043ffff,891126d31cfffff,114.32776666666666
3202,891126d3043ffff,891126d3203ffff,29.733333333333334
3203,891126d3043ffff,891126d3207ffff,29.733333333333334
3204,891126d3043ffff,891126d3213ffff,29.733333333333334
3205,891126d3043ffff,891126d3217ffff,29.733333333333334
3206,891126d3043ffff,891126d3223ffff,115.76525714285715
3207,891126d3043ffff,891126d3227ffff,101.80137142857143
3208,891126d3043ffff,891126d322fffff,115.76525714285715
3209,891126d3043ffff,891126d3233ffff,24.44256
3210,891126d3043ffff,891126d3237ffff,54.40824
3211,891126d3043ffff,891126d3287ffff,16.283333333333335
3212,891126d3043ffff,891126d328fffff,29.733333333333334
