,Hexagon_ID,geometry,H3_centroids
87,891126d3363ffff,"POLYGON ((24.956329529269127 60.16538049410964, 24.95901231627937 60.16469053119709, 24.96146917448985 60.16570201647073, 24.961243259057664 60.16740352790919, 24.95856024307442 60.168093502519994, 24.956103371506817 60.1670819539925, 24.956329529269127 60.16538049410964))",POINT (60.166392022278345 24.95878629068723)
88,891126d33d3ffff,"POLYGON ((24.92840920247597 60.16105707716432, 24.931091452865502 60.16036771061029, 24.93354647557348 60.16137952485333, 24.933319261000886 60.16308076887696, 24.93063678162617 60.16377014705252, 24.928181745819735 60.162758269581296, 24.92840920247597 60.16105707716432))",POINT (60.16206893424887 24.930864128316045)
89,891126d306fffff,"POLYGON ((24.925499328095636 60.16344753085137, 24.928181745819735 60.162758269581296, 24.93063678162617 60.16377014705252, 24.930409412792713 60.1654713490182, 24.92772676604408 60.16616062190297, 24.92527171716391 60.16514868120576, 24.925499328095636 60.16344753085137))",POINT (60.16445945116183 24.92795426701015)
90,891126d3367ffff,"POLYGON ((24.95856024307442 60.168093502519994, 24.961243259057664 60.16740352790919, 24.963700434397605 60.16841501099364, 24.96347460714447 60.17011653194366, 24.96079136215742 60.1708065182599, 24.958334173437773 60.16979497191914, 24.95856024307442 60.168093502519994))",POINT (60.16910502850654 24.961017321614605)
91,891126d339bffff,"POLYGON ((24.92772676604408 60.16616062190297, 24.930409412792713 60.1654713490182, 24.932864765460398 60.166483224411905, 24.932637484486047 60.16818443591725, 24.929954608682035 60.16887372042383, 24.927499242918266 60.167861781801705, 24.92772676604408 60.16616062190297))",POINT (60.167172540142964 24.930182021812417)
92,891126d3023ffff,"POLYGON ((24.91676777510082 60.170618007729715, 24.91945069486915 60.1699290623521, 24.921905769822317 60.170941129494636, 24.921677938017034 60.17264220523251, 24.91899478910604 60.173331162204356, 24.916539701153475 60.172319031842484, 24.91676777510082 60.170618007729715))",POINT (60.17163011770462 24.919222753090114)
93,891126d3383ffff,"POLYGON ((24.929954608682035 60.16887372042383, 24.932637484486047 60.16818443591725, 24.93509315408211 60.16919630921732, 24.934865961003315 60.17089753025326, 24.9321828561131 60.17158682638875, 24.929727173398394 60.17057488985783, 24.929954608682035 60.16887372042383))",POINT (60.169885636577206 24.93241018137133)
94,891126d31cbffff,"POLYGON ((24.916083486601682 60.17572104750232, 24.918766802913705 60.17503219584831, 24.92122220781725 60.17604432414243, 24.920994309416223 60.17774536730858, 24.918310763891245 60.1784342305571, 24.915855345990735 60.1774220390434, 24.916083486601682 60.17572104750232))",POINT (60.17673321863356 24.918538794509832)
95,891126d33b3ffff,"POLYGON ((24.93441150844076 60.17429993977256, 24.937094842448097 60.17361063200101, 24.939551146102634 60.17462250106527, 24.939324128923975 60.17632374113523, 24.93664056576877 60.17701306054995, 24.93418424895064 60.17600112824995, 24.93441150844076 60.17429993977256))",POINT (60.175311851704144 24.936867715173737)
96,891126d312bffff,"POLYGON ((24.935277204415307 60.18722008545446, 24.937961561200137 60.186530953415684, 24.940418842884228 60.18754294248882, 24.940191780975443 60.18924412683781, 24.937507194871184 60.1899332705275, 24.93504990000561 60.18892121821571, 24.935277204415307 60.18722008545446))",POINT (60.188232117411424 24.937734389107423)
97,891126d061bffff,"POLYGON ((24.95652482310001 60.18340633642334, 24.959209029291593 60.1827166426499, 24.961667196691323 60.1837283088539, 24.961441171283045 60.18542973208681, 24.95875673587678 60.18611943756666, 24.95629855510397 60.18510770810562, 24.95652482310001 60.18340633642334))",POINT (60.18441804554369 24.958982893605725)
98,891126d1593ffff,"POLYGON ((24.96079136215742 60.1708065182599, 24.96347460714447 60.17011653194366, 24.965932099681122 60.171128012822756, 24.965706360643455 60.172829543275256, 24.963022886621793 60.17351954130407, 24.96056538068288 60.17250799716622, 24.96079136215742 60.1708065182599))",POINT (60.171818042048116 24.963248757886944)
99,891126d3067ffff,"POLYGON ((24.922589132098533 60.16583783718512, 24.92527171716391 60.16514868120576, 24.92772676604408 60.16616062190297, 24.927499242918266 60.167861781801705, 24.924816428788926 60.16855094938892, 24.922361366859853 60.16753894546795, 24.922589132098533 60.16583783718512))",POINT (60.16684982071928 24.925044084062765)
100,891126d31c7ffff,"POLYGON ((24.915398998082466 60.180823989533096, 24.91808271105465 60.18013523161598, 24.92053844599584 60.18114742104821, 24.92031048096998 60.18284843161579, 24.917626538714543 60.183537201127756, 24.915170790778728 60.182524948475724, 24.915398998082466 60.180823989533096))",POINT (60.18183622180717 24.917854635996825)
101,891126d06cfffff,"POLYGON ((24.95429331592902 60.18069324252798, 24.95697729293687 60.18000356045377, 24.95943514293765 60.18101522888825, 24.959209029291593 60.1827166426499, 24.95652482310001 60.18340633642334, 24.9540669597487 60.18239460473433, 24.95429331592902 60.18069324252798))",POINT (60.18170495387174 24.956751069043204)
102,891126d06dbffff,"POLYGON ((24.946921299220385 60.17765797318835, 24.949604985549936 60.17696841980937, 24.952062214260163 60.1779801559058, 24.951835769931915 60.17968150862715, 24.94915185444078 60.180371073684306, 24.946694612449956 60.17935927434038, 24.946921299220385 60.17765797318835))",POINT (60.178669752177775 24.949378431034752)
103,891126d311bffff,"POLYGON ((24.92053844599584 60.18114742104821, 24.923222220764693 60.180458546198004, 24.925678259772017 60.18147067030821, 24.92545053706277 60.18317173249148, 24.92276653301914 60.183860618950476, 24.92031048096998 60.18284843161579, 24.92053844599584 60.18114742104821))",POINT (60.182159588009576 24.922994387992848)
104,891126d330fffff,"POLYGON ((24.948280956097147 60.167449938313055, 24.95096384916696 60.166760197666775, 24.953420416959673 60.16777181161406, 24.953194104978174 60.169473229453004, 24.950510982887277 60.17016298177679, 24.948054401809426 60.16915130458251, 24.948280956097147 60.167449938313055))",POINT (60.16846159514381 24.95073742705685)
105,891126d302fffff,"POLYGON ((24.921905769822317 60.170941129494636, 24.924588751339126 60.17025206721173, 24.927044130174306 60.171264069060065, 24.926816540549748 60.172965196413756, 24.924133329898808 60.17365427030484, 24.921677938017034 60.17264220523251, 24.921905769822317 60.170941129494636))",POINT (60.17195317418468 24.92436105171015)
106,891126d33d7ffff,"POLYGON ((24.93063678162617 60.16377014705252, 24.933319261000886 60.16308076887696, 24.935774600547635 60.16409258104006, 24.935547473851074 60.165793834607726, 24.932864765460398 60.166483224411905, 24.930409412792713 60.1654713490182, 24.93063678162617 60.16377014705252))",POINT (60.16478200206416 24.933092024297583)
107,891126d0657ffff,"POLYGON ((24.95943514293765 60.18101522888825, 24.96211918142092 60.180325429783, 24.964577335422792 60.1813370327278, 24.964351464349754 60.1830384980355, 24.961667196691323 60.1837283088539, 24.959209029291593 60.1827166426499, 24.95943514293765 60.18101522888825))",POINT (60.18202687475165 24.96189320006959)
108,891126d33c3ffff,"POLYGON ((24.93354647557348 60.16137952485333, 24.936228787581033 60.16069004139373, 24.9386841139821 60.16170179032398, 24.93845714153179 60.16340308594504, 24.935774600547635 60.16409258104006, 24.933319261000886 60.16308076887696, 24.93354647557348 60.16137952485333))",POINT (60.1623913166344 24.9360017051232)
109,891126d32a3ffff,"POLYGON ((24.923955257813514 60.15563095990245, 24.926637050325198 60.15494161657013, 24.929091439557144 60.15595343492449, 24.92886404934142 60.15765465983295, 24.926182027906236 60.158344014772574, 24.92372762562071 60.15733213319487, 24.923955257813514 60.15563095990245))",POINT (60.156642821084354 24.926409550192382)
110,891126d314fffff,"POLYGON ((24.93150074744444 60.176690330703515, 24.93418424895064 60.17600112824995, 24.93664056576877 60.17701306054995, 24.93641339422998 60.17871425853546, 24.933729663536447 60.17940347262539, 24.931273333579544 60.17839147709185, 24.93150074744444 60.176690330703515))",POINT (60.17770230586854 24.93395696731693)
111,891126d068fffff,"POLYGON ((24.950703217190767 60.18818810922402, 24.953387758819574 60.18749862613443, 24.95584595294069 60.18851041885029, 24.955619618766995 60.19021175790671, 24.952934847844574 60.19090125268904, 24.950476640399945 60.18988939672059, 24.950703217190767 60.18818810922402))",POINT (60.1891999448516 24.953161314369783)
112,891126d3393ffff,"POLYGON ((24.924816428788926 60.16855094938892, 24.927499242918266 60.167861781801705, 24.929954608682035 60.16887372042383, 24.929727173398394 60.17057488985783, 24.927044130174306 60.171264069060065, 24.924588751339126 60.17025206721173, 24.924816428788926 60.16855094938892))",POINT (60.169562930855044 24.92727169762939)
113,891126d30abffff,"POLYGON ((24.906492882723505 60.16997121775045, 24.909175678871463 60.16928250614152, 24.91163014605332 60.17029470380258, 24.91140183000271 60.171995676280986, 24.908718804695045 60.172684399456294, 24.90626432460825 60.17167213858521, 24.906492882723505 60.16997121775045))",POINT (60.170983458225265 24.908947252908384)
114,891126d0693ffff,"POLYGON ((24.940418842884228 60.18754294248882, 24.94310326132504 60.1868536934471, 24.94556084715733 60.187865617091084, 24.945334027788185 60.18956685301852, 24.942649380036585 60.19025611372508, 24.940191780975443 60.18924412683781, 24.940418842884228 60.18754294248882))",POINT (60.18855490902595 24.94287633174119)
115,891126d3037ffff,"POLYGON ((24.913856614023576 60.17300787190907, 24.916539701153475 60.172319031842484, 24.91899478910604 60.173331162204356, 24.918766802913705 60.17503219584831, 24.916083486601682 60.17572104750232, 24.9136283856746 60.174708853923335, 24.913856614023576 60.17300787190907))",POINT (60.174020045100995 24.916311604988188)
116,891126d316bffff,"POLYGON ((24.938870028200736 60.17972618869575, 24.941553820534708 60.179036857630734, 24.944010758516768 60.18004872239447, 24.943783917383936 60.181749981462275, 24.94109989584032 60.1824393241847, 24.938642944649683 60.18142739618034, 24.938870028200736 60.17972618869575))",POINT (60.180738096340875 24.941326869246314)
117,891126d3397ffff,"POLYGON ((24.927044130174306 60.171264069060065, 24.929727173398394 60.17057488985783, 24.9321828561131 60.17158682638875, 24.93195550870799 60.173288005349, 24.929272236358255 60.173977196173325, 24.926816540549748 60.172965196413756, 24.927044130174306 60.171264069060065))",POINT (60.17227604844197 24.92949971595821)
118,891126d331bffff,"POLYGON ((24.940912784816327 60.164414832776764, 24.943595387368774 60.16372522074834, 24.946051334388663 60.16473690222543, 24.945824692081892 60.16643825896927, 24.9431418605306 60.1671278826542, 24.940685900295378 60.166116137937166, 24.940912784816327 60.164414832776764))",POINT (60.165426557121 24.94336863499402)
119,891126d310fffff,"POLYGON ((24.92790689322284 60.184183854485454, 24.930590959013422 60.183494851065475, 24.933047619281897 60.184506907695486, 24.93282022688193 60.186208030975465, 24.930135931794236 60.18689704602529, 24.92767925841413 60.1858849261637, 24.92790689322284 60.184183854485454))",POINT (60.185195953982955 24.930363456490152)
120,891126d3073ffff,"POLYGON ((24.915225517381778 60.16280175195724, 24.917907811681232 60.162112724456186, 24.92036223999964 60.163124732473854, 24.920134387008396 60.16482583120772, 24.917451863667353 60.1655148702956, 24.914997422369662 60.16450279906126, 24.915225517381778 60.16280175195724))",POINT (60.1638138027956 24.917679848775162)
121,891126d32b7ffff,"POLYGON ((24.921045665853175 60.15802137125687, 24.92372762562071 60.15733213319487, 24.926182027906236 60.158344014772574, 24.925954483463567 60.16004519763178, 24.923272294733167 60.16073444729428, 24.920817879418816 60.15972250249547, 24.921045665853175 60.15802137125687))",POINT (60.1590332956598 24.92349997126169)
122,891126d3357ffff,"POLYGON ((24.943822117658193 60.16202387353916, 24.946504552778304 60.16133415622662, 24.948960486558022 60.16234577446158, 24.948733998468207 60.16404717324959, 24.946051334388663 60.16473690222543, 24.943595387368774 60.16372522074834, 24.943822117658193 60.16202387353916))",POINT (60.163035534643534 24.946277954619735)
123,891126d3237ffff,"POLYGON ((24.934227986539533 60.156275727793286, 24.93690990228031 60.155586150691654, 24.93936489871707 60.15659783847163, 24.939137992571556 60.15829916658429, 24.936455847924368 60.1589887553211, 24.934000838339582 60.157977004308506, 24.934227986539533 60.156275727793286))",POINT (60.15728745841941 24.936682886156355)
124,891126d3347ffff,"POLYGON ((24.948960486558022 60.16234577446158, 24.95164298317268 60.1616559402016, 24.954099220637875 60.16266749305402, 24.95387297478632 60.16436894341157, 24.951190249220833 60.165058789348784, 24.948733998468207 60.16404717324959, 24.948960486558022 60.16234577446158))",POINT (60.16335737019274 24.951416627221658)
125,891126d315bffff,"POLYGON ((24.924133329898808 60.17365427030484, 24.926816540549748 60.172965196413756, 24.929272236358255 60.173977196173325, 24.929044734595344 60.175678333048886, 24.926361294779344 60.17636741855525, 24.923905585901807 60.17535535556924, 24.924133329898808 60.17365427030484))",POINT (60.174666312913146 24.926588928752523)
126,891126d06c7ffff,"POLYGON ((24.951382815065127 60.18308418147678, 24.9540669597487 60.18239460473433, 24.95652482310001 60.18340633642334, 24.95629855510397 60.18510770810562, 24.953614181197164 60.185797296540535, 24.951156304520133 60.18478550159912, 24.951382815065127 60.18308418147678))",POINT (60.18409595607284 24.953840581505787)
