,ORIGIN_CODE_R9,DESTINATION_CODE_R9,DAY,NUMBER_OF_USERS,EXTRAPOLATED_NUMBER_OF_USERS
233281,891126d304fffff,891126d304fffff,2023-06-27,10,2303.0
233282,891126d304fffff,891126d304fffff,2023-06-28,5,1165.0
233283,891126d304fffff,891126d304fffff,2023-06-29,9,2169.0
233284,891126d304fffff,891126d304fffff,2023-06-30,8,1958.0
233285,891126d304fffff,891126d3063ffff,2023-06-09,1,150.0
233286,891126d304fffff,891126d3063ffff,2023-06-12,1,145.0
233287,891126d304fffff,891126d3063ffff,2023-06-14,2,306.0
233288,891126d304fffff,891126d3063ffff,2023-06-19,1,181.0
233289,891126d304fffff,891126d3063ffff,2023-06-20,2,338.0
233290,891126d304fffff,891126d306bffff,2023-06-27,2,460.0
233291,891126d304fffff,891126d306bffff,2023-06-28,2,466.0
233292,891126d304fffff,891126d306fffff,2023-06-13,1,151.0
233293,891126d304fffff,891126d306fffff,2023-06-27,1,230.0
233294,891126d304fffff,891126d3077ffff,2023-06-08,1,150.0
233295,891126d304fffff,891126d307bffff,2023-06-01,2,328.0
233296,891126d304fffff,891126d307bffff,2023-06-02,2,325.0
233297,891126d304fffff,891126d307bffff,2023-06-03,1,166.0
233298,891126d304fffff,891126d307bffff,2023-06-08,1,150.0
233299,891126d304fffff,891126d307bffff,2023-06-09,1,150.0
233300,891126d304fffff,891126d307bffff,2023-06-12,4,580.0
233301,891126d304fffff,891126d307bffff,2023-06-13,2,302.0
233302,891126d304fffff,891126d307bffff,2023-06-14,3,459.0
233303,891126d304fffff,891126d307bffff,2023-06-15,2,312.0
233304,891126d304fffff,891126d307bffff,2023-06-17,1,169.0
233305,891126d304fffff,891126d307bffff,2023-06-20,2,338.0
233306,891126d304fffff,891126d307bffff,2023-06-21,3,537.0
233307,891126d304fffff,891126d307bffff,2023-06-22,2,380.0
233308,891126d304fffff,891126d307bffff,2023-06-23,1,194.0
233309,891126d304fffff,891126d307bffff,2023-06-24,2,420.0
233310,891126d304fffff,891126d307bffff,2023-06-27,1,230.0
233311,891126d304fffff,891126d307bffff,2023-06-28,3,699.0
233317,891126d304fffff,891126d3157ffff,2023-06-08,1,150.0
233324,891126d304fffff,891126d31cbffff,2023-06-08,1,150.0
233325,891126d304fffff,891126d31cbffff,2023-06-10,2,316.0
233326,891126d304fffff,891126d32a7ffff,2023-06-09,1,150.0
233327,891126d304fffff,891126d32b3ffff,2023-06-02,1,163.0
233328,891126d304fffff,891126d32b3ffff,2023-06-06,1,145.0
233329,891126d304fffff,891126d32b3ffff,2023-06-08,2,300.0
233330,891126d304fffff,891126d32b3ffff,2023-06-11,1,155.0
233331,891126d304fffff,891126d32b3ffff,2023-06-20,1,169.0
233332,891126d304fffff,891126d32b3ffff,2023-06-23,1,194.0
233333,891126d304fffff,891126d32b7ffff,2023-06-02,1,163.0
233334,891126d304fffff,891126d32b7ffff,2023-06-03,1,166.0
233335,891126d304fffff,891126d32b7ffff,2023-06-07,1,148.0
233336,891126d304fffff,891126d32b7ffff,2023-06-10,1,158.0
233337,891126d304fffff,891126d32b7ffff,2023-06-11,1,155.0
233338,891126d304fffff,891126d32b7ffff,2023-06-13,1,151.0
233339,891126d304fffff,891126d32b7ffff,2023-06-14,1,153.0
233340,891126d304fffff,891126d32b7ffff,2023-06-15,1,156.0
233341,891126d304fffff,891126d32b7ffff,2023-06-20,2,338.0
233342,891126d304fffff,891126d32b7ffff,2023-06-22,1,190.0
233343,891126d304fffff,891126d32b7ffff,2023-06-27,1,230.0
233344,891126d304fffff,891126d3303ffff,2023-06-04,2,320.0
233345,891126d304fffff,891126d3307ffff,2023-06-27,2,460.0
233346,891126d304fffff,891126d330bffff,2023-06-20,2,338.0
233347,891126d304fffff,891126d330fffff,2023-06-13,1,151.0
233348,891126d304fffff,891126d3313ffff,2023-06-06,1,145.0
233349,891126d304fffff,891126d3317ffff,2023-06-24,1,210.0
233350,891126d304fffff,891126d3317ffff,2023-06-27,1,230.0
233351,891126d304fffff,891126d3323ffff,2023-06-12,1,145.0
233352,891126d304fffff,891126d332bffff,2023-06-11,1,155.0
233353,891126d304fffff,891126d333bffff,2023-06-10,1,158.0
233354,891126d304fffff,891126d333bffff,2023-06-11,1,155.0
233355,891126d304fffff,891126d333bffff,2023-06-12,1,145.0
233356,891126d304fffff,891126d333bffff,2023-06-16,1,157.0
233357,891126d304fffff,891126d333bffff,2023-06-17,1,169.0
233358,891126d304fffff,891126d333bffff,2023-06-19,1,181.0
233359,891126d304fffff,891126d3373ffff,2023-06-16,1,157.0
233360,891126d304fffff,891126d3377ffff,2023-06-10,1,158.0
233361,891126d304fffff,891126d3377ffff,2023-06-15,1,156.0
233362,891126d304fffff,891126d3383ffff,2023-06-28,1,233.0
233363,891126d304fffff,891126d3387ffff,2023-06-24,1,210.0
233364,891126d304fffff,891126d338bffff,2023-06-06,1,145.0
233365,891126d304fffff,891126d338fffff,2023-06-06,1,145.0
233366,891126d304fffff,891126d339bffff,2023-06-06,1,145.0
233367,891126d304fffff,891126d33c7ffff,2023-06-07,1,148.0
233368,891126d304fffff,891126d33c7ffff,2023-06-08,1,150.0
233369,891126d304fffff,891126d33c7ffff,2023-06-09,1,150.0
233370,891126d304fffff,891126d33c7ffff,2023-06-11,1,155.0
233371,891126d304fffff,891126d33c7ffff,2023-06-12,1,145.0
233372,891126d304fffff,891126d33c7ffff,2023-06-13,2,302.0
233373,891126d304fffff,891126d33c7ffff,2023-06-14,1,153.0
233374,891126d304fffff,891126d33c7ffff,2023-06-15,2,312.0
233375,891126d304fffff,891126d33c7ffff,2023-06-19,1,181.0
233376,891126d304fffff,891126d33c7ffff,2023-06-21,1,179.0
233377,891126d304fffff,891126d33c7ffff,2023-06-23,1,194.0
233378,891126d304fffff,891126d33c7ffff,2023-06-24,1,210.0
233379,891126d304fffff,891126d33c7ffff,2023-06-25,1,223.0
233380,891126d304fffff,891126d33c7ffff,2023-06-26,1,223.0
233381,891126d304fffff,891126d33c7ffff,2023-06-29,1,241.0
233382,891126d304fffff,891126d33cfffff,2023-06-05,1,149.0
233383,891126d304fffff,891126d33cfffff,2023-06-06,1,145.0
233384,891126d304fffff,891126d33cfffff,2023-06-07,1,148.0
233385,891126d304fffff,891126d33cfffff,2023-06-08,1,150.0
233386,891126d304fffff,891126d33cfffff,2023-06-10,1,158.0
233387,891126d304fffff,891126d33cfffff,2023-06-11,2,311.0
233388,891126d304fffff,891126d33cfffff,2023-06-12,2,291.0
233389,891126d304fffff,891126d33cfffff,2023-06-14,1,153.0
233390,891126d304fffff,891126d33cfffff,2023-06-22,1,190.0
233391,891126d304fffff,891126d33cfffff,2023-06-23,1,194.0
233392,891126d304fffff,891126d33cfffff,2023-06-25,2,445.0
233393,891126d304fffff,891126d33cfffff,2023-06-27,1,230.0
233394,891126d304fffff,891126d33cfffff,2023-06-28,1,233.0
233395,891126d304fffff,891126d33cfffff,2023-06-30,1,245.0
233396,891126d304fffff,891126d33d3ffff,2023-06-28,2,466.0
233397,891126d304fffff,891126d33d7ffff,2023-06-12,1,145.0
233438,891126d3063ffff,891126d06dbffff,2023-06-18,1,185.0
233441,891126d3063ffff,891126d300bffff,2023-06-10,1,158.0
233442,891126d3063ffff,891126d3063ffff,2023-06-01,1,164.0
233443,891126d3063ffff,891126d3063ffff,2023-06-03,2,332.0
233444,891126d3063ffff,891126d3063ffff,2023-06-04,1,160.0
233445,891126d3063ffff,891126d3063ffff,2023-06-06,1,145.0
233446,891126d3063ffff,891126d3063ffff,2023-06-07,1,148.0
233447,891126d3063ffff,891126d3063ffff,2023-06-08,1,150.0
233448,891126d3063ffff,891126d3063ffff,2023-06-09,1,150.0
233449,891126d3063ffff,891126d3063ffff,2023-06-10,2,316.0
233450,891126d3063ffff,891126d3063ffff,2023-06-11,1,155.0
233451,891126d3063ffff,891126d3063ffff,2023-06-12,3,436.0
233452,891126d3063ffff,891126d3063ffff,2023-06-13,3,454.0
233453,891126d3063ffff,891126d3063ffff,2023-06-14,1,153.0
233454,891126d3063ffff,891126d3063ffff,2023-06-15,1,156.0
233455,891126d3063ffff,891126d3063ffff,2023-06-16,2,315.0
233456,891126d3063ffff,891126d3063ffff,2023-06-17,3,507.0
233457,891126d3063ffff,891126d3063ffff,2023-06-18,3,555.0
233458,891126d3063ffff,891126d3063ffff,2023-06-19,1,181.0
233459,891126d3063ffff,891126d3063ffff,2023-06-21,3,536.0
233460,891126d3063ffff,891126d3063ffff,2023-06-23,1,194.0
233461,891126d3063ffff,891126d3063ffff,2023-06-24,2,420.0
233462,891126d3063ffff,891126d3063ffff,2023-06-25,3,668.0
233463,891126d3063ffff,891126d3063ffff,2023-06-26,4,893.0
233464,891126d3063ffff,891126d3063ffff,2023-06-27,1,230.0
233465,891126d3063ffff,891126d3063ffff,2023-06-28,1,233.0
233466,891126d3063ffff,891126d3063ffff,2023-06-29,2,482.0
233467,891126d3063ffff,891126d3063ffff,2023-06-30,1,245.0
233468,891126d3063ffff,891126d306bffff,2023-06-25,1,223.0
233469,891126d3063ffff,891126d306fffff,2023-06-03,1,166.0
233470,891126d3063ffff,891126d306fffff,2023-06-18,1,185.0
233471,891126d3063ffff,891126d3073ffff,2023-06-10,2,316.0
233472,891126d3063ffff,891126d3073ffff,2023-06-14,1,153.0
233473,891126d3063ffff,891126d314bffff,2023-06-06,1,145.0
233474,891126d3063ffff,891126d3153ffff,2023-06-07,1,148.0
233475,891126d3063ffff,891126d315bffff,2023-06-09,1,150.0
233476,891126d3063ffff,891126d315bffff,2023-06-10,1,158.0
233477,891126d3063ffff,891126d3383ffff,2023-06-27,1,230.0
233487,891126d3067ffff,891126d3067ffff,2023-06-01,2,329.0
233488,891126d3067ffff,891126d3067ffff,2023-06-02,1,163.0
233489,891126d3067ffff,891126d3067ffff,2023-06-03,2,332.0
233490,891126d3067ffff,891126d3067ffff,2023-06-04,2,320.0
233491,891126d3067ffff,891126d3067ffff,2023-06-05,2,299.0
233492,891126d3067ffff,891126d3067ffff,2023-06-06,4,579.0
233493,891126d3067ffff,891126d3067ffff,2023-06-07,1,148.0
233494,891126d3067ffff,891126d3067ffff,2023-06-08,4,602.0
233495,891126d3067ffff,891126d3067ffff,2023-06-09,4,599.0
233496,891126d3067ffff,891126d3067ffff,2023-06-10,3,474.0
233497,891126d3067ffff,891126d3067ffff,2023-06-11,2,310.0
233498,891126d3067ffff,891126d3067ffff,2023-06-14,1,153.0
233499,891126d3067ffff,891126d3067ffff,2023-06-15,2,312.0
233500,891126d3067ffff,891126d3067ffff,2023-06-16,1,157.0
233501,891126d3067ffff,891126d3067ffff,2023-06-17,4,674.0
233502,891126d3067ffff,891126d3067ffff,2023-06-18,3,554.0
233503,891126d3067ffff,891126d3067ffff,2023-06-20,1,169.0
233504,891126d3067ffff,891126d3067ffff,2023-06-21,2,358.0
233505,891126d3067ffff,891126d3067ffff,2023-06-22,2,380.0
233506,891126d3067ffff,891126d3067ffff,2023-06-23,2,388.0
233507,891126d3067ffff,891126d3067ffff,2023-06-24,1,210.0
233508,891126d3067ffff,891126d306fffff,2023-06-06,1,145.0
233509,891126d3067ffff,891126d306fffff,2023-06-10,1,158.0
233510,891126d3067ffff,891126d306fffff,2023-06-17,1,169.0
233511,891126d3067ffff,891126d306fffff,2023-06-18,1,185.0
233512,891126d3067ffff,891126d306fffff,2023-06-19,1,181.0
233513,891126d3067ffff,891126d306fffff,2023-06-22,1,190.0
233514,891126d3067ffff,891126d3317ffff,2023-06-22,1,190.0
233515,891126d3067ffff,891126d3393ffff,2023-06-23,1,194.0
233525,891126d306bffff,891126d306bffff,2023-06-01,5,821.0
233526,891126d306bffff,891126d306bffff,2023-06-02,4,652.0
233527,891126d306bffff,891126d306bffff,2023-06-03,2,332.0
233528,891126d306bffff,891126d306bffff,2023-06-04,2,320.0
233529,891126d306bffff,891126d306bffff,2023-06-05,1,149.0
233530,891126d306bffff,891126d306bffff,2023-06-06,3,435.0
233531,891126d306bffff,891126d306bffff,2023-06-07,4,592.0
233532,891126d306bffff,891126d306bffff,2023-06-08,7,1052.0
233533,891126d306bffff,891126d306bffff,2023-06-09,3,449.0
233534,891126d306bffff,891126d306bffff,2023-06-10,1,158.0
233535,891126d306bffff,891126d306bffff,2023-06-11,3,465.0
233536,891126d306bffff,891126d306bffff,2023-06-12,2,290.0
233537,891126d306bffff,891126d306bffff,2023-06-13,6,908.0
233538,891126d306bffff,891126d306bffff,2023-06-14,5,764.0
233539,891126d306bffff,891126d306bffff,2023-06-15,4,624.0
233540,891126d306bffff,891126d306bffff,2023-06-16,6,944.0
233541,891126d306bffff,891126d306bffff,2023-06-17,2,338.0
233542,891126d306bffff,891126d306bffff,2023-06-18,2,370.0
233543,891126d306bffff,891126d306bffff,2023-06-19,2,362.0
233544,891126d306bffff,891126d306bffff,2023-06-20,6,1012.0
233545,891126d306bffff,891126d306bffff,2023-06-21,4,714.0
233546,891126d306bffff,891126d306bffff,2023-06-22,7,1330.0
233547,891126d306bffff,891126d306bffff,2023-06-23,6,1164.0
233548,891126d306bffff,891126d306bffff,2023-06-24,3,630.0
233549,891126d306bffff,891126d306bffff,2023-06-25,2,446.0
233550,891126d306bffff,891126d306bffff,2023-06-26,3,670.0
233551,891126d306bffff,891126d306bffff,2023-06-27,4,922.0
233552,891126d306bffff,891126d306bffff,2023-06-28,3,699.0
233553,891126d306bffff,891126d306bffff,2023-06-29,4,964.0
233554,891126d306bffff,891126d306bffff,2023-06-30,3,734.0
233555,891126d306bffff,891126d306fffff,2023-06-02,1,163.0
233556,891126d306bffff,891126d306fffff,2023-06-03,1,166.0
233557,891126d306bffff,891126d306fffff,2023-06-10,1,158.0
233558,891126d306bffff,891126d306fffff,2023-06-11,1,155.0
233559,891126d306bffff,891126d332bffff,2023-06-20,1,169.0
233560,891126d306bffff,891126d3353ffff,2023-06-21,1,179.0
233561,891126d306bffff,891126d3383ffff,2023-06-11,1,155.0
233562,891126d306bffff,891126d33c3ffff,2023-06-15,1,156.0
233563,891126d306bffff,891126d33cfffff,2023-06-15,1,156.0
233596,891126d306fffff,891126d300bffff,2023-06-04,1,160.0
233597,891126d306fffff,891126d3023ffff,2023-06-11,1,155.0
233598,891126d306fffff,891126d302bffff,2023-06-11,1,155.0
233599,891126d306fffff,891126d306bffff,2023-06-05,1,149.0
233600,891126d306fffff,891126d306bffff,2023-06-10,1,158.0
233601,891126d306fffff,891126d306bffff,2023-06-11,1,155.0
233602,891126d306fffff,891126d306bffff,2023-06-16,1,157.0
233603,891126d306fffff,891126d306fffff,2023-06-01,1,164.0
233604,891126d306fffff,891126d306fffff,2023-06-02,2,326.0
233605,891126d306fffff,891126d306fffff,2023-06-03,1,166.0
233606,891126d306fffff,891126d306fffff,2023-06-04,5,799.0
233607,891126d306fffff,891126d306fffff,2023-06-05,3,447.0
233608,891126d306fffff,891126d306fffff,2023-06-06,6,869.0
233609,891126d306fffff,891126d306fffff,2023-06-07,6,888.0
233610,891126d306fffff,891126d306fffff,2023-06-08,3,450.0
233611,891126d306fffff,891126d306fffff,2023-06-09,4,600.0
233612,891126d306fffff,891126d306fffff,2023-06-10,6,948.0
233613,891126d306fffff,891126d306fffff,2023-06-11,3,465.0
233614,891126d306fffff,891126d306fffff,2023-06-12,3,436.0
233615,891126d306fffff,891126d306fffff,2023-06-14,7,1070.0
233616,891126d306fffff,891126d306fffff,2023-06-15,2,312.0
233617,891126d306fffff,891126d306fffff,2023-06-16,4,628.0
233618,891126d306fffff,891126d306fffff,2023-06-17,4,676.0
233619,891126d306fffff,891126d306fffff,2023-06-18,7,1293.0
233620,891126d306fffff,891126d306fffff,2023-06-19,6,1088.0
233621,891126d306fffff,891126d306fffff,2023-06-20,3,507.0
233622,891126d306fffff,891126d306fffff,2023-06-21,2,358.0
233623,891126d306fffff,891126d306fffff,2023-06-22,4,760.0
233624,891126d306fffff,891126d306fffff,2023-06-23,1,194.0
233625,891126d306fffff,891126d306fffff,2023-06-24,3,630.0
233626,891126d306fffff,891126d306fffff,2023-06-25,2,445.0
233627,891126d306fffff,891126d306fffff,2023-06-26,1,223.0
233628,891126d306fffff,891126d306fffff,2023-06-27,5,1151.0
233629,891126d306fffff,891126d306fffff,2023-06-30,1,245.0
233630,891126d306fffff,891126d3073ffff,2023-06-10,1,158.0
233631,891126d306fffff,891126d307bffff,2023-06-16,1,157.0
233632,891126d306fffff,891126d3143ffff,2023-06-30,1,245.0
233633,891126d306fffff,891126d314bffff,2023-06-19,1,181.0
233635,891126d306fffff,891126d32a7ffff,2023-06-19,1,181.0
233636,891126d306fffff,891126d32afffff,2023-06-19,2,363.0
233637,891126d306fffff,891126d32afffff,2023-06-30,1,245.0
233638,891126d306fffff,891126d32b7ffff,2023-06-16,1,157.0
233639,891126d306fffff,891126d3313ffff,2023-06-30,1,245.0
233640,891126d306fffff,891126d3383ffff,2023-06-07,1,148.0
233641,891126d306fffff,891126d338bffff,2023-06-09,1,150.0
233642,891126d306fffff,891126d339bffff,2023-06-09,2,300.0
233643,891126d306fffff,891126d339bffff,2023-06-19,1,181.0
233644,891126d306fffff,891126d33d3ffff,2023-06-19,1,181.0
233645,891126d306fffff,891126d33d7ffff,2023-06-16,1,157.0
233646,891126d306fffff,891126d33dbffff,2023-06-19,1,181.0
233691,891126d3073ffff,891126d15d7ffff,2023-06-22,1,190.0
233695,891126d3073ffff,891126d300bffff,2023-06-08,1,150.0
233696,891126d3073ffff,891126d300bffff,2023-06-15,1,156.0
233697,891126d3073ffff,891126d301bffff,2023-06-10,1,158.0
233698,891126d3073ffff,891126d302bffff,2023-06-03,1,166.0
233699,891126d3073ffff,891126d3047ffff,2023-06-03,1,166.0
233700,891126d3073ffff,891126d3047ffff,2023-06-05,1,149.0
233701,891126d3073ffff,891126d3047ffff,2023-06-06,1,145.0
233702,891126d3073ffff,891126d3047ffff,2023-06-19,1,181.0
233703,891126d3073ffff,891126d3047ffff,2023-06-20,1,169.0
233704,891126d3073ffff,891126d3047ffff,2023-06-22,1,190.0
233705,891126d3073ffff,891126d3047ffff,2023-06-24,1,210.0
233706,891126d3073ffff,891126d3047ffff,2023-06-30,1,245.0
233707,891126d3073ffff,891126d304fffff,2023-06-03,1,166.0
233708,891126d3073ffff,891126d3063ffff,2023-06-02,1,163.0
233709,891126d3073ffff,891126d3063ffff,2023-06-03,1,166.0
233710,891126d3073ffff,891126d3063ffff,2023-06-09,1,150.0
233711,891126d3073ffff,891126d3063ffff,2023-06-16,1,157.0
233712,891126d3073ffff,891126d3073ffff,2023-06-01,13,2137.0
233713,891126d3073ffff,891126d3073ffff,2023-06-02,10,1628.0
233714,891126d3073ffff,891126d3073ffff,2023-06-03,14,2324.0
233715,891126d3073ffff,891126d3073ffff,2023-06-04,11,1756.0
233716,891126d3073ffff,891126d3073ffff,2023-06-05,13,1941.0
233717,891126d3073ffff,891126d3073ffff,2023-06-06,14,2025.0
233718,891126d3073ffff,891126d3073ffff,2023-06-07,14,2071.0
233719,891126d3073ffff,891126d3073ffff,2023-06-08,23,3458.0
233720,891126d3073ffff,891126d3073ffff,2023-06-09,18,2694.0
233721,891126d3073ffff,891126d3073ffff,2023-06-10,17,2685.0
233722,891126d3073ffff,891126d3073ffff,2023-06-11,10,1553.0
233723,891126d3073ffff,891126d3073ffff,2023-06-12,11,1598.0
233724,891126d3073ffff,891126d3073ffff,2023-06-13,12,1817.0
233725,891126d3073ffff,891126d3073ffff,2023-06-14,13,1986.0
233726,891126d3073ffff,891126d3073ffff,2023-06-15,12,1868.0
233727,891126d3073ffff,891126d3073ffff,2023-06-16,14,2202.0
233728,891126d3073ffff,891126d3073ffff,2023-06-17,8,1350.0
233729,891126d3073ffff,891126d3073ffff,2023-06-18,9,1662.0
233730,891126d3073ffff,891126d3073ffff,2023-06-19,9,1631.0
233731,891126d3073ffff,891126d3073ffff,2023-06-20,12,2024.0
233732,891126d3073ffff,891126d3073ffff,2023-06-21,12,2145.0
233733,891126d3073ffff,891126d3073ffff,2023-06-22,12,2280.0
233734,891126d3073ffff,891126d3073ffff,2023-06-23,9,1746.0
233735,891126d3073ffff,891126d3073ffff,2023-06-24,7,1470.0
233736,891126d3073ffff,891126d3073ffff,2023-06-25,6,1337.0
233737,891126d3073ffff,891126d3073ffff,2023-06-26,8,1785.0
233738,891126d3073ffff,891126d3073ffff,2023-06-27,6,1381.0
233739,891126d3073ffff,891126d3073ffff,2023-06-28,5,1165.0
233740,891126d3073ffff,891126d3073ffff,2023-06-29,9,2169.0
233741,891126d3073ffff,891126d3073ffff,2023-06-30,9,2203.0
233742,891126d3073ffff,891126d307bffff,2023-06-05,1,149.0
233743,891126d3073ffff,891126d307bffff,2023-06-10,1,158.0
233744,891126d3073ffff,891126d307bffff,2023-06-14,1,153.0
233745,891126d3073ffff,891126d307bffff,2023-06-16,1,157.0
233746,891126d3073ffff,891126d307bffff,2023-06-21,1,179.0
233747,891126d3073ffff,891126d307bffff,2023-06-22,1,190.0
233748,891126d3073ffff,891126d307bffff,2023-06-23,1,194.0
233749,891126d3073ffff,891126d307bffff,2023-06-29,2,482.0
233753,891126d3073ffff,891126d32a7ffff,2023-06-04,1,160.0
233754,891126d3073ffff,891126d32b7ffff,2023-06-03,1,166.0
233755,891126d3073ffff,891126d32b7ffff,2023-06-09,1,150.0
233756,891126d3073ffff,891126d32b7ffff,2023-06-20,1,169.0
233757,891126d3073ffff,891126d3303ffff,2023-06-04,1,160.0
233758,891126d3073ffff,891126d3307ffff,2023-06-21,1,179.0
233759,891126d3073ffff,891126d330fffff,2023-06-04,1,160.0
233760,891126d3073ffff,891126d3313ffff,2023-06-04,1,160.0
233761,891126d3073ffff,891126d3327ffff,2023-06-21,1,179.0
233762,891126d3073ffff,891126d3343ffff,2023-06-28,1,233.0
233763,891126d3073ffff,891126d3343ffff,2023-06-29,1,241.0
233764,891126d3073ffff,891126d3343ffff,2023-06-30,1,245.0
233765,891126d3073ffff,891126d334fffff,2023-06-28,1,233.0
233766,891126d3073ffff,891126d3377ffff,2023-06-04,1,160.0
233767,891126d3073ffff,891126d3383ffff,2023-06-10,1,158.0
233768,891126d3073ffff,891126d338bffff,2023-06-21,1,179.0
233769,891126d3073ffff,891126d3397ffff,2023-06-28,1,233.0
233770,891126d3073ffff,891126d33b3ffff,2023-06-28,1,233.0
233771,891126d3073ffff,891126d33c7ffff,2023-06-04,1,160.0
233800,891126d307bffff,891126d300bffff,2023-06-16,1,157.0
233801,891126d307bffff,891126d300bffff,2023-06-19,1,181.0
233802,891126d307bffff,891126d3037ffff,2023-06-02,1,163.0
233803,891126d307bffff,891126d3047ffff,2023-06-17,1,169.0
233804,891126d307bffff,891126d3047ffff,2023-06-20,2,338.0
233805,891126d307bffff,891126d3047ffff,2023-06-21,1,179.0
233806,891126d307bffff,891126d3047ffff,2023-06-24,1,210.0
233807,891126d307bffff,891126d304fffff,2023-06-17,2,338.0
233808,891126d307bffff,891126d304fffff,2023-06-19,1,181.0
233809,891126d307bffff,891126d304fffff,2023-06-22,1,190.0
233810,891126d307bffff,891126d304fffff,2023-06-24,2,420.0
233811,891126d307bffff,891126d304fffff,2023-06-25,1,223.0
233812,891126d307bffff,891126d3063ffff,2023-06-04,1,160.0
233813,891126d307bffff,891126d306bffff,2023-06-04,1,160.0
233814,891126d307bffff,891126d306bffff,2023-06-05,2,298.0
233815,891126d307bffff,891126d306bffff,2023-06-07,2,296.0
233816,891126d307bffff,891126d306bffff,2023-06-09,1,150.0
233817,891126d307bffff,891126d306bffff,2023-06-17,1,169.0
233818,891126d307bffff,891126d306fffff,2023-06-09,2,300.0
233819,891126d307bffff,891126d306fffff,2023-06-10,1,158.0
233820,891126d307bffff,891126d3073ffff,2023-06-01,1,164.0
233821,891126d307bffff,891126d3073ffff,2023-06-02,1,163.0
233822,891126d307bffff,891126d3073ffff,2023-06-28,2,466.0
233823,891126d307bffff,891126d3077ffff,2023-06-17,1,169.0
233824,891126d307bffff,891126d307bffff,2023-06-01,3,493.0
233825,891126d307bffff,891126d307bffff,2023-06-02,6,976.0
233826,891126d307bffff,891126d307bffff,2023-06-03,4,664.0
233827,891126d307bffff,891126d307bffff,2023-06-04,3,479.0
233828,891126d307bffff,891126d307bffff,2023-06-05,5,746.0
233829,891126d307bffff,891126d307bffff,2023-06-06,3,434.0
233830,891126d307bffff,891126d307bffff,2023-06-07,4,592.0
233831,891126d307bffff,891126d307bffff,2023-06-08,6,902.0
233832,891126d307bffff,891126d307bffff,2023-06-09,4,599.0
233833,891126d307bffff,891126d307bffff,2023-06-10,6,948.0
233834,891126d307bffff,891126d307bffff,2023-06-11,2,310.0
233835,891126d307bffff,891126d307bffff,2023-06-12,2,290.0
233836,891126d307bffff,891126d307bffff,2023-06-13,5,756.0
233837,891126d307bffff,891126d307bffff,2023-06-14,3,458.0
233838,891126d307bffff,891126d307bffff,2023-06-15,2,311.0
233839,891126d307bffff,891126d307bffff,2023-06-16,3,471.0
233840,891126d307bffff,891126d307bffff,2023-06-17,3,507.0
233841,891126d307bffff,891126d307bffff,2023-06-18,5,924.0
233842,891126d307bffff,891126d307bffff,2023-06-19,5,906.0
233843,891126d307bffff,891126d307bffff,2023-06-20,7,1181.0
233844,891126d307bffff,891126d307bffff,2023-06-21,8,1430.0
233845,891126d307bffff,891126d307bffff,2023-06-22,3,570.0
233846,891126d307bffff,891126d307bffff,2023-06-23,1,194.0
233847,891126d307bffff,891126d307bffff,2023-06-24,4,840.0
233848,891126d307bffff,891126d307bffff,2023-06-27,1,230.0
233849,891126d307bffff,891126d307bffff,2023-06-28,2,466.0
233850,891126d307bffff,891126d307bffff,2023-06-29,2,482.0
233851,891126d307bffff,891126d307bffff,2023-06-30,1,245.0
233853,891126d307bffff,891126d32b7ffff,2023-06-07,1,148.0
233854,891126d307bffff,891126d32b7ffff,2023-06-08,1,150.0
233855,891126d307bffff,891126d3307ffff,2023-06-08,1,150.0
233856,891126d307bffff,891126d3317ffff,2023-06-07,1,148.0
233857,891126d307bffff,891126d3317ffff,2023-06-12,1,145.0
233858,891126d307bffff,891126d3317ffff,2023-06-18,1,185.0
233859,891126d307bffff,891126d338bffff,2023-06-07,1,148.0
233860,891126d307bffff,891126d338bffff,2023-06-18,1,185.0
233861,891126d307bffff,891126d339bffff,2023-06-07,1,148.0
234353,891126d3143ffff,891126d06cbffff,2023-06-03,1,166.0
234355,891126d3143ffff,891126d14b3ffff,2023-06-16,1,157.0
234356,891126d3143ffff,891126d14b7ffff,2023-06-18,1,185.0
234357,891126d3143ffff,891126d14bbffff,2023-06-21,2,358.0
234361,891126d3143ffff,891126d15d7ffff,2023-06-10,1,158.0
234376,891126d3143ffff,891126d300bffff,2023-06-10,1,158.0
234377,891126d3143ffff,891126d300bffff,2023-06-17,1,169.0
234378,891126d3143ffff,891126d300fffff,2023-06-02,1,163.0
234379,891126d3143ffff,891126d3023ffff,2023-06-17,1,169.0
234380,891126d3143ffff,891126d3023ffff,2023-06-18,1,185.0
234381,891126d3143ffff,891126d3023ffff,2023-06-20,1,169.0
234382,891126d3143ffff,891126d3027ffff,2023-06-03,1,166.0
234383,891126d3143ffff,891126d3027ffff,2023-06-17,2,338.0
234384,891126d3143ffff,891126d3027ffff,2023-06-18,1,185.0
234385,891126d3143ffff,891126d3027ffff,2023-06-20,2,338.0
234386,891126d3143ffff,891126d302bffff,2023-06-10,2,316.0
234387,891126d3143ffff,891126d302bffff,2023-06-17,1,169.0
234388,891126d3143ffff,891126d302bffff,2023-06-20,1,169.0
234389,891126d3143ffff,891126d302fffff,2023-06-18,1,185.0
234390,891126d3143ffff,891126d302fffff,2023-06-24,1,210.0
234391,891126d3143ffff,891126d3033ffff,2023-06-02,2,326.0
234392,891126d3143ffff,891126d3037ffff,2023-06-17,1,169.0
