,ORIGIN_CODE_R9,DESTINATION_CODE_R9,DAY,NUMBER_OF_USERS,EXTRAPOLATED_NUMBER_OF_USERS
667795,891126d306fffff,891126d339bffff,2023-06-24,1,210.0
667796,891126d306fffff,891126d339bffff,2023-06-26,1,223.0
667797,891126d306fffff,891126d339bffff,2023-06-27,1,230.0
667798,891126d306fffff,891126d33c3ffff,2023-06-14,2,306.0
667799,891126d306fffff,891126d33c3ffff,2023-06-16,3,471.0
667800,891126d306fffff,891126d33c3ffff,2023-06-19,2,362.0
667801,891126d306fffff,891126d33c7ffff,2023-06-14,1,153.0
667802,891126d306fffff,891126d33c7ffff,2023-06-16,1,157.0
667803,891126d306fffff,891126d33cfffff,2023-06-14,2,306.0
667804,891126d306fffff,891126d33cfffff,2023-06-16,1,157.0
667805,891126d306fffff,891126d33cfffff,2023-06-18,1,185.0
667806,891126d306fffff,891126d33cfffff,2023-06-19,1,181.0
667807,891126d306fffff,891126d33d3ffff,2023-06-12,1,145.0
667808,891126d306fffff,891126d33d3ffff,2023-06-14,3,458.0
667809,891126d306fffff,891126d33d3ffff,2023-06-19,5,906.0
667810,891126d306fffff,891126d33d3ffff,2023-06-24,1,210.0
667811,891126d306fffff,891126d33d7ffff,2023-06-09,2,300.0
667812,891126d306fffff,891126d33d7ffff,2023-06-10,1,158.0
667813,891126d306fffff,891126d33d7ffff,2023-06-12,2,290.0
667814,891126d306fffff,891126d33d7ffff,2023-06-16,4,628.0
667815,891126d306fffff,891126d33d7ffff,2023-06-18,2,370.0
667816,891126d306fffff,891126d33d7ffff,2023-06-26,1,223.0
667817,891126d306fffff,891126d33dbffff,2023-06-14,2,306.0
667818,891126d306fffff,891126d33dbffff,2023-06-19,1,181.0
668018,891126d3073ffff,891126d06c3ffff,2023-06-13,1,151.0
668032,891126d3073ffff,891126d15d7ffff,2023-06-22,1,190.0
668033,891126d3073ffff,891126d15d7ffff,2023-06-29,1,241.0
668059,891126d3073ffff,891126d3003ffff,2023-06-05,1,149.0
668060,891126d3073ffff,891126d3003ffff,2023-06-13,1,151.0
668061,891126d3073ffff,891126d3003ffff,2023-06-19,1,181.0
668062,891126d3073ffff,891126d3003ffff,2023-06-30,1,245.0
668063,891126d3073ffff,891126d3007ffff,2023-06-27,1,230.0
668064,891126d3073ffff,891126d300bffff,2023-06-01,2,328.0
668065,891126d3073ffff,891126d300bffff,2023-06-02,2,326.0
668066,891126d3073ffff,891126d300bffff,2023-06-04,2,320.0
668067,891126d3073ffff,891126d300bffff,2023-06-05,1,149.0
668068,891126d3073ffff,891126d300bffff,2023-06-06,2,290.0
668069,891126d3073ffff,891126d300bffff,2023-06-07,1,148.0
668070,891126d3073ffff,891126d300bffff,2023-06-08,1,150.0
668071,891126d3073ffff,891126d300bffff,2023-06-09,3,450.0
668072,891126d3073ffff,891126d300bffff,2023-06-10,1,158.0
668073,891126d3073ffff,891126d300bffff,2023-06-11,1,155.0
668074,891126d3073ffff,891126d300bffff,2023-06-12,3,435.0
668075,891126d3073ffff,891126d300bffff,2023-06-13,1,151.0
668076,891126d3073ffff,891126d300bffff,2023-06-16,2,314.0
668077,891126d3073ffff,891126d300bffff,2023-06-19,2,362.0
668078,891126d3073ffff,891126d300bffff,2023-06-20,1,169.0
668079,891126d3073ffff,891126d300bffff,2023-06-21,3,537.0
668080,891126d3073ffff,891126d300bffff,2023-06-23,1,194.0
668081,891126d3073ffff,891126d300bffff,2023-06-25,3,668.0
668082,891126d3073ffff,891126d300bffff,2023-06-26,1,223.0
668083,891126d3073ffff,891126d300bffff,2023-06-27,5,1150.0
668084,891126d3073ffff,891126d300bffff,2023-06-29,2,482.0
668085,891126d3073ffff,891126d300bffff,2023-06-30,3,734.0
668086,891126d3073ffff,891126d300fffff,2023-06-06,1,145.0
668088,891126d3073ffff,891126d301bffff,2023-06-01,1,164.0
668089,891126d3073ffff,891126d301bffff,2023-06-10,1,158.0
668090,891126d3073ffff,891126d301bffff,2023-06-12,2,290.0
668091,891126d3073ffff,891126d301bffff,2023-06-19,2,362.0
668092,891126d3073ffff,891126d301bffff,2023-06-21,2,358.0
668093,891126d3073ffff,891126d301bffff,2023-06-22,2,380.0
668094,891126d3073ffff,891126d301bffff,2023-06-26,1,223.0
668095,891126d3073ffff,891126d301bffff,2023-06-30,2,490.0
668096,891126d3073ffff,891126d3023ffff,2023-06-22,1,190.0
668097,891126d3073ffff,891126d3023ffff,2023-06-26,1,223.0
668098,891126d3073ffff,891126d3027ffff,2023-06-22,2,380.0
668099,891126d3073ffff,891126d302bffff,2023-06-07,1,148.0
668100,891126d3073ffff,891126d302bffff,2023-06-26,6,1339.0
668101,891126d3073ffff,891126d302fffff,2023-06-28,1,233.0
668102,891126d3073ffff,891126d3033ffff,2023-06-27,1,230.0
668103,891126d3073ffff,891126d303bffff,2023-06-07,1,148.0
668104,891126d3073ffff,891126d303bffff,2023-06-27,2,460.0
668105,891126d3073ffff,891126d3043ffff,2023-06-01,1,164.0
668106,891126d3073ffff,891126d3043ffff,2023-06-03,1,166.0
668107,891126d3073ffff,891126d3043ffff,2023-06-04,1,160.0
668108,891126d3073ffff,891126d3043ffff,2023-06-06,2,290.0
668109,891126d3073ffff,891126d3043ffff,2023-06-12,1,145.0
668110,891126d3073ffff,891126d3043ffff,2023-06-15,1,156.0
668111,891126d3073ffff,891126d3043ffff,2023-06-16,5,786.0
668112,891126d3073ffff,891126d3043ffff,2023-06-20,2,338.0
668113,891126d3073ffff,891126d3043ffff,2023-06-27,1,230.0
668114,891126d3073ffff,891126d3043ffff,2023-06-30,2,490.0
668115,891126d3073ffff,891126d3047ffff,2023-06-01,1,164.0
668116,891126d3073ffff,891126d3047ffff,2023-06-03,1,166.0
668117,891126d3073ffff,891126d3047ffff,2023-06-04,1,160.0
668118,891126d3073ffff,891126d3047ffff,2023-06-05,1,149.0
668119,891126d3073ffff,891126d3047ffff,2023-06-06,4,580.0
668120,891126d3073ffff,891126d3047ffff,2023-06-11,1,155.0
668121,891126d3073ffff,891126d3047ffff,2023-06-18,1,185.0
668122,891126d3073ffff,891126d3047ffff,2023-06-21,2,358.0
668123,891126d3073ffff,891126d3047ffff,2023-06-23,1,194.0
668124,891126d3073ffff,891126d3047ffff,2023-06-24,2,420.0
668125,891126d3073ffff,891126d3047ffff,2023-06-26,3,670.0
668126,891126d3073ffff,891126d3047ffff,2023-06-29,1,241.0
668127,891126d3073ffff,891126d3047ffff,2023-06-30,2,490.0
668128,891126d3073ffff,891126d304bffff,2023-06-01,1,164.0
668129,891126d3073ffff,891126d304bffff,2023-06-03,1,166.0
668130,891126d3073ffff,891126d304bffff,2023-06-04,2,320.0
668131,891126d3073ffff,891126d304bffff,2023-06-05,1,149.0
668132,891126d3073ffff,891126d304bffff,2023-06-12,1,145.0
668133,891126d3073ffff,891126d304bffff,2023-06-15,3,468.0
668134,891126d3073ffff,891126d304bffff,2023-06-16,2,314.0
668135,891126d3073ffff,891126d304bffff,2023-06-20,2,338.0
668136,891126d3073ffff,891126d304bffff,2023-06-21,1,179.0
668137,891126d3073ffff,891126d304bffff,2023-06-30,1,245.0
668138,891126d3073ffff,891126d304fffff,2023-06-01,1,164.0
668139,891126d3073ffff,891126d304fffff,2023-06-03,2,332.0
668140,891126d3073ffff,891126d304fffff,2023-06-04,1,160.0
668141,891126d3073ffff,891126d304fffff,2023-06-06,1,145.0
668142,891126d3073ffff,891126d304fffff,2023-06-08,1,150.0
668143,891126d3073ffff,891126d304fffff,2023-06-18,1,185.0
668144,891126d3073ffff,891126d304fffff,2023-06-20,2,337.0
668145,891126d3073ffff,891126d304fffff,2023-06-21,1,179.0
668146,891126d3073ffff,891126d304fffff,2023-06-23,2,388.0
668147,891126d3073ffff,891126d304fffff,2023-06-30,2,490.0
668148,891126d3073ffff,891126d3057ffff,2023-06-12,1,145.0
668149,891126d3073ffff,891126d3063ffff,2023-06-01,2,329.0
668150,891126d3073ffff,891126d3063ffff,2023-06-02,1,163.0
668151,891126d3073ffff,891126d3063ffff,2023-06-04,1,160.0
668152,891126d3073ffff,891126d3063ffff,2023-06-05,1,149.0
668153,891126d3073ffff,891126d3063ffff,2023-06-07,1,148.0
668154,891126d3073ffff,891126d3063ffff,2023-06-08,1,150.0
668155,891126d3073ffff,891126d3063ffff,2023-06-09,2,299.0
668156,891126d3073ffff,891126d3063ffff,2023-06-11,3,465.0
668157,891126d3073ffff,891126d3063ffff,2023-06-12,2,290.0
668158,891126d3073ffff,891126d3063ffff,2023-06-13,1,151.0
668159,891126d3073ffff,891126d3063ffff,2023-06-15,2,312.0
668160,891126d3073ffff,891126d3063ffff,2023-06-19,1,181.0
668161,891126d3073ffff,891126d3063ffff,2023-06-20,1,169.0
668162,891126d3073ffff,891126d3063ffff,2023-06-21,1,179.0
668163,891126d3073ffff,891126d3063ffff,2023-06-22,2,380.0
668164,891126d3073ffff,891126d3063ffff,2023-06-23,1,194.0
668165,891126d3073ffff,891126d3063ffff,2023-06-24,1,210.0
668166,891126d3073ffff,891126d3063ffff,2023-06-25,2,446.0
668167,891126d3073ffff,891126d3063ffff,2023-06-26,1,223.0
668168,891126d3073ffff,891126d3063ffff,2023-06-28,1,233.0
668169,891126d3073ffff,891126d3063ffff,2023-06-29,1,241.0
668170,891126d3073ffff,891126d3067ffff,2023-06-10,1,158.0
668171,891126d3073ffff,891126d3067ffff,2023-06-22,1,190.0
668172,891126d3073ffff,891126d306bffff,2023-06-02,2,326.0
668173,891126d3073ffff,891126d306bffff,2023-06-07,1,148.0
668174,891126d3073ffff,891126d306bffff,2023-06-08,2,301.0
668175,891126d3073ffff,891126d306bffff,2023-06-12,1,145.0
668176,891126d3073ffff,891126d306bffff,2023-06-14,1,153.0
668177,891126d3073ffff,891126d306bffff,2023-06-16,1,157.0
668178,891126d3073ffff,891126d306bffff,2023-06-19,1,181.0
668179,891126d3073ffff,891126d306bffff,2023-06-23,1,194.0
668180,891126d3073ffff,891126d306bffff,2023-06-24,1,210.0
668181,891126d3073ffff,891126d306fffff,2023-06-01,1,164.0
668182,891126d3073ffff,891126d306fffff,2023-06-02,1,163.0
668183,891126d3073ffff,891126d306fffff,2023-06-08,2,301.0
668184,891126d3073ffff,891126d306fffff,2023-06-09,1,150.0
668185,891126d3073ffff,891126d306fffff,2023-06-27,1,230.0
668186,891126d3073ffff,891126d3073ffff,2023-06-01,11,1808.0
668187,891126d3073ffff,891126d3073ffff,2023-06-02,13,2115.0
668188,891126d3073ffff,891126d3073ffff,2023-06-03,14,2323.0
668189,891126d3073ffff,891126d3073ffff,2023-06-04,13,2076.0
668190,891126d3073ffff,891126d3073ffff,2023-06-05,13,1942.0
668191,891126d3073ffff,891126d3073ffff,2023-06-06,15,2169.0
668192,891126d3073ffff,891126d3073ffff,2023-06-07,12,1775.0
668193,891126d3073ffff,891126d3073ffff,2023-06-08,16,2407.0
668194,891126d3073ffff,891126d3073ffff,2023-06-09,15,2245.0
668195,891126d3073ffff,891126d3073ffff,2023-06-10,18,2843.0
668196,891126d3073ffff,891126d3073ffff,2023-06-11,13,2020.0
668197,891126d3073ffff,891126d3073ffff,2023-06-12,10,1453.0
668198,891126d3073ffff,891126d3073ffff,2023-06-13,12,1816.0
668199,891126d3073ffff,891126d3073ffff,2023-06-14,12,1833.0
668200,891126d3073ffff,891126d3073ffff,2023-06-15,16,2492.0
668201,891126d3073ffff,891126d3073ffff,2023-06-16,12,1887.0
668202,891126d3073ffff,891126d3073ffff,2023-06-17,6,1012.0
668203,891126d3073ffff,891126d3073ffff,2023-06-18,11,2031.0
668204,891126d3073ffff,891126d3073ffff,2023-06-19,15,2720.0
668205,891126d3073ffff,891126d3073ffff,2023-06-20,12,2025.0
668206,891126d3073ffff,891126d3073ffff,2023-06-21,15,2680.0
668207,891126d3073ffff,891126d3073ffff,2023-06-22,13,2470.0
668208,891126d3073ffff,891126d3073ffff,2023-06-23,12,2328.0
668209,891126d3073ffff,891126d3073ffff,2023-06-24,9,1890.0
668210,891126d3073ffff,891126d3073ffff,2023-06-25,9,2004.0
668211,891126d3073ffff,891126d3073ffff,2023-06-26,6,1339.0
668212,891126d3073ffff,891126d3073ffff,2023-06-27,7,1611.0
668213,891126d3073ffff,891126d3073ffff,2023-06-28,7,1631.0
668214,891126d3073ffff,891126d3073ffff,2023-06-29,13,3133.0
668215,891126d3073ffff,891126d3073ffff,2023-06-30,12,2936.0
668216,891126d3073ffff,891126d3077ffff,2023-06-04,1,160.0
668217,891126d3073ffff,891126d3077ffff,2023-06-07,1,148.0
668218,891126d3073ffff,891126d3077ffff,2023-06-26,3,670.0
668219,891126d3073ffff,891126d3077ffff,2023-06-29,1,241.0
668220,891126d3073ffff,891126d307bffff,2023-06-04,1,160.0
668221,891126d3073ffff,891126d307bffff,2023-06-05,1,149.0
668222,891126d3073ffff,891126d307bffff,2023-06-06,3,435.0
668223,891126d3073ffff,891126d307bffff,2023-06-07,3,444.0
668224,891126d3073ffff,891126d307bffff,2023-06-08,1,150.0
668225,891126d3073ffff,891126d307bffff,2023-06-10,3,474.0
668226,891126d3073ffff,891126d307bffff,2023-06-11,2,310.0
668227,891126d3073ffff,891126d307bffff,2023-06-14,1,153.0
668228,891126d3073ffff,891126d307bffff,2023-06-20,1,169.0
668229,891126d3073ffff,891126d307bffff,2023-06-23,1,194.0
668230,891126d3073ffff,891126d307bffff,2023-06-24,1,210.0
668231,891126d3073ffff,891126d307bffff,2023-06-28,1,233.0
668232,891126d3073ffff,891126d307bffff,2023-06-29,2,482.0
668233,891126d3073ffff,891126d307bffff,2023-06-30,1,245.0
668246,891126d3073ffff,891126d3153ffff,2023-06-22,2,380.0
668247,891126d3073ffff,891126d3157ffff,2023-06-02,1,163.0
668248,891126d3073ffff,891126d3157ffff,2023-06-07,1,148.0
668249,891126d3073ffff,891126d3157ffff,2023-06-22,1,190.0
668250,891126d3073ffff,891126d3157ffff,2023-06-23,1,194.0
668252,891126d3073ffff,891126d3227ffff,2023-06-28,1,233.0
668253,891126d3073ffff,891126d322bffff,2023-06-10,2,316.0
668254,891126d3073ffff,891126d323bffff,2023-06-10,1,158.0
668255,891126d3073ffff,891126d3287ffff,2023-06-18,1,185.0
668257,891126d3073ffff,891126d32afffff,2023-06-02,1,163.0
668258,891126d3073ffff,891126d32afffff,2023-06-14,1,153.0
668259,891126d3073ffff,891126d32b3ffff,2023-06-04,1,160.0
668260,891126d3073ffff,891126d32b3ffff,2023-06-06,1,145.0
668261,891126d3073ffff,891126d32b3ffff,2023-06-15,2,312.0
668262,891126d3073ffff,891126d32b3ffff,2023-06-26,1,223.0
668263,891126d3073ffff,891126d32b3ffff,2023-06-28,1,233.0
668264,891126d3073ffff,891126d32b7ffff,2023-06-07,1,148.0
668265,891126d3073ffff,891126d32b7ffff,2023-06-10,1,158.0
668266,891126d3073ffff,891126d32b7ffff,2023-06-20,1,169.0
668267,891126d3073ffff,891126d3303ffff,2023-06-02,1,163.0
668268,891126d3073ffff,891126d3303ffff,2023-06-10,1,158.0
668269,891126d3073ffff,891126d3303ffff,2023-06-22,2,380.0
668270,891126d3073ffff,891126d3303ffff,2023-06-28,2,466.0
668271,891126d3073ffff,891126d3303ffff,2023-06-29,1,241.0
668272,891126d3073ffff,891126d3307ffff,2023-06-01,4,656.0
668273,891126d3073ffff,891126d3307ffff,2023-06-04,1,160.0
668274,891126d3073ffff,891126d3307ffff,2023-06-05,1,149.0
668275,891126d3073ffff,891126d330fffff,2023-06-14,1,153.0
668276,891126d3073ffff,891126d330fffff,2023-06-22,1,190.0
668277,891126d3073ffff,891126d330fffff,2023-06-28,1,233.0
668278,891126d3073ffff,891126d330fffff,2023-06-29,1,241.0
668279,891126d3073ffff,891126d3313ffff,2023-06-21,1,179.0
668280,891126d3073ffff,891126d3313ffff,2023-06-22,1,190.0
668281,891126d3073ffff,891126d3313ffff,2023-06-28,1,233.0
668282,891126d3073ffff,891126d3313ffff,2023-06-29,3,723.0
668283,891126d3073ffff,891126d3317ffff,2023-06-01,1,164.0
668284,891126d3073ffff,891126d3317ffff,2023-06-04,1,160.0
668285,891126d3073ffff,891126d3317ffff,2023-06-05,1,149.0
668286,891126d3073ffff,891126d3317ffff,2023-06-12,2,290.0
668287,891126d3073ffff,891126d3317ffff,2023-06-19,2,362.0
668288,891126d3073ffff,891126d3317ffff,2023-06-21,1,179.0
668289,891126d3073ffff,891126d3317ffff,2023-06-26,2,446.0
668290,891126d3073ffff,891126d3317ffff,2023-06-27,1,230.0
668291,891126d3073ffff,891126d3317ffff,2023-06-28,1,233.0
668292,891126d3073ffff,891126d3327ffff,2023-06-01,1,164.0
668293,891126d3073ffff,891126d3327ffff,2023-06-04,1,160.0
668294,891126d3073ffff,891126d3333ffff,2023-06-04,1,160.0
668295,891126d3073ffff,891126d3333ffff,2023-06-27,1,230.0
668296,891126d3073ffff,891126d3337ffff,2023-06-01,1,164.0
668297,891126d3073ffff,891126d3337ffff,2023-06-04,1,160.0
668298,891126d3073ffff,891126d333bffff,2023-06-05,1,149.0
668299,891126d3073ffff,891126d3343ffff,2023-06-28,1,233.0
668300,891126d3073ffff,891126d3343ffff,2023-06-29,1,241.0
668301,891126d3073ffff,891126d3343ffff,2023-06-30,1,245.0
668302,891126d3073ffff,891126d335bffff,2023-06-28,2,466.0
668303,891126d3073ffff,891126d3367ffff,2023-06-29,1,241.0
668304,891126d3073ffff,891126d336fffff,2023-06-29,1,241.0
668305,891126d3073ffff,891126d3373ffff,2023-06-10,1,158.0
668306,891126d3073ffff,891126d3373ffff,2023-06-14,1,153.0
668307,891126d3073ffff,891126d3383ffff,2023-06-08,1,150.0
668308,891126d3073ffff,891126d3383ffff,2023-06-10,3,474.0
668309,891126d3073ffff,891126d3383ffff,2023-06-21,1,179.0
668310,891126d3073ffff,891126d3383ffff,2023-06-28,1,233.0
668311,891126d3073ffff,891126d3383ffff,2023-06-29,1,241.0
668312,891126d3073ffff,891126d3387ffff,2023-06-10,1,158.0
668313,891126d3073ffff,891126d338bffff,2023-06-01,1,164.0
668314,891126d3073ffff,891126d338bffff,2023-06-05,2,298.0
668315,891126d3073ffff,891126d338bffff,2023-06-08,1,150.0
668316,891126d3073ffff,891126d338bffff,2023-06-15,1,156.0
668317,891126d3073ffff,891126d338bffff,2023-06-19,3,544.0
668318,891126d3073ffff,891126d338bffff,2023-06-27,2,460.0
668319,891126d3073ffff,891126d338bffff,2023-06-29,1,241.0
668320,891126d3073ffff,891126d338fffff,2023-06-01,1,164.0
668321,891126d3073ffff,891126d338fffff,2023-06-05,3,447.0
668322,891126d3073ffff,891126d338fffff,2023-06-07,1,148.0
668323,891126d3073ffff,891126d338fffff,2023-06-12,2,290.0
668324,891126d3073ffff,891126d338fffff,2023-06-19,1,181.0
668325,891126d3073ffff,891126d338fffff,2023-06-20,1,169.0
668326,891126d3073ffff,891126d338fffff,2023-06-26,2,446.0
668327,891126d3073ffff,891126d338fffff,2023-06-27,1,230.0
668328,891126d3073ffff,891126d3393ffff,2023-06-22,1,190.0
668329,891126d3073ffff,891126d3393ffff,2023-06-28,1,233.0
668330,891126d3073ffff,891126d3397ffff,2023-06-28,1,233.0
668331,891126d3073ffff,891126d339bffff,2023-06-01,2,328.0
668332,891126d3073ffff,891126d339bffff,2023-06-09,3,450.0
668333,891126d3073ffff,891126d339bffff,2023-06-27,1,230.0
668334,891126d3073ffff,891126d339bffff,2023-06-28,2,466.0
668335,891126d3073ffff,891126d339bffff,2023-06-29,2,482.0
668336,891126d3073ffff,891126d33a3ffff,2023-06-02,1,163.0
668337,891126d3073ffff,891126d33a3ffff,2023-06-26,1,223.0
668338,891126d3073ffff,891126d33abffff,2023-06-02,1,163.0
668339,891126d3073ffff,891126d33abffff,2023-06-21,1,179.0
668340,891126d3073ffff,891126d33afffff,2023-06-02,1,163.0
668341,891126d3073ffff,891126d33bbffff,2023-06-21,1,179.0
668342,891126d3073ffff,891126d33bbffff,2023-06-22,1,190.0
668343,891126d3073ffff,891126d33c3ffff,2023-06-07,1,148.0
668344,891126d3073ffff,891126d33c3ffff,2023-06-25,1,223.0
668345,891126d3073ffff,891126d33c7ffff,2023-06-02,1,163.0
668346,891126d3073ffff,891126d33c7ffff,2023-06-15,1,156.0
668347,891126d3073ffff,891126d33c7ffff,2023-06-24,2,420.0
668348,891126d3073ffff,891126d33c7ffff,2023-06-29,1,241.0
668349,891126d3073ffff,891126d33cfffff,2023-06-24,2,420.0
668350,891126d3073ffff,891126d33d3ffff,2023-06-02,1,163.0
668351,891126d3073ffff,891126d33d3ffff,2023-06-14,1,153.0
668352,891126d3073ffff,891126d33d3ffff,2023-06-24,2,420.0
668353,891126d3073ffff,891126d33d3ffff,2023-06-29,1,241.0
668354,891126d3073ffff,891126d33d7ffff,2023-06-08,1,150.0
668355,891126d3073ffff,891126d33d7ffff,2023-06-12,1,145.0
668356,891126d3073ffff,891126d33d7ffff,2023-06-19,1,181.0
668357,891126d3073ffff,891126d33d7ffff,2023-06-22,1,190.0
668358,891126d3073ffff,891126d33dbffff,2023-06-14,1,153.0
668534,891126d307bffff,891126d3003ffff,2023-06-04,1,160.0
668535,891126d307bffff,891126d3003ffff,2023-06-27,1,230.0
668536,891126d307bffff,891126d300bffff,2023-06-04,1,160.0
668537,891126d307bffff,891126d300bffff,2023-06-07,1,148.0
668538,891126d307bffff,891126d300bffff,2023-06-12,1,145.0
668539,891126d307bffff,891126d300bffff,2023-06-15,2,312.0
668540,891126d307bffff,891126d300bffff,2023-06-16,1,157.0
668541,891126d307bffff,891126d300bffff,2023-06-19,1,181.0
668542,891126d307bffff,891126d301bffff,2023-06-04,2,320.0
668543,891126d307bffff,891126d301bffff,2023-06-05,1,149.0
668544,891126d307bffff,891126d301bffff,2023-06-12,1,145.0
668545,891126d307bffff,891126d3023ffff,2023-06-11,1,155.0
668546,891126d307bffff,891126d3023ffff,2023-06-19,1,181.0
668547,891126d307bffff,891126d3023ffff,2023-06-20,1,169.0
668548,891126d307bffff,891126d302bffff,2023-06-11,1,155.0
668549,891126d307bffff,891126d302bffff,2023-06-19,1,181.0
668550,891126d307bffff,891126d3043ffff,2023-06-12,1,145.0
668551,891126d307bffff,891126d3047ffff,2023-06-05,1,149.0
668552,891126d307bffff,891126d3047ffff,2023-06-07,3,444.0
668553,891126d307bffff,891126d3047ffff,2023-06-12,2,290.0
668554,891126d307bffff,891126d3047ffff,2023-06-17,1,169.0
668555,891126d307bffff,891126d3047ffff,2023-06-19,1,181.0
668556,891126d307bffff,891126d3047ffff,2023-06-21,1,179.0
668557,891126d307bffff,891126d304bffff,2023-06-08,1,150.0
668558,891126d307bffff,891126d304bffff,2023-06-21,1,179.0
668559,891126d307bffff,891126d304fffff,2023-06-05,1,149.0
668560,891126d307bffff,891126d304fffff,2023-06-07,2,296.0
668561,891126d307bffff,891126d304fffff,2023-06-09,1,150.0
668562,891126d307bffff,891126d304fffff,2023-06-11,1,155.0
668563,891126d307bffff,891126d304fffff,2023-06-16,1,157.0
668564,891126d307bffff,891126d304fffff,2023-06-20,1,169.0
668565,891126d307bffff,891126d304fffff,2023-06-24,2,420.0
668566,891126d307bffff,891126d304fffff,2023-06-26,1,223.0
668567,891126d307bffff,891126d3057ffff,2023-06-05,1,149.0
668568,891126d307bffff,891126d3063ffff,2023-06-03,1,166.0
668569,891126d307bffff,891126d3063ffff,2023-06-04,1,160.0
668570,891126d307bffff,891126d3063ffff,2023-06-05,1,149.0
668571,891126d307bffff,891126d3063ffff,2023-06-06,1,145.0
668572,891126d307bffff,891126d3063ffff,2023-06-11,1,155.0
668573,891126d307bffff,891126d3063ffff,2023-06-19,1,181.0
668574,891126d307bffff,891126d3063ffff,2023-06-20,1,169.0
668575,891126d307bffff,891126d3063ffff,2023-06-21,2,358.0
668576,891126d307bffff,891126d3067ffff,2023-06-21,1,179.0
668577,891126d307bffff,891126d306bffff,2023-06-04,1,160.0
668578,891126d307bffff,891126d306bffff,2023-06-05,1,149.0
668579,891126d307bffff,891126d306bffff,2023-06-06,2,290.0
668580,891126d307bffff,891126d306bffff,2023-06-07,2,296.0
668581,891126d307bffff,891126d306bffff,2023-06-26,1,223.0
668582,891126d307bffff,891126d306fffff,2023-06-05,1,149.0
668583,891126d307bffff,891126d306fffff,2023-06-06,1,145.0
668584,891126d307bffff,891126d306fffff,2023-06-08,2,300.0
668585,891126d307bffff,891126d306fffff,2023-06-13,1,151.0
668586,891126d307bffff,891126d306fffff,2023-06-16,2,314.0
668587,891126d307bffff,891126d306fffff,2023-06-21,1,179.0
668588,891126d307bffff,891126d3073ffff,2023-06-02,1,163.0
668589,891126d307bffff,891126d3073ffff,2023-06-03,1,166.0
668590,891126d307bffff,891126d3073ffff,2023-06-05,1,149.0
668591,891126d307bffff,891126d3073ffff,2023-06-15,4,624.0
668592,891126d307bffff,891126d3073ffff,2023-06-17,1,169.0
668593,891126d307bffff,891126d3073ffff,2023-06-21,1,179.0
668594,891126d307bffff,891126d3073ffff,2023-06-22,2,380.0
668595,891126d307bffff,891126d3077ffff,2023-06-11,1,155.0
668596,891126d307bffff,891126d3077ffff,2023-06-19,1,181.0
668597,891126d307bffff,891126d3077ffff,2023-06-21,2,358.0
668598,891126d307bffff,891126d307bffff,2023-06-01,4,658.0
668599,891126d307bffff,891126d307bffff,2023-06-02,6,976.0
668600,891126d307bffff,891126d307bffff,2023-06-03,2,332.0
668601,891126d307bffff,891126d307bffff,2023-06-04,5,798.0
668602,891126d307bffff,891126d307bffff,2023-06-05,11,1642.0
668603,891126d307bffff,891126d307bffff,2023-06-06,4,579.0
668604,891126d307bffff,891126d307bffff,2023-06-07,12,1776.0
668605,891126d307bffff,891126d307bffff,2023-06-08,7,1051.0
668606,891126d307bffff,891126d307bffff,2023-06-09,6,899.0
668607,891126d307bffff,891126d307bffff,2023-06-10,5,790.0
668608,891126d307bffff,891126d307bffff,2023-06-11,3,465.0
668609,891126d307bffff,891126d307bffff,2023-06-12,4,581.0
668610,891126d307bffff,891126d307bffff,2023-06-13,4,604.0
668611,891126d307bffff,891126d307bffff,2023-06-14,7,1069.0
668612,891126d307bffff,891126d307bffff,2023-06-15,1,156.0
668613,891126d307bffff,891126d307bffff,2023-06-16,7,1102.0
668614,891126d307bffff,891126d307bffff,2023-06-17,6,1013.0
668615,891126d307bffff,891126d307bffff,2023-06-18,5,923.0
668616,891126d307bffff,891126d307bffff,2023-06-19,5,906.0
668617,891126d307bffff,891126d307bffff,2023-06-20,8,1351.0
668618,891126d307bffff,891126d307bffff,2023-06-21,10,1788.0
668619,891126d307bffff,891126d307bffff,2023-06-22,3,570.0
668620,891126d307bffff,891126d307bffff,2023-06-23,2,388.0
668621,891126d307bffff,891126d307bffff,2023-06-24,3,630.0
668622,891126d307bffff,891126d307bffff,2023-06-25,1,223.0
668623,891126d307bffff,891126d307bffff,2023-06-26,3,669.0
668624,891126d307bffff,891126d307bffff,2023-06-27,1,230.0
668625,891126d307bffff,891126d307bffff,2023-06-29,3,723.0
668626,891126d307bffff,891126d307bffff,2023-06-30,1,245.0
668627,891126d307bffff,891126d3143ffff,2023-06-17,1,169.0
668628,891126d307bffff,891126d314bffff,2023-06-17,2,338.0
668632,891126d307bffff,891126d31cfffff,2023-06-06,1,145.0
668634,891126d307bffff,891126d3287ffff,2023-06-08,1,150.0
668635,891126d307bffff,891126d3287ffff,2023-06-09,1,150.0
668636,891126d307bffff,891126d3287ffff,2023-06-21,1,179.0
668637,891126d307bffff,891126d32b3ffff,2023-06-07,1,148.0
668638,891126d307bffff,891126d32b3ffff,2023-06-08,1,150.0
668639,891126d307bffff,891126d32b3ffff,2023-06-16,2,314.0
668640,891126d307bffff,891126d32b3ffff,2023-06-21,1,179.0
668641,891126d307bffff,891126d32b7ffff,2023-06-06,1,145.0
