,ORIGIN_CODE_R9,DESTINATION_CODE_R9,DAY,NUMBER_OF_USERS,EXTRAPOLATED_NUMBER_OF_USERS
3284066,891126d3353ffff,891126d14b7ffff,2023-05-11,1,98.0
3284067,891126d3353ffff,891126d14b7ffff,2023-05-22,1,95.0
3284068,891126d3353ffff,891126d14b7ffff,2023-05-29,2,214.0
3284069,891126d3353ffff,891126d14bbffff,2023-05-06,3,324.0
3284070,891126d3353ffff,891126d14bbffff,2023-05-07,1,109.0
3284071,891126d3353ffff,891126d14bbffff,2023-05-08,1,101.0
3284072,891126d3353ffff,891126d14bbffff,2023-05-09,2,200.0
3284073,891126d3353ffff,891126d14bbffff,2023-05-10,2,202.0
3284074,891126d3353ffff,891126d14bbffff,2023-05-18,1,93.0
3284075,891126d3353ffff,891126d14bbffff,2023-05-22,1,95.0
3284076,891126d3353ffff,891126d14bbffff,2023-05-25,1,93.0
3284077,891126d3353ffff,891126d14bbffff,2023-05-29,2,214.0
3284078,891126d3353ffff,891126d14bbffff,2023-05-31,2,214.0
3284080,891126d3353ffff,891126d1593ffff,2023-05-06,1,108.0
3284081,891126d3353ffff,891126d1593ffff,2023-05-07,1,109.0
3284082,891126d3353ffff,891126d1593ffff,2023-05-10,1,101.0
3284083,891126d3353ffff,891126d159bffff,2023-05-22,1,95.0
3284085,891126d3353ffff,891126d15d3ffff,2023-05-22,1,95.0
3284409,891126d3353ffff,891126d3003ffff,2023-05-07,1,109.0
3284410,891126d3353ffff,891126d3003ffff,2023-05-08,1,101.0
3284411,891126d3353ffff,891126d3003ffff,2023-05-12,1,99.0
3284412,891126d3353ffff,891126d3003ffff,2023-05-15,1,95.0
3284413,891126d3353ffff,891126d3003ffff,2023-05-17,2,194.0
3284414,891126d3353ffff,891126d3003ffff,2023-05-19,1,94.0
3284415,891126d3353ffff,891126d3003ffff,2023-05-21,2,196.0
3284416,891126d3353ffff,891126d3003ffff,2023-05-22,3,285.0
3284417,891126d3353ffff,891126d3003ffff,2023-05-24,2,180.0
3284418,891126d3353ffff,891126d3003ffff,2023-05-26,1,94.0
3284419,891126d3353ffff,891126d3003ffff,2023-05-30,1,107.0
3284420,891126d3353ffff,891126d300bffff,2023-05-03,2,224.0
3284421,891126d3353ffff,891126d300bffff,2023-05-04,2,216.0
3284422,891126d3353ffff,891126d300bffff,2023-05-05,4,432.0
3284423,891126d3353ffff,891126d300bffff,2023-05-06,2,216.0
3284424,891126d3353ffff,891126d300bffff,2023-05-07,3,327.0
3284425,891126d3353ffff,891126d300bffff,2023-05-08,1,101.0
3284426,891126d3353ffff,891126d300bffff,2023-05-11,1,98.0
3284427,891126d3353ffff,891126d300bffff,2023-05-12,6,594.0
3284428,891126d3353ffff,891126d300bffff,2023-05-14,3,300.0
3284429,891126d3353ffff,891126d300bffff,2023-05-15,1,95.0
3284430,891126d3353ffff,891126d300bffff,2023-05-16,1,93.0
3284431,891126d3353ffff,891126d300bffff,2023-05-19,3,283.0
3284432,891126d3353ffff,891126d300bffff,2023-05-21,1,98.0
3284433,891126d3353ffff,891126d300bffff,2023-05-22,1,95.0
3284434,891126d3353ffff,891126d300bffff,2023-05-24,1,90.0
3284435,891126d3353ffff,891126d300bffff,2023-05-25,2,186.0
3284436,891126d3353ffff,891126d300bffff,2023-05-26,1,94.0
3284437,891126d3353ffff,891126d300bffff,2023-05-29,1,107.0
3284438,891126d3353ffff,891126d300bffff,2023-05-30,2,214.0
3284439,891126d3353ffff,891126d300fffff,2023-05-03,2,224.0
3284440,891126d3353ffff,891126d300fffff,2023-05-13,1,102.0
3284441,891126d3353ffff,891126d300fffff,2023-05-15,1,95.0
3284442,891126d3353ffff,891126d300fffff,2023-05-24,1,90.0
3284443,891126d3353ffff,891126d300fffff,2023-05-31,1,107.0
3284448,891126d3353ffff,891126d301bffff,2023-05-04,1,108.0
3284449,891126d3353ffff,891126d301bffff,2023-05-05,1,108.0
3284450,891126d3353ffff,891126d301bffff,2023-05-07,1,109.0
3284451,891126d3353ffff,891126d301bffff,2023-05-08,1,101.0
3284452,891126d3353ffff,891126d301bffff,2023-05-12,1,99.0
3284453,891126d3353ffff,891126d301bffff,2023-05-15,1,95.0
3284454,891126d3353ffff,891126d301bffff,2023-05-18,1,93.0
3284455,891126d3353ffff,891126d301bffff,2023-05-19,1,94.0
3284456,891126d3353ffff,891126d301bffff,2023-05-21,1,98.0
3284457,891126d3353ffff,891126d301bffff,2023-05-22,1,95.0
3284458,891126d3353ffff,891126d301bffff,2023-05-24,1,90.0
3284459,891126d3353ffff,891126d301bffff,2023-05-25,2,186.0
3284460,891126d3353ffff,891126d301bffff,2023-05-26,1,94.0
3284461,891126d3353ffff,891126d301bffff,2023-05-30,1,107.0
3284462,891126d3353ffff,891126d301bffff,2023-05-31,1,107.0
3284463,891126d3353ffff,891126d3023ffff,2023-05-01,1,121.0
3284464,891126d3353ffff,891126d3023ffff,2023-05-02,2,232.0
3284465,891126d3353ffff,891126d3023ffff,2023-05-04,7,756.0
3284466,891126d3353ffff,891126d3023ffff,2023-05-05,1,108.0
3284467,891126d3353ffff,891126d3023ffff,2023-05-06,1,108.0
3284468,891126d3353ffff,891126d3023ffff,2023-05-07,3,327.0
3284469,891126d3353ffff,891126d3023ffff,2023-05-09,2,200.0
3284470,891126d3353ffff,891126d3023ffff,2023-05-11,4,392.0
3284471,891126d3353ffff,891126d3023ffff,2023-05-13,4,408.0
3284472,891126d3353ffff,891126d3023ffff,2023-05-14,5,500.0
3284473,891126d3353ffff,891126d3023ffff,2023-05-15,1,95.0
3284474,891126d3353ffff,891126d3023ffff,2023-05-16,3,279.0
3284475,891126d3353ffff,891126d3023ffff,2023-05-17,1,97.0
3284476,891126d3353ffff,891126d3023ffff,2023-05-18,3,279.0
3284477,891126d3353ffff,891126d3023ffff,2023-05-19,1,94.0
3284478,891126d3353ffff,891126d3023ffff,2023-05-21,2,196.0
3284479,891126d3353ffff,891126d3023ffff,2023-05-22,2,190.0
3284480,891126d3353ffff,891126d3023ffff,2023-05-24,3,270.0
3284481,891126d3353ffff,891126d3023ffff,2023-05-25,1,93.0
3284482,891126d3353ffff,891126d3023ffff,2023-05-29,6,642.0
3284483,891126d3353ffff,891126d3023ffff,2023-05-30,1,107.0
3284484,891126d3353ffff,891126d3027ffff,2023-05-03,1,112.0
3284485,891126d3353ffff,891126d3027ffff,2023-05-07,1,109.0
3284486,891126d3353ffff,891126d3027ffff,2023-05-13,1,102.0
3284487,891126d3353ffff,891126d3027ffff,2023-05-14,2,200.0
3284488,891126d3353ffff,891126d3027ffff,2023-05-18,1,93.0
3284489,891126d3353ffff,891126d3027ffff,2023-05-23,2,184.0
3284490,891126d3353ffff,891126d3027ffff,2023-05-24,1,90.0
3284491,891126d3353ffff,891126d3027ffff,2023-05-31,1,107.0
3284492,891126d3353ffff,891126d302bffff,2023-05-01,1,121.0
3284493,891126d3353ffff,891126d302bffff,2023-05-02,2,232.0
3284494,891126d3353ffff,891126d302bffff,2023-05-04,3,324.0
3284495,891126d3353ffff,891126d302bffff,2023-05-06,2,216.0
3284496,891126d3353ffff,891126d302bffff,2023-05-13,8,816.0
3284497,891126d3353ffff,891126d302bffff,2023-05-14,3,300.0
3284498,891126d3353ffff,891126d302bffff,2023-05-15,2,190.0
3284499,891126d3353ffff,891126d302bffff,2023-05-16,1,93.0
3284500,891126d3353ffff,891126d302bffff,2023-05-18,2,186.0
3284501,891126d3353ffff,891126d302bffff,2023-05-21,1,98.0
3284502,891126d3353ffff,891126d302bffff,2023-05-22,2,190.0
3284503,891126d3353ffff,891126d302bffff,2023-05-24,1,90.0
3284504,891126d3353ffff,891126d302bffff,2023-05-25,1,93.0
3284505,891126d3353ffff,891126d302bffff,2023-05-27,2,222.0
3284506,891126d3353ffff,891126d302bffff,2023-05-29,3,321.0
3284507,891126d3353ffff,891126d302bffff,2023-05-30,1,107.0
3284508,891126d3353ffff,891126d302fffff,2023-05-02,3,348.0
3284509,891126d3353ffff,891126d302fffff,2023-05-03,1,112.0
3284510,891126d3353ffff,891126d302fffff,2023-05-04,6,648.0
3284511,891126d3353ffff,891126d302fffff,2023-05-05,3,324.0
3284512,891126d3353ffff,891126d302fffff,2023-05-06,1,108.0
3284513,891126d3353ffff,891126d302fffff,2023-05-07,4,436.0
3284514,891126d3353ffff,891126d302fffff,2023-05-08,1,101.0
3284515,891126d3353ffff,891126d302fffff,2023-05-11,1,98.0
3284516,891126d3353ffff,891126d302fffff,2023-05-12,1,99.0
3284517,891126d3353ffff,891126d302fffff,2023-05-14,4,400.0
3284518,891126d3353ffff,891126d302fffff,2023-05-16,3,279.0
3284519,891126d3353ffff,891126d302fffff,2023-05-19,1,94.0
3284520,891126d3353ffff,891126d302fffff,2023-05-20,2,184.0
3284521,891126d3353ffff,891126d302fffff,2023-05-23,1,92.0
3284522,891126d3353ffff,891126d302fffff,2023-05-24,2,180.0
3284523,891126d3353ffff,891126d302fffff,2023-05-29,3,321.0
3284524,891126d3353ffff,891126d302fffff,2023-05-30,3,321.0
3284525,891126d3353ffff,891126d3033ffff,2023-05-04,1,108.0
3284526,891126d3353ffff,891126d3033ffff,2023-05-06,2,216.0
3284527,891126d3353ffff,891126d3033ffff,2023-05-13,3,306.0
3284528,891126d3353ffff,891126d3033ffff,2023-05-14,1,100.0
3284529,891126d3353ffff,891126d3033ffff,2023-05-15,1,95.0
3284530,891126d3353ffff,891126d3033ffff,2023-05-16,1,93.0
3284531,891126d3353ffff,891126d3033ffff,2023-05-22,2,190.0
3284532,891126d3353ffff,891126d3033ffff,2023-05-24,1,90.0
3284533,891126d3353ffff,891126d3033ffff,2023-05-25,1,93.0
3284534,891126d3353ffff,891126d3033ffff,2023-05-29,2,214.0
3284535,891126d3353ffff,891126d3037ffff,2023-05-01,2,242.0
3284536,891126d3353ffff,891126d3037ffff,2023-05-04,2,216.0
3284537,891126d3353ffff,891126d3037ffff,2023-05-11,1,98.0
3284538,891126d3353ffff,891126d3037ffff,2023-05-15,1,95.0
3284539,891126d3353ffff,891126d3037ffff,2023-05-16,1,93.0
3284540,891126d3353ffff,891126d3037ffff,2023-05-17,1,97.0
3284541,891126d3353ffff,891126d3037ffff,2023-05-22,2,190.0
3284542,891126d3353ffff,891126d3037ffff,2023-05-29,3,321.0
3284543,891126d3353ffff,891126d3037ffff,2023-05-30,1,107.0
3284544,891126d3353ffff,891126d303bffff,2023-05-04,1,108.0
3284545,891126d3353ffff,891126d303bffff,2023-05-13,2,204.0
3284546,891126d3353ffff,891126d3047ffff,2023-05-07,1,109.0
3284547,891126d3353ffff,891126d3047ffff,2023-05-11,1,98.0
3284548,891126d3353ffff,891126d3047ffff,2023-05-12,1,99.0
3284549,891126d3353ffff,891126d3047ffff,2023-05-18,1,93.0
3284550,891126d3353ffff,891126d3047ffff,2023-05-26,1,94.0
3284551,891126d3353ffff,891126d304bffff,2023-05-11,1,98.0
3284552,891126d3353ffff,891126d304fffff,2023-05-15,1,95.0
3284553,891126d3353ffff,891126d3057ffff,2023-05-07,1,109.0
3284554,891126d3353ffff,891126d3063ffff,2023-05-02,1,116.0
3284555,891126d3353ffff,891126d3063ffff,2023-05-04,3,324.0
3284556,891126d3353ffff,891126d3063ffff,2023-05-05,1,108.0
3284557,891126d3353ffff,891126d3063ffff,2023-05-06,1,108.0
3284558,891126d3353ffff,891126d3063ffff,2023-05-07,5,545.0
3284559,891126d3353ffff,891126d3063ffff,2023-05-08,1,101.0
3284560,891126d3353ffff,891126d3063ffff,2023-05-09,2,200.0
3284561,891126d3353ffff,891126d3063ffff,2023-05-10,1,101.0
3284562,891126d3353ffff,891126d3063ffff,2023-05-11,2,196.0
3284563,891126d3353ffff,891126d3063ffff,2023-05-12,5,495.0
3284564,891126d3353ffff,891126d3063ffff,2023-05-13,2,204.0
3284565,891126d3353ffff,891126d3063ffff,2023-05-15,3,286.0
3284566,891126d3353ffff,891126d3063ffff,2023-05-16,2,186.0
3284567,891126d3353ffff,891126d3063ffff,2023-05-17,1,97.0
3284568,891126d3353ffff,891126d3063ffff,2023-05-18,2,186.0
3284569,891126d3353ffff,891126d3063ffff,2023-05-19,2,188.0
3284570,891126d3353ffff,891126d3063ffff,2023-05-21,3,294.0
3284571,891126d3353ffff,891126d3063ffff,2023-05-22,1,95.0
3284572,891126d3353ffff,891126d3063ffff,2023-05-24,2,180.0
3284573,891126d3353ffff,891126d3063ffff,2023-05-25,1,93.0
3284574,891126d3353ffff,891126d3063ffff,2023-05-26,1,94.0
3284575,891126d3353ffff,891126d3063ffff,2023-05-29,2,214.0
3284576,891126d3353ffff,891126d3063ffff,2023-05-30,2,214.0
3284577,891126d3353ffff,891126d3063ffff,2023-05-31,1,107.0
3284578,891126d3353ffff,891126d3067ffff,2023-05-14,1,100.0
3284579,891126d3353ffff,891126d3067ffff,2023-05-15,1,95.0
3284580,891126d3353ffff,891126d3067ffff,2023-05-25,1,93.0
3284581,891126d3353ffff,891126d306bffff,2023-05-01,5,605.0
3284582,891126d3353ffff,891126d306bffff,2023-05-02,5,580.0
3284583,891126d3353ffff,891126d306bffff,2023-05-04,2,216.0
3284584,891126d3353ffff,891126d306bffff,2023-05-05,3,324.0
3284585,891126d3353ffff,891126d306bffff,2023-05-06,3,324.0
3284586,891126d3353ffff,891126d306bffff,2023-05-07,2,218.0
3284587,891126d3353ffff,891126d306bffff,2023-05-08,5,505.0
3284588,891126d3353ffff,891126d306bffff,2023-05-09,3,300.0
3284589,891126d3353ffff,891126d306bffff,2023-05-10,2,202.0
3284590,891126d3353ffff,891126d306bffff,2023-05-11,3,294.0
3284591,891126d3353ffff,891126d306bffff,2023-05-12,3,297.0
3284592,891126d3353ffff,891126d306bffff,2023-05-13,3,306.0
3284593,891126d3353ffff,891126d306bffff,2023-05-15,2,190.0
3284594,891126d3353ffff,891126d306bffff,2023-05-16,1,93.0
3284595,891126d3353ffff,891126d306bffff,2023-05-17,3,291.0
3284596,891126d3353ffff,891126d306bffff,2023-05-18,2,186.0
3284597,891126d3353ffff,891126d306bffff,2023-05-21,4,392.0
3284598,891126d3353ffff,891126d306bffff,2023-05-24,3,270.0
3284599,891126d3353ffff,891126d306bffff,2023-05-25,4,372.0
3284600,891126d3353ffff,891126d306bffff,2023-05-26,1,94.0
3284601,891126d3353ffff,891126d306bffff,2023-05-29,5,535.0
3284602,891126d3353ffff,891126d306bffff,2023-05-30,1,107.0
3284603,891126d3353ffff,891126d306bffff,2023-05-31,1,107.0
3284604,891126d3353ffff,891126d306fffff,2023-05-07,1,109.0
3284605,891126d3353ffff,891126d306fffff,2023-05-10,1,101.0
3284606,891126d3353ffff,891126d306fffff,2023-05-12,3,297.0
3284607,891126d3353ffff,891126d306fffff,2023-05-22,1,95.0
3284608,891126d3353ffff,891126d3073ffff,2023-05-01,3,363.0
3284609,891126d3353ffff,891126d3073ffff,2023-05-02,1,116.0
3284610,891126d3353ffff,891126d3073ffff,2023-05-03,2,224.0
3284611,891126d3353ffff,891126d3073ffff,2023-05-04,2,216.0
3284612,891126d3353ffff,891126d3073ffff,2023-05-05,1,108.0
3284613,891126d3353ffff,891126d3073ffff,2023-05-06,1,108.0
3284614,891126d3353ffff,891126d3073ffff,2023-05-07,3,327.0
3284615,891126d3353ffff,891126d3073ffff,2023-05-08,2,202.0
3284616,891126d3353ffff,891126d3073ffff,2023-05-09,2,200.0
3284617,891126d3353ffff,891126d3073ffff,2023-05-10,1,101.0
3284618,891126d3353ffff,891126d3073ffff,2023-05-11,3,294.0
3284619,891126d3353ffff,891126d3073ffff,2023-05-12,4,396.0
3284620,891126d3353ffff,891126d3073ffff,2023-05-14,2,200.0
3284621,891126d3353ffff,891126d3073ffff,2023-05-15,2,190.0
3284622,891126d3353ffff,891126d3073ffff,2023-05-16,2,186.0
3284623,891126d3353ffff,891126d3073ffff,2023-05-17,1,97.0
3284624,891126d3353ffff,891126d3073ffff,2023-05-18,1,93.0
3284625,891126d3353ffff,891126d3073ffff,2023-05-19,1,94.0
3284626,891126d3353ffff,891126d3073ffff,2023-05-21,3,294.0
3284627,891126d3353ffff,891126d3073ffff,2023-05-22,2,190.0
3284628,891126d3353ffff,891126d3073ffff,2023-05-24,2,180.0
3284629,891126d3353ffff,891126d3073ffff,2023-05-25,1,93.0
3284630,891126d3353ffff,891126d3073ffff,2023-05-26,4,376.0
3284631,891126d3353ffff,891126d3073ffff,2023-05-29,4,428.0
3284632,891126d3353ffff,891126d3073ffff,2023-05-31,2,214.0
3284633,891126d3353ffff,891126d3077ffff,2023-05-02,2,232.0
3284634,891126d3353ffff,891126d3077ffff,2023-05-04,3,324.0
3284635,891126d3353ffff,891126d3077ffff,2023-05-13,3,306.0
3284636,891126d3353ffff,891126d3077ffff,2023-05-14,2,200.0
3284637,891126d3353ffff,891126d3077ffff,2023-05-15,2,190.0
3284638,891126d3353ffff,891126d3077ffff,2023-05-16,2,186.0
3284639,891126d3353ffff,891126d3077ffff,2023-05-17,1,97.0
3284640,891126d3353ffff,891126d3077ffff,2023-05-18,2,186.0
3284641,891126d3353ffff,891126d3077ffff,2023-05-21,2,196.0
3284642,891126d3353ffff,891126d307bffff,2023-05-04,2,216.0
3284643,891126d3353ffff,891126d307bffff,2023-05-05,1,108.0
3284644,891126d3353ffff,891126d307bffff,2023-05-06,1,108.0
3284645,891126d3353ffff,891126d307bffff,2023-05-07,1,109.0
3284646,891126d3353ffff,891126d307bffff,2023-05-08,1,101.0
3284647,891126d3353ffff,891126d307bffff,2023-05-09,1,100.0
3284648,891126d3353ffff,891126d307bffff,2023-05-12,1,99.0
3284649,891126d3353ffff,891126d307bffff,2023-05-13,1,102.0
3284650,891126d3353ffff,891126d307bffff,2023-05-14,2,200.0
3284651,891126d3353ffff,891126d307bffff,2023-05-16,1,93.0
3284652,891126d3353ffff,891126d307bffff,2023-05-18,1,93.0
3284653,891126d3353ffff,891126d307bffff,2023-05-19,1,94.0
3284654,891126d3353ffff,891126d307bffff,2023-05-22,1,95.0
3284655,891126d3353ffff,891126d307bffff,2023-05-24,2,180.0
3284656,891126d3353ffff,891126d307bffff,2023-05-29,1,107.0
3284657,891126d3353ffff,891126d307bffff,2023-05-31,1,107.0
3284743,891126d3353ffff,891126d3143ffff,2023-05-02,1,116.0
3284744,891126d3353ffff,891126d3143ffff,2023-05-09,3,300.0
3284745,891126d3353ffff,891126d3143ffff,2023-05-11,2,196.0
3284746,891126d3353ffff,891126d3143ffff,2023-05-14,1,100.0
3284747,891126d3353ffff,891126d3143ffff,2023-05-15,1,95.0
3284748,891126d3353ffff,891126d3143ffff,2023-05-16,1,93.0
3284749,891126d3353ffff,891126d3143ffff,2023-05-17,1,97.0
3284750,891126d3353ffff,891126d3143ffff,2023-05-19,1,94.0
3284751,891126d3353ffff,891126d3143ffff,2023-05-22,3,285.0
3284752,891126d3353ffff,891126d3143ffff,2023-05-31,2,214.0
3284753,891126d3353ffff,891126d3147ffff,2023-05-02,1,116.0
3284754,891126d3353ffff,891126d3147ffff,2023-05-09,1,100.0
3284755,891126d3353ffff,891126d3147ffff,2023-05-10,2,202.0
3284756,891126d3353ffff,891126d3147ffff,2023-05-14,1,100.0
3284757,891126d3353ffff,891126d3147ffff,2023-05-15,2,190.0
3284758,891126d3353ffff,891126d3147ffff,2023-05-17,2,194.0
3284759,891126d3353ffff,891126d314bffff,2023-05-02,2,232.0
3284760,891126d3353ffff,891126d314bffff,2023-05-03,1,112.0
3284761,891126d3353ffff,891126d314bffff,2023-05-09,2,200.0
3284762,891126d3353ffff,891126d314bffff,2023-05-10,1,101.0
3284763,891126d3353ffff,891126d314bffff,2023-05-11,1,98.0
3284764,891126d3353ffff,891126d314bffff,2023-05-16,1,93.0
3284765,891126d3353ffff,891126d314bffff,2023-05-17,1,97.0
3284766,891126d3353ffff,891126d314bffff,2023-05-19,1,94.0
3284767,891126d3353ffff,891126d314bffff,2023-05-22,2,190.0
3284768,891126d3353ffff,891126d314bffff,2023-05-31,1,107.0
3284769,891126d3353ffff,891126d314fffff,2023-05-02,1,116.0
3284770,891126d3353ffff,891126d314fffff,2023-05-10,2,202.0
3284771,891126d3353ffff,891126d314fffff,2023-05-15,2,190.0
3284772,891126d3353ffff,891126d314fffff,2023-05-17,2,194.0
3284773,891126d3353ffff,891126d314fffff,2023-05-31,2,214.0
3284774,891126d3353ffff,891126d3153ffff,2023-05-03,1,112.0
3284775,891126d3353ffff,891126d3153ffff,2023-05-14,2,200.0
3284776,891126d3353ffff,891126d3153ffff,2023-05-19,1,94.0
3284777,891126d3353ffff,891126d3153ffff,2023-05-23,1,92.0
3284778,891126d3353ffff,891126d3153ffff,2023-05-24,1,90.0
3284779,891126d3353ffff,891126d3157ffff,2023-05-02,1,116.0
3284780,891126d3353ffff,891126d3157ffff,2023-05-09,1,100.0
3284781,891126d3353ffff,891126d3157ffff,2023-05-11,1,98.0
3284782,891126d3353ffff,891126d3157ffff,2023-05-16,1,93.0
3284783,891126d3353ffff,891126d3157ffff,2023-05-19,1,94.0
3284784,891126d3353ffff,891126d3157ffff,2023-05-21,1,98.0
3284785,891126d3353ffff,891126d3157ffff,2023-05-24,1,90.0
3284786,891126d3353ffff,891126d315bffff,2023-05-03,2,224.0
3284787,891126d3353ffff,891126d315bffff,2023-05-07,1,109.0
3284788,891126d3353ffff,891126d315bffff,2023-05-10,1,101.0
3284797,891126d3353ffff,891126d316bffff,2023-05-01,1,121.0
3284798,891126d3353ffff,891126d316bffff,2023-05-10,1,101.0
3284799,891126d3353ffff,891126d316bffff,2023-05-11,1,98.0
3284800,891126d3353ffff,891126d316bffff,2023-05-15,2,190.0
3284801,891126d3353ffff,891126d316bffff,2023-05-16,1,93.0
3284802,891126d3353ffff,891126d316bffff,2023-05-22,1,95.0
3284803,891126d3353ffff,891126d316bffff,2023-05-26,1,94.0
3284804,891126d3353ffff,891126d316bffff,2023-05-30,1,107.0
3284817,891126d3353ffff,891126d317bffff,2023-05-01,1,121.0
3284818,891126d3353ffff,891126d317bffff,2023-05-22,1,95.0
3284878,891126d3353ffff,891126d31cbffff,2023-05-03,3,336.0
3284879,891126d3353ffff,891126d31cbffff,2023-05-13,2,204.0
3284880,891126d3353ffff,891126d31cbffff,2023-05-17,2,194.0
3284881,891126d3353ffff,891126d31cbffff,2023-05-18,1,93.0
3284882,891126d3353ffff,891126d31cbffff,2023-05-21,1,98.0
3284883,891126d3353ffff,891126d31cbffff,2023-05-24,1,90.0
3284884,891126d3353ffff,891126d31cfffff,2023-05-24,3,270.0
3284890,891126d3353ffff,891126d3207ffff,2023-05-07,1,109.0
3284891,891126d3353ffff,891126d3207ffff,2023-05-10,1,101.0
3284892,891126d3353ffff,891126d3207ffff,2023-05-12,1,99.0
3284893,891126d3353ffff,891126d3207ffff,2023-05-19,1,94.0
3284894,891126d3353ffff,891126d3207ffff,2023-05-23,1,92.0
3284895,891126d3353ffff,891126d3207ffff,2023-05-28,1,109.0
3284896,891126d3353ffff,891126d3223ffff,2023-05-04,1,108.0
3284897,891126d3353ffff,891126d3223ffff,2023-05-05,1,108.0
3284898,891126d3353ffff,891126d3223ffff,2023-05-06,1,108.0
3284899,891126d3353ffff,891126d3223ffff,2023-05-07,4,436.0
3284900,891126d3353ffff,891126d3223ffff,2023-05-08,2,202.0
3284901,891126d3353ffff,891126d3223ffff,2023-05-10,4,404.0
3284902,891126d3353ffff,891126d3223ffff,2023-05-11,2,196.0
3284903,891126d3353ffff,891126d3223ffff,2023-05-12,1,99.0
3284904,891126d3353ffff,891126d3223ffff,2023-05-14,1,100.0
3284905,891126d3353ffff,891126d3223ffff,2023-05-17,2,194.0
3284906,891126d3353ffff,891126d3223ffff,2023-05-18,4,372.0
3284907,891126d3353ffff,891126d3223ffff,2023-05-20,1,92.0
3284908,891126d3353ffff,891126d3223ffff,2023-05-23,2,184.0
3284909,891126d3353ffff,891126d3223ffff,2023-05-24,2,180.0
3284910,891126d3353ffff,891126d3223ffff,2023-05-26,2,188.0
3284911,891126d3353ffff,891126d3223ffff,2023-05-28,1,109.0
3284912,891126d3353ffff,891126d3223ffff,2023-05-30,2,214.0
3284913,891126d3353ffff,891126d3223ffff,2023-05-31,1,107.0
3284914,891126d3353ffff,891126d3227ffff,2023-05-01,6,726.0
3284915,891126d3353ffff,891126d3227ffff,2023-05-02,4,464.0
3284916,891126d3353ffff,891126d3227ffff,2023-05-03,2,224.0
3284917,891126d3353ffff,891126d3227ffff,2023-05-04,5,540.0
3284918,891126d3353ffff,891126d3227ffff,2023-05-05,5,540.0
3284919,891126d3353ffff,891126d3227ffff,2023-05-06,3,324.0
3284920,891126d3353ffff,891126d3227ffff,2023-05-07,1,109.0
3284921,891126d3353ffff,891126d3227ffff,2023-05-08,3,303.0
3284922,891126d3353ffff,891126d3227ffff,2023-05-09,12,1199.0
3284923,891126d3353ffff,891126d3227ffff,2023-05-10,4,404.0
3284924,891126d3353ffff,891126d3227ffff,2023-05-11,6,588.0
3284925,891126d3353ffff,891126d3227ffff,2023-05-12,4,395.0
3284926,891126d3353ffff,891126d3227ffff,2023-05-13,1,102.0
3284927,891126d3353ffff,891126d3227ffff,2023-05-14,10,1002.0
3284928,891126d3353ffff,891126d3227ffff,2023-05-16,3,279.0
3284929,891126d3353ffff,891126d3227ffff,2023-05-17,6,582.0
3284930,891126d3353ffff,891126d3227ffff,2023-05-18,4,372.0
3284931,891126d3353ffff,891126d3227ffff,2023-05-20,2,184.0
3284932,891126d3353ffff,891126d3227ffff,2023-05-21,3,294.0
3284933,891126d3353ffff,891126d3227ffff,2023-05-22,3,285.0
3284934,891126d3353ffff,891126d3227ffff,2023-05-23,4,369.0
3284935,891126d3353ffff,891126d3227ffff,2023-05-24,7,630.0
3284936,891126d3353ffff,891126d3227ffff,2023-05-25,5,465.0
3284937,891126d3353ffff,891126d3227ffff,2023-05-26,3,282.0
3284938,891126d3353ffff,891126d3227ffff,2023-05-27,4,445.0
3284939,891126d3353ffff,891126d3227ffff,2023-05-28,1,109.0
3284940,891126d3353ffff,891126d3227ffff,2023-05-29,3,321.0
3284941,891126d3353ffff,891126d3227ffff,2023-05-30,3,321.0
3284942,891126d3353ffff,891126d3227ffff,2023-05-31,8,856.0
3284943,891126d3353ffff,891126d322bffff,2023-05-01,1,121.0
3284944,891126d3353ffff,891126d322bffff,2023-05-09,1,100.0
3284945,891126d3353ffff,891126d322bffff,2023-05-20,1,92.0
3284946,891126d3353ffff,891126d322bffff,2023-05-22,1,95.0
3284947,891126d3353ffff,891126d322fffff,2023-05-01,2,242.0
3284948,891126d3353ffff,891126d322fffff,2023-05-02,1,116.0
3284949,891126d3353ffff,891126d322fffff,2023-05-04,3,324.0
3284950,891126d3353ffff,891126d322fffff,2023-05-05,1,108.0
3284951,891126d3353ffff,891126d322fffff,2023-05-06,2,216.0
3284952,891126d3353ffff,891126d322fffff,2023-05-07,3,327.0
3284953,891126d3353ffff,891126d322fffff,2023-05-09,4,400.0
3284954,891126d3353ffff,891126d322fffff,2023-05-10,6,606.0
3284955,891126d3353ffff,891126d322fffff,2023-05-11,2,196.0
3284956,891126d3353ffff,891126d322fffff,2023-05-13,2,204.0
3284957,891126d3353ffff,891126d322fffff,2023-05-14,3,300.0
3284958,891126d3353ffff,891126d322fffff,2023-05-15,1,95.0
3284959,891126d3353ffff,891126d322fffff,2023-05-16,1,93.0
3284960,891126d3353ffff,891126d322fffff,2023-05-17,3,291.0
3284961,891126d3353ffff,891126d322fffff,2023-05-18,3,278.0
3284962,891126d3353ffff,891126d322fffff,2023-05-19,3,283.0
3284963,891126d3353ffff,891126d322fffff,2023-05-20,1,92.0
3284964,891126d3353ffff,891126d322fffff,2023-05-22,1,95.0
3284965,891126d3353ffff,891126d322fffff,2023-05-23,1,92.0
