,ORIGIN_CODE_R9,DESTINATION_CODE_R9,DAY,NUMBER_OF_USERS,EXTRAPOLATED_NUMBER_OF_USERS
738685,891126d3027ffff,891126d3027ffff,2023-06-06,27,3905.0
738686,891126d3027ffff,891126d3027ffff,2023-06-07,27,3993.0
738687,891126d3027ffff,891126d3027ffff,2023-06-08,32,4815.0
738688,891126d3027ffff,891126d3027ffff,2023-06-09,37,5538.0
738689,891126d3027ffff,891126d3027ffff,2023-06-10,32,5053.0
738690,891126d3027ffff,891126d3027ffff,2023-06-11,17,2643.0
738691,891126d3027ffff,891126d3027ffff,2023-06-12,23,3342.0
738692,891126d3027ffff,891126d3027ffff,2023-06-13,32,4845.0
738693,891126d3027ffff,891126d3027ffff,2023-06-14,26,3969.0
738694,891126d3027ffff,891126d3027ffff,2023-06-15,18,2801.0
738695,891126d3027ffff,891126d3027ffff,2023-06-16,21,3304.0
738696,891126d3027ffff,891126d3027ffff,2023-06-17,17,2869.0
738697,891126d3027ffff,891126d3027ffff,2023-06-18,15,2770.0
738698,891126d3027ffff,891126d3027ffff,2023-06-19,20,3628.0
738699,891126d3027ffff,891126d3027ffff,2023-06-20,26,4387.0
738700,891126d3027ffff,891126d3027ffff,2023-06-21,25,4467.0
738701,891126d3027ffff,891126d3027ffff,2023-06-22,26,4944.0
738702,891126d3027ffff,891126d3027ffff,2023-06-23,24,4659.0
738703,891126d3027ffff,891126d3027ffff,2023-06-24,14,2940.0
738704,891126d3027ffff,891126d3027ffff,2023-06-25,5,1113.0
738705,891126d3027ffff,891126d3027ffff,2023-06-26,23,5136.0
738706,891126d3027ffff,891126d3027ffff,2023-06-27,19,4377.0
738707,891126d3027ffff,891126d3027ffff,2023-06-28,23,5360.0
738708,891126d3027ffff,891126d3027ffff,2023-06-29,19,4577.0
738709,891126d3027ffff,891126d3027ffff,2023-06-30,17,4159.0
738710,891126d3027ffff,891126d302bffff,2023-06-15,1,156.0
738711,891126d3027ffff,891126d302bffff,2023-06-16,1,157.0
738712,891126d3027ffff,891126d302fffff,2023-06-01,5,821.0
738713,891126d3027ffff,891126d302fffff,2023-06-02,3,488.0
738714,891126d3027ffff,891126d302fffff,2023-06-03,3,498.0
738715,891126d3027ffff,891126d302fffff,2023-06-04,1,160.0
738716,891126d3027ffff,891126d302fffff,2023-06-05,5,747.0
738717,891126d3027ffff,891126d302fffff,2023-06-06,7,1012.0
738718,891126d3027ffff,891126d302fffff,2023-06-07,4,592.0
738719,891126d3027ffff,891126d302fffff,2023-06-08,7,1053.0
738720,891126d3027ffff,891126d302fffff,2023-06-09,8,1198.0
738721,891126d3027ffff,891126d302fffff,2023-06-10,8,1263.0
738722,891126d3027ffff,891126d302fffff,2023-06-11,5,777.0
738723,891126d3027ffff,891126d302fffff,2023-06-12,6,872.0
738724,891126d3027ffff,891126d302fffff,2023-06-13,1,151.0
738725,891126d3027ffff,891126d302fffff,2023-06-14,2,305.0
738726,891126d3027ffff,891126d302fffff,2023-06-15,4,623.0
738727,891126d3027ffff,891126d302fffff,2023-06-16,4,629.0
738728,891126d3027ffff,891126d302fffff,2023-06-17,1,169.0
738729,891126d3027ffff,891126d302fffff,2023-06-18,4,739.0
738730,891126d3027ffff,891126d302fffff,2023-06-19,3,544.0
738731,891126d3027ffff,891126d302fffff,2023-06-20,1,169.0
738732,891126d3027ffff,891126d302fffff,2023-06-21,1,179.0
738733,891126d3027ffff,891126d302fffff,2023-06-22,3,570.0
738734,891126d3027ffff,891126d302fffff,2023-06-23,3,582.0
738735,891126d3027ffff,891126d302fffff,2023-06-24,1,210.0
738736,891126d3027ffff,891126d302fffff,2023-06-25,2,446.0
738737,891126d3027ffff,891126d302fffff,2023-06-27,2,460.0
738738,891126d3027ffff,891126d302fffff,2023-06-29,1,241.0
738739,891126d3027ffff,891126d302fffff,2023-06-30,1,245.0
738740,891126d3027ffff,891126d3033ffff,2023-06-08,1,150.0
738741,891126d3027ffff,891126d3033ffff,2023-06-24,1,210.0
738742,891126d3027ffff,891126d3033ffff,2023-06-26,1,223.0
738743,891126d3027ffff,891126d3037ffff,2023-06-01,2,328.0
738744,891126d3027ffff,891126d3037ffff,2023-06-04,1,160.0
738745,891126d3027ffff,891126d3037ffff,2023-06-05,2,298.0
738746,891126d3027ffff,891126d3037ffff,2023-06-08,5,751.0
738747,891126d3027ffff,891126d3037ffff,2023-06-09,2,299.0
738748,891126d3027ffff,891126d3037ffff,2023-06-10,3,474.0
738749,891126d3027ffff,891126d3037ffff,2023-06-12,1,145.0
738750,891126d3027ffff,891126d3037ffff,2023-06-13,5,755.0
738751,891126d3027ffff,891126d3037ffff,2023-06-14,3,459.0
738752,891126d3027ffff,891126d3037ffff,2023-06-15,4,623.0
738753,891126d3027ffff,891126d3037ffff,2023-06-16,2,314.0
738754,891126d3027ffff,891126d3037ffff,2023-06-20,1,169.0
738755,891126d3027ffff,891126d3037ffff,2023-06-23,1,194.0
738756,891126d3027ffff,891126d3037ffff,2023-06-24,1,210.0
738757,891126d3027ffff,891126d3037ffff,2023-06-26,2,446.0
738758,891126d3027ffff,891126d3037ffff,2023-06-27,1,230.0
738759,891126d3027ffff,891126d3063ffff,2023-06-13,1,151.0
738760,891126d3027ffff,891126d3067ffff,2023-06-15,1,156.0
738761,891126d3027ffff,891126d3067ffff,2023-06-16,1,157.0
738762,891126d3027ffff,891126d3067ffff,2023-06-17,1,169.0
738763,891126d3027ffff,891126d306fffff,2023-06-06,1,145.0
738764,891126d3027ffff,891126d3073ffff,2023-06-06,1,145.0
738765,891126d3027ffff,891126d3073ffff,2023-06-14,1,153.0
738766,891126d3027ffff,891126d3077ffff,2023-06-15,1,156.0
738767,891126d3027ffff,891126d3077ffff,2023-06-16,1,157.0
738813,891126d3027ffff,891126d3143ffff,2023-06-02,1,163.0
738814,891126d3027ffff,891126d3143ffff,2023-06-05,1,149.0
738815,891126d3027ffff,891126d3143ffff,2023-06-16,1,157.0
738816,891126d3027ffff,891126d3143ffff,2023-06-20,2,338.0
738817,891126d3027ffff,891126d3143ffff,2023-06-27,2,460.0
738818,891126d3027ffff,891126d3147ffff,2023-06-20,1,169.0
738819,891126d3027ffff,891126d3147ffff,2023-06-22,1,190.0
738820,891126d3027ffff,891126d314bffff,2023-06-05,2,298.0
738821,891126d3027ffff,891126d314bffff,2023-06-30,1,245.0
738822,891126d3027ffff,891126d314fffff,2023-06-22,1,190.0
738823,891126d3027ffff,891126d314fffff,2023-06-27,1,230.0
738824,891126d3027ffff,891126d3153ffff,2023-06-01,3,492.0
738825,891126d3027ffff,891126d3153ffff,2023-06-02,1,163.0
738826,891126d3027ffff,891126d3153ffff,2023-06-05,2,299.0
738827,891126d3027ffff,891126d3153ffff,2023-06-06,2,289.0
738828,891126d3027ffff,891126d3153ffff,2023-06-08,3,451.0
738829,891126d3027ffff,891126d3153ffff,2023-06-09,1,150.0
738830,891126d3027ffff,891126d3153ffff,2023-06-11,1,155.0
738831,891126d3027ffff,891126d3153ffff,2023-06-12,1,145.0
738832,891126d3027ffff,891126d3153ffff,2023-06-13,3,453.0
738833,891126d3027ffff,891126d3153ffff,2023-06-15,1,156.0
738834,891126d3027ffff,891126d3153ffff,2023-06-16,3,472.0
738835,891126d3027ffff,891126d3153ffff,2023-06-19,1,181.0
738836,891126d3027ffff,891126d3153ffff,2023-06-20,2,338.0
738837,891126d3027ffff,891126d3153ffff,2023-06-21,3,537.0
738838,891126d3027ffff,891126d3153ffff,2023-06-22,3,570.0
738839,891126d3027ffff,891126d3153ffff,2023-06-23,2,388.0
738840,891126d3027ffff,891126d3153ffff,2023-06-28,2,466.0
738841,891126d3027ffff,891126d3157ffff,2023-06-02,2,326.0
738842,891126d3027ffff,891126d3157ffff,2023-06-05,3,448.0
738843,891126d3027ffff,891126d3157ffff,2023-06-06,2,290.0
738844,891126d3027ffff,891126d3157ffff,2023-06-08,1,150.0
738845,891126d3027ffff,891126d3157ffff,2023-06-09,1,150.0
738846,891126d3027ffff,891126d3157ffff,2023-06-28,1,233.0
738847,891126d3027ffff,891126d315bffff,2023-06-01,1,164.0
738848,891126d3027ffff,891126d315bffff,2023-06-03,1,166.0
738849,891126d3027ffff,891126d315bffff,2023-06-05,1,149.0
738850,891126d3027ffff,891126d315bffff,2023-06-06,3,434.0
738851,891126d3027ffff,891126d315bffff,2023-06-07,1,148.0
738852,891126d3027ffff,891126d315bffff,2023-06-08,2,301.0
738853,891126d3027ffff,891126d315bffff,2023-06-10,2,316.0
738854,891126d3027ffff,891126d315bffff,2023-06-11,2,311.0
738855,891126d3027ffff,891126d315bffff,2023-06-12,1,145.0
738856,891126d3027ffff,891126d315bffff,2023-06-13,1,151.0
738857,891126d3027ffff,891126d315bffff,2023-06-14,2,306.0
738858,891126d3027ffff,891126d315bffff,2023-06-15,4,623.0
738859,891126d3027ffff,891126d315bffff,2023-06-16,4,629.0
738860,891126d3027ffff,891126d315bffff,2023-06-17,3,507.0
738861,891126d3027ffff,891126d315bffff,2023-06-18,1,185.0
738862,891126d3027ffff,891126d315bffff,2023-06-20,2,337.0
738863,891126d3027ffff,891126d315bffff,2023-06-21,1,179.0
738864,891126d3027ffff,891126d315bffff,2023-06-23,2,388.0
738865,891126d3027ffff,891126d315bffff,2023-06-24,1,210.0
738866,891126d3027ffff,891126d315bffff,2023-06-25,1,223.0
738867,891126d3027ffff,891126d315bffff,2023-06-26,2,446.0
738868,891126d3027ffff,891126d315bffff,2023-06-27,1,230.0
738869,891126d3027ffff,891126d315bffff,2023-06-28,1,233.0
738870,891126d3027ffff,891126d315bffff,2023-06-29,2,482.0
738871,891126d3027ffff,891126d315bffff,2023-06-30,1,245.0
738874,891126d3027ffff,891126d316bffff,2023-06-20,2,338.0
738880,891126d3027ffff,891126d317bffff,2023-06-20,1,169.0
738934,891126d3027ffff,891126d31cbffff,2023-06-01,1,164.0
738935,891126d3027ffff,891126d31cbffff,2023-06-03,1,166.0
738936,891126d3027ffff,891126d31cbffff,2023-06-05,1,149.0
738937,891126d3027ffff,891126d31cbffff,2023-06-06,1,145.0
738938,891126d3027ffff,891126d31cbffff,2023-06-08,2,300.0
738939,891126d3027ffff,891126d31cbffff,2023-06-10,2,316.0
738940,891126d3027ffff,891126d31cbffff,2023-06-12,1,145.0
738941,891126d3027ffff,891126d31cbffff,2023-06-16,1,157.0
738942,891126d3027ffff,891126d31cbffff,2023-06-19,1,181.0
738943,891126d3027ffff,891126d31cbffff,2023-06-20,2,338.0
738944,891126d3027ffff,891126d31cbffff,2023-06-22,1,190.0
738945,891126d3027ffff,891126d31cbffff,2023-06-23,1,194.0
738946,891126d3027ffff,891126d31cbffff,2023-06-27,1,230.0
738947,891126d3027ffff,891126d31cfffff,2023-06-01,2,328.0
738948,891126d3027ffff,891126d31cfffff,2023-06-02,2,325.0
738949,891126d3027ffff,891126d31cfffff,2023-06-05,4,597.0
738950,891126d3027ffff,891126d31cfffff,2023-06-06,1,145.0
738951,891126d3027ffff,891126d31cfffff,2023-06-08,2,301.0
738952,891126d3027ffff,891126d31cfffff,2023-06-13,1,151.0
738953,891126d3027ffff,891126d31cfffff,2023-06-15,1,156.0
738954,891126d3027ffff,891126d31cfffff,2023-06-21,2,357.0
738955,891126d3027ffff,891126d31cfffff,2023-06-22,3,570.0
738956,891126d3027ffff,891126d31cfffff,2023-06-28,1,233.0
738957,891126d3027ffff,891126d31cfffff,2023-06-30,1,245.0
738968,891126d3027ffff,891126d330fffff,2023-06-07,1,148.0
738969,891126d3027ffff,891126d3313ffff,2023-06-28,1,233.0
738970,891126d3027ffff,891126d3313ffff,2023-06-30,1,245.0
738971,891126d3027ffff,891126d3317ffff,2023-06-30,2,490.0
738972,891126d3027ffff,891126d3337ffff,2023-06-20,1,169.0
738973,891126d3027ffff,891126d3387ffff,2023-06-30,1,245.0
738974,891126d3027ffff,891126d3393ffff,2023-06-01,4,656.0
738975,891126d3027ffff,891126d3393ffff,2023-06-02,1,163.0
738976,891126d3027ffff,891126d3393ffff,2023-06-03,1,166.0
738977,891126d3027ffff,891126d3393ffff,2023-06-04,2,320.0
738978,891126d3027ffff,891126d3393ffff,2023-06-06,1,145.0
738979,891126d3027ffff,891126d3393ffff,2023-06-08,3,451.0
738980,891126d3027ffff,891126d3393ffff,2023-06-09,9,1348.0
738981,891126d3027ffff,891126d3393ffff,2023-06-10,1,158.0
738982,891126d3027ffff,891126d3393ffff,2023-06-12,5,726.0
738983,891126d3027ffff,891126d3393ffff,2023-06-13,5,755.0
738984,891126d3027ffff,891126d3393ffff,2023-06-14,2,306.0
738985,891126d3027ffff,891126d3393ffff,2023-06-15,3,468.0
738986,891126d3027ffff,891126d3393ffff,2023-06-16,2,314.0
738987,891126d3027ffff,891126d3393ffff,2023-06-17,1,169.0
738988,891126d3027ffff,891126d3393ffff,2023-06-19,2,362.0
738989,891126d3027ffff,891126d3393ffff,2023-06-20,1,169.0
738990,891126d3027ffff,891126d3393ffff,2023-06-23,3,582.0
738991,891126d3027ffff,891126d3393ffff,2023-06-25,3,668.0
738992,891126d3027ffff,891126d3393ffff,2023-06-26,1,223.0
738993,891126d3027ffff,891126d3393ffff,2023-06-29,1,241.0
738994,891126d3027ffff,891126d3393ffff,2023-06-30,2,490.0
738995,891126d3027ffff,891126d3397ffff,2023-06-08,1,150.0
738996,891126d3027ffff,891126d3397ffff,2023-06-13,1,151.0
738997,891126d3027ffff,891126d3397ffff,2023-06-16,1,157.0
738998,891126d3027ffff,891126d339bffff,2023-06-01,2,328.0
738999,891126d3027ffff,891126d339bffff,2023-06-02,2,325.0
739000,891126d3027ffff,891126d339bffff,2023-06-05,1,149.0
739001,891126d3027ffff,891126d339bffff,2023-06-06,2,290.0
739002,891126d3027ffff,891126d339bffff,2023-06-08,2,300.0
739003,891126d3027ffff,891126d339bffff,2023-06-09,5,749.0
739004,891126d3027ffff,891126d339bffff,2023-06-12,3,435.0
739005,891126d3027ffff,891126d339bffff,2023-06-13,2,302.0
739006,891126d3027ffff,891126d339bffff,2023-06-14,1,153.0
739007,891126d3027ffff,891126d339bffff,2023-06-15,1,156.0
739008,891126d3027ffff,891126d339bffff,2023-06-19,3,543.0
739009,891126d3027ffff,891126d339bffff,2023-06-20,2,338.0
739010,891126d3027ffff,891126d339bffff,2023-06-21,2,358.0
739011,891126d3027ffff,891126d339bffff,2023-06-22,1,190.0
739012,891126d3027ffff,891126d339bffff,2023-06-23,1,194.0
739013,891126d3027ffff,891126d339bffff,2023-06-29,2,482.0
739014,891126d3027ffff,891126d339bffff,2023-06-30,1,245.0
739015,891126d3027ffff,891126d33a7ffff,2023-06-20,2,338.0
739016,891126d3027ffff,891126d33b7ffff,2023-06-20,1,169.0
739017,891126d3027ffff,891126d33b7ffff,2023-06-22,1,190.0
739018,891126d3027ffff,891126d33c7ffff,2023-06-13,1,151.0
739019,891126d3027ffff,891126d33cbffff,2023-06-29,1,241.0
739020,891126d3027ffff,891126d33cbffff,2023-06-30,1,245.0
739021,891126d3027ffff,891126d33cfffff,2023-06-30,1,245.0
739090,891126d302bffff,891126d06cbffff,2023-06-30,1,245.0
739091,891126d302bffff,891126d06dbffff,2023-06-30,1,245.0
739108,891126d302bffff,891126d3023ffff,2023-06-07,1,148.0
739109,891126d302bffff,891126d3023ffff,2023-06-08,1,150.0
739110,891126d302bffff,891126d3023ffff,2023-06-09,2,300.0
739111,891126d302bffff,891126d3023ffff,2023-06-27,2,460.0
739112,891126d302bffff,891126d302bffff,2023-06-02,2,326.0
739113,891126d302bffff,891126d302bffff,2023-06-04,2,320.0
739114,891126d302bffff,891126d302bffff,2023-06-05,1,149.0
739115,891126d302bffff,891126d302bffff,2023-06-06,3,434.0
739116,891126d302bffff,891126d302bffff,2023-06-07,4,592.0
739117,891126d302bffff,891126d302bffff,2023-06-08,5,750.0
739118,891126d302bffff,891126d302bffff,2023-06-11,3,465.0
739119,891126d302bffff,891126d302bffff,2023-06-13,1,151.0
739120,891126d302bffff,891126d302bffff,2023-06-15,1,156.0
739121,891126d302bffff,891126d302bffff,2023-06-16,3,471.0
739122,891126d302bffff,891126d302bffff,2023-06-18,1,185.0
739123,891126d302bffff,891126d302bffff,2023-06-19,1,181.0
739124,891126d302bffff,891126d302bffff,2023-06-20,3,506.0
739125,891126d302bffff,891126d302bffff,2023-06-21,3,537.0
739126,891126d302bffff,891126d302bffff,2023-06-23,5,970.0
739127,891126d302bffff,891126d302bffff,2023-06-24,2,420.0
739128,891126d302bffff,891126d302bffff,2023-06-25,1,223.0
739129,891126d302bffff,891126d302bffff,2023-06-26,1,223.0
739130,891126d302bffff,891126d302bffff,2023-06-27,2,460.0
739131,891126d302bffff,891126d302bffff,2023-06-28,2,466.0
739132,891126d302bffff,891126d302bffff,2023-06-30,3,735.0
739133,891126d302bffff,891126d3153ffff,2023-06-09,1,150.0
739136,891126d302bffff,891126d3307ffff,2023-06-30,1,245.0
739137,891126d302bffff,891126d3333ffff,2023-06-30,1,245.0
739138,891126d302bffff,891126d3383ffff,2023-06-30,1,245.0
739139,891126d302bffff,891126d338fffff,2023-06-30,2,490.0
739140,891126d302bffff,891126d3393ffff,2023-06-30,1,245.0
739141,891126d302bffff,891126d339bffff,2023-06-02,1,163.0
739142,891126d302bffff,891126d33d7ffff,2023-06-13,1,151.0
739143,891126d302bffff,891126d33d7ffff,2023-06-16,1,157.0
739144,891126d302bffff,891126d33dbffff,2023-06-24,1,210.0
739271,891126d302fffff,891126d3023ffff,2023-06-02,1,163.0
739272,891126d302fffff,891126d3023ffff,2023-06-05,1,149.0
739273,891126d302fffff,891126d3023ffff,2023-06-08,1,150.0
739274,891126d302fffff,891126d3023ffff,2023-06-09,2,300.0
739275,891126d302fffff,891126d3023ffff,2023-06-12,1,145.0
739276,891126d302fffff,891126d3023ffff,2023-06-14,1,153.0
739277,891126d302fffff,891126d3027ffff,2023-06-01,6,986.0
739278,891126d302fffff,891126d3027ffff,2023-06-02,3,488.0
739279,891126d302fffff,891126d3027ffff,2023-06-03,1,166.0
739280,891126d302fffff,891126d3027ffff,2023-06-05,1,149.0
739281,891126d302fffff,891126d3027ffff,2023-06-06,1,145.0
739282,891126d302fffff,891126d3027ffff,2023-06-07,3,444.0
739283,891126d302fffff,891126d3027ffff,2023-06-09,1,150.0
739284,891126d302fffff,891126d3027ffff,2023-06-14,3,459.0
739285,891126d302fffff,891126d3027ffff,2023-06-15,1,156.0
739286,891126d302fffff,891126d3027ffff,2023-06-16,1,157.0
739287,891126d302fffff,891126d3027ffff,2023-06-18,1,185.0
739288,891126d302fffff,891126d3027ffff,2023-06-19,1,181.0
739289,891126d302fffff,891126d3027ffff,2023-06-20,1,169.0
739290,891126d302fffff,891126d3027ffff,2023-06-21,1,179.0
739291,891126d302fffff,891126d3027ffff,2023-06-22,2,380.0
739292,891126d302fffff,891126d3027ffff,2023-06-23,2,388.0
739293,891126d302fffff,891126d3027ffff,2023-06-27,1,230.0
739294,891126d302fffff,891126d302fffff,2023-06-01,12,1970.0
739295,891126d302fffff,891126d302fffff,2023-06-02,7,1138.0
739296,891126d302fffff,891126d302fffff,2023-06-03,5,830.0
739297,891126d302fffff,891126d302fffff,2023-06-04,4,639.0
739298,891126d302fffff,891126d302fffff,2023-06-05,6,896.0
739299,891126d302fffff,891126d302fffff,2023-06-06,7,1012.0
739300,891126d302fffff,891126d302fffff,2023-06-07,9,1331.0
739301,891126d302fffff,891126d302fffff,2023-06-08,7,1052.0
739302,891126d302fffff,891126d302fffff,2023-06-09,5,749.0
739303,891126d302fffff,891126d302fffff,2023-06-10,3,474.0
739304,891126d302fffff,891126d302fffff,2023-06-11,4,621.0
739305,891126d302fffff,891126d302fffff,2023-06-12,7,1016.0
739306,891126d302fffff,891126d302fffff,2023-06-13,5,757.0
739307,891126d302fffff,891126d302fffff,2023-06-14,11,1680.0
739308,891126d302fffff,891126d302fffff,2023-06-15,10,1557.0
739309,891126d302fffff,891126d302fffff,2023-06-16,11,1729.0
739310,891126d302fffff,891126d302fffff,2023-06-17,7,1181.0
739311,891126d302fffff,891126d302fffff,2023-06-18,6,1108.0
739312,891126d302fffff,891126d302fffff,2023-06-19,5,907.0
739313,891126d302fffff,891126d302fffff,2023-06-20,6,1012.0
739314,891126d302fffff,891126d302fffff,2023-06-21,6,1072.0
739315,891126d302fffff,891126d302fffff,2023-06-22,10,1901.0
739316,891126d302fffff,891126d302fffff,2023-06-23,4,776.0
739317,891126d302fffff,891126d302fffff,2023-06-24,2,420.0
739318,891126d302fffff,891126d302fffff,2023-06-25,1,223.0
739319,891126d302fffff,891126d302fffff,2023-06-26,2,447.0
739320,891126d302fffff,891126d302fffff,2023-06-27,5,1152.0
739321,891126d302fffff,891126d302fffff,2023-06-28,4,932.0
739322,891126d302fffff,891126d302fffff,2023-06-29,4,963.0
739323,891126d302fffff,891126d302fffff,2023-06-30,3,734.0
739324,891126d302fffff,891126d3033ffff,2023-06-12,1,145.0
739325,891126d302fffff,891126d3037ffff,2023-06-02,2,326.0
739326,891126d302fffff,891126d3037ffff,2023-06-03,1,166.0
739327,891126d302fffff,891126d3037ffff,2023-06-04,1,160.0
739328,891126d302fffff,891126d3037ffff,2023-06-05,1,149.0
739329,891126d302fffff,891126d3037ffff,2023-06-09,3,449.0
739330,891126d302fffff,891126d3037ffff,2023-06-12,3,436.0
739331,891126d302fffff,891126d3037ffff,2023-06-14,2,306.0
739332,891126d302fffff,891126d3037ffff,2023-06-17,1,169.0
739333,891126d302fffff,891126d3037ffff,2023-06-19,1,181.0
739334,891126d302fffff,891126d3037ffff,2023-06-20,1,169.0
739335,891126d302fffff,891126d3037ffff,2023-06-21,1,179.0
739336,891126d302fffff,891126d3037ffff,2023-06-23,1,194.0
739337,891126d302fffff,891126d3037ffff,2023-06-24,1,210.0
739338,891126d302fffff,891126d3037ffff,2023-06-25,1,223.0
739348,891126d302fffff,891126d3153ffff,2023-06-01,2,328.0
739349,891126d302fffff,891126d3153ffff,2023-06-02,3,488.0
739350,891126d302fffff,891126d3153ffff,2023-06-06,2,290.0
739351,891126d302fffff,891126d3153ffff,2023-06-07,1,148.0
739352,891126d302fffff,891126d3153ffff,2023-06-08,2,300.0
739353,891126d302fffff,891126d3153ffff,2023-06-09,1,150.0
739354,891126d302fffff,891126d3153ffff,2023-06-14,2,306.0
739355,891126d302fffff,891126d3153ffff,2023-06-15,2,312.0
739356,891126d302fffff,891126d3153ffff,2023-06-16,1,157.0
739357,891126d302fffff,891126d3153ffff,2023-06-20,1,169.0
739358,891126d302fffff,891126d3153ffff,2023-06-22,1,190.0
739359,891126d302fffff,891126d3153ffff,2023-06-27,1,230.0
739360,891126d302fffff,891126d315bffff,2023-06-01,1,164.0
739361,891126d302fffff,891126d315bffff,2023-06-02,1,163.0
739362,891126d302fffff,891126d315bffff,2023-06-04,1,160.0
739363,891126d302fffff,891126d315bffff,2023-06-05,1,149.0
739364,891126d302fffff,891126d315bffff,2023-06-06,1,145.0
739365,891126d302fffff,891126d315bffff,2023-06-07,1,148.0
739366,891126d302fffff,891126d315bffff,2023-06-09,1,150.0
739367,891126d302fffff,891126d315bffff,2023-06-12,1,145.0
739368,891126d302fffff,891126d315bffff,2023-06-14,1,153.0
739369,891126d302fffff,891126d315bffff,2023-06-15,1,156.0
739370,891126d302fffff,891126d315bffff,2023-06-16,2,314.0
739426,891126d302fffff,891126d31cfffff,2023-06-01,2,328.0
739427,891126d302fffff,891126d31cfffff,2023-06-02,3,488.0
739428,891126d302fffff,891126d31cfffff,2023-06-06,2,290.0
739429,891126d302fffff,891126d31cfffff,2023-06-07,1,148.0
739430,891126d302fffff,891126d31cfffff,2023-06-08,1,150.0
739431,891126d302fffff,891126d31cfffff,2023-06-20,1,169.0
739432,891126d302fffff,891126d31cfffff,2023-06-22,4,760.0
739433,891126d302fffff,891126d31cfffff,2023-06-27,2,460.0
739444,891126d302fffff,891126d3303ffff,2023-06-13,1,151.0
739445,891126d302fffff,891126d330fffff,2023-06-16,1,157.0
739446,891126d302fffff,891126d3313ffff,2023-06-13,2,302.0
739447,891126d302fffff,891126d3313ffff,2023-06-14,1,153.0
739448,891126d302fffff,891126d3313ffff,2023-06-23,1,194.0
739449,891126d302fffff,891126d3347ffff,2023-06-14,1,153.0
739450,891126d302fffff,891126d3347ffff,2023-06-16,1,157.0
739451,891126d302fffff,891126d3373ffff,2023-06-06,1,145.0
739452,891126d302fffff,891126d3373ffff,2023-06-07,1,148.0
739453,891126d302fffff,891126d3383ffff,2023-06-07,1,148.0
739454,891126d302fffff,891126d3383ffff,2023-06-16,1,157.0
739455,891126d302fffff,891126d3387ffff,2023-06-16,2,315.0
739456,891126d302fffff,891126d338fffff,2023-06-07,1,148.0
739457,891126d302fffff,891126d338fffff,2023-06-12,1,145.0
739458,891126d302fffff,891126d338fffff,2023-06-13,4,604.0
739459,891126d302fffff,891126d338fffff,2023-06-14,1,153.0
739460,891126d302fffff,891126d338fffff,2023-06-16,1,157.0
739461,891126d302fffff,891126d338fffff,2023-06-20,1,169.0
739462,891126d302fffff,891126d3393ffff,2023-06-03,1,166.0
739463,891126d302fffff,891126d3393ffff,2023-06-04,2,319.0
739464,891126d302fffff,891126d3393ffff,2023-06-05,1,149.0
739465,891126d302fffff,891126d3393ffff,2023-06-07,2,296.0
739466,891126d302fffff,891126d3393ffff,2023-06-08,2,301.0
739467,891126d302fffff,891126d3393ffff,2023-06-12,2,291.0
739468,891126d302fffff,891126d3393ffff,2023-06-14,1,153.0
739469,891126d302fffff,891126d3393ffff,2023-06-17,1,169.0
739470,891126d302fffff,891126d3393ffff,2023-06-18,1,185.0
739471,891126d302fffff,891126d3393ffff,2023-06-20,1,169.0
739472,891126d302fffff,891126d3393ffff,2023-06-21,2,357.0
739473,891126d302fffff,891126d3393ffff,2023-06-22,1,190.0
739474,891126d302fffff,891126d3393ffff,2023-06-28,1,233.0
739475,891126d302fffff,891126d3393ffff,2023-06-30,1,245.0
739476,891126d302fffff,891126d3397ffff,2023-06-01,1,164.0
739477,891126d302fffff,891126d3397ffff,2023-06-02,2,325.0
739478,891126d302fffff,891126d3397ffff,2023-06-03,1,166.0
739479,891126d302fffff,891126d3397ffff,2023-06-04,1,160.0
739480,891126d302fffff,891126d3397ffff,2023-06-05,1,149.0
739481,891126d302fffff,891126d3397ffff,2023-06-07,2,296.0
739482,891126d302fffff,891126d3397ffff,2023-06-08,1,150.0
739483,891126d302fffff,891126d3397ffff,2023-06-10,1,158.0
739484,891126d302fffff,891126d3397ffff,2023-06-11,2,310.0
739485,891126d302fffff,891126d3397ffff,2023-06-12,1,145.0
739486,891126d302fffff,891126d3397ffff,2023-06-13,2,302.0
739487,891126d302fffff,891126d3397ffff,2023-06-14,1,153.0
739488,891126d302fffff,891126d3397ffff,2023-06-15,4,623.0
739489,891126d302fffff,891126d3397ffff,2023-06-16,1,157.0
739490,891126d302fffff,891126d3397ffff,2023-06-19,2,362.0
739491,891126d302fffff,891126d3397ffff,2023-06-21,2,357.0
739492,891126d302fffff,891126d3397ffff,2023-06-22,3,570.0
739493,891126d302fffff,891126d3397ffff,2023-06-23,2,388.0
739494,891126d302fffff,891126d3397ffff,2023-06-27,2,460.0
739495,891126d302fffff,891126d3397ffff,2023-06-29,1,241.0
739496,891126d302fffff,891126d3397ffff,2023-06-30,1,245.0
739497,891126d302fffff,891126d33cfffff,2023-06-21,1,179.0
739540,891126d3037ffff,891126d3023ffff,2023-06-01,2,329.0
739541,891126d3037ffff,891126d3023ffff,2023-06-02,1,163.0
739542,891126d3037ffff,891126d3023ffff,2023-06-03,1,166.0
739543,891126d3037ffff,891126d3023ffff,2023-06-05,1,149.0
739544,891126d3037ffff,891126d3023ffff,2023-06-06,2,289.0
739545,891126d3037ffff,891126d3023ffff,2023-06-08,1,150.0
