"from_id","to_id","travel_time_p50"
"891126d3217ffff","891126d33dbffff",21
"891126d3217ffff","891126d33cbffff",26
"891126d3217ffff","891126d3353ffff",29
"891126d3217ffff","891126d3357ffff",31
"891126d3217ffff","891126d330bffff",33
"891126d3217ffff","891126d3303ffff",30
"891126d3217ffff","891126d3317ffff",30
"891126d3217ffff","891126d338fffff",32
"891126d3217ffff","891126d3383ffff",35
"891126d3217ffff","891126d339bffff",32
"891126d3217ffff","891126d306fffff",26
"891126d3217ffff","891126d306bffff",26
"891126d3217ffff","891126d32a7ffff",24
"891126d3217ffff","891126d32afffff",16
"891126d3217ffff","891126d3237ffff",19
"891126d3217ffff","891126d3227ffff",23
"891126d3217ffff","891126d335bffff",28
"891126d3217ffff","891126d3343ffff",34
"891126d3217ffff","891126d3347ffff",37
"891126d3217ffff","891126d3373ffff",38
"891126d3217ffff","891126d330fffff",35
"891126d3217ffff","891126d3307ffff",33
"891126d3217ffff","891126d33abffff",36
"891126d3217ffff","891126d33bbffff",35
"891126d3217ffff","891126d3387ffff",37
"891126d3217ffff","891126d3397ffff",39
"891126d3217ffff","891126d3393ffff",34
"891126d3217ffff","891126d3067ffff",33
"891126d3217ffff","891126d3063ffff",31
"891126d3217ffff","891126d307bffff",32
"891126d3217ffff","891126d32b7ffff",35
"891126d3217ffff","891126d32a3ffff",13
"891126d3217ffff","891126d32abffff",8
"891126d3217ffff","891126d3233ffff",13
"891126d3217ffff","891126d3223ffff",18
"891126d3217ffff","891126d322fffff",23
"891126d3217ffff","891126d1497ffff",27
"891126d3217ffff","891126d334bffff",31
"891126d3217ffff","891126d334fffff",36
"891126d3217ffff","891126d337bffff",40
"891126d3217ffff","891126d3363ffff",42
"891126d3217ffff","891126d3377ffff",38
"891126d3217ffff","891126d333bffff",38
"891126d3217ffff","891126d3333ffff",32
"891126d3217ffff","891126d33afffff",39
"891126d3217ffff","891126d33a3ffff",40
"891126d3217ffff","891126d33b3ffff",40
"891126d3217ffff","891126d314bffff",36
"891126d3217ffff","891126d315bffff",41
"891126d3217ffff","891126d302fffff",39
"891126d3217ffff","891126d302bffff",39
"891126d3217ffff","891126d3077ffff",41
"891126d3217ffff","891126d3073ffff",37
"891126d3217ffff","891126d3047ffff",37
"891126d3217ffff","891126d304fffff",37
"891126d3217ffff","891126d32b3ffff",41
"891126d3217ffff","891126d32bbffff",7
"891126d3217ffff","891126d3217ffff",1
"891126d3217ffff","891126d3207ffff",13
"891126d3217ffff","891126d1487ffff",34
"891126d3217ffff","891126d14b3ffff",36
"891126d3217ffff","891126d14b7ffff",38
"891126d3217ffff","891126d336bffff",49
"891126d3217ffff","891126d336fffff",41
"891126d3217ffff","891126d3367ffff",42
"891126d3217ffff","891126d332bffff",44
"891126d3217ffff","891126d3323ffff",38
"891126d3217ffff","891126d3337ffff",38
"891126d3217ffff","891126d06dbffff",38
"891126d3217ffff","891126d33a7ffff",42
"891126d3217ffff","891126d33b7ffff",46
"891126d3217ffff","891126d314fffff",42
"891126d3217ffff","891126d3143ffff",37
"891126d3217ffff","891126d3153ffff",39
"891126d3217ffff","891126d3027ffff",39
"891126d3217ffff","891126d3023ffff",43
"891126d3217ffff","891126d303bffff",42
"891126d3217ffff","891126d300fffff",41
"891126d3217ffff","891126d300bffff",37
"891126d3217ffff","891126d3057ffff",40
"891126d3217ffff","891126d3043ffff",35
"891126d3217ffff","891126d304bffff",40
"891126d3217ffff","891126d3287ffff",41
"891126d3217ffff","891126d328fffff",3
"891126d3217ffff","891126d3213ffff",22
"891126d3217ffff","891126d3203ffff",19
"891126d3217ffff","891126d148fffff",36
"891126d3217ffff","891126d14bbffff",39
"891126d3217ffff","891126d14a3ffff",42
"891126d3217ffff","891126d15d3ffff",46
"891126d3217ffff","891126d15d7ffff",43
"891126d3217ffff","891126d159bffff",46
"891126d3217ffff","891126d1593ffff",48
"891126d3217ffff","891126d332fffff",42
"891126d3217ffff","891126d3327ffff",45
"891126d3217ffff","891126d06cbffff",40
"891126d3217ffff","891126d06c3ffff",39
"891126d3217ffff","891126d06d3ffff",40
"891126d3217ffff","891126d316bffff",44
"891126d3217ffff","891126d317bffff",51
"891126d3217ffff","891126d3147ffff",39
"891126d3217ffff","891126d3157ffff",40
"891126d3217ffff","891126d31cfffff",42
"891126d3217ffff","891126d31cbffff",41
"891126d3217ffff","891126d3037ffff",44
"891126d3217ffff","891126d3033ffff",47
"891126d3217ffff","891126d3007ffff",47
"891126d3217ffff","891126d3003ffff",41
"891126d3217ffff","891126d301bffff",41
"891126d3207ffff","891126d33c7ffff",19
"891126d3207ffff","891126d33c3ffff",20
"891126d3207ffff","891126d33cfffff",24
"891126d3207ffff","891126d331bffff",23
"891126d3207ffff","891126d3313ffff",24
"891126d3207ffff","891126d338bffff",26
"891126d3207ffff","891126d33d7ffff",21
"891126d3207ffff","891126d33d3ffff",16
"891126d3207ffff","891126d33dbffff",17
"891126d3207ffff","891126d33cbffff",21
"891126d3207ffff","891126d3353ffff",23
"891126d3207ffff","891126d3357ffff",27
"891126d3207ffff","891126d330bffff",29
"891126d3207ffff","891126d3303ffff",26
"891126d3207ffff","891126d3317ffff",26
"891126d3207ffff","891126d338fffff",28
"891126d3207ffff","891126d3383ffff",30
"891126d3207ffff","891126d339bffff",28
"891126d3207ffff","891126d306fffff",22
"891126d3207ffff","891126d306bffff",22
"891126d3207ffff","891126d32a7ffff",20
"891126d3207ffff","891126d32afffff",12
"891126d3207ffff","891126d3237ffff",15
"891126d3207ffff","891126d3227ffff",18
"891126d3207ffff","891126d335bffff",23
"891126d3207ffff","891126d3343ffff",29
"891126d3207ffff","891126d3347ffff",33
"891126d3207ffff","891126d3373ffff",34
"891126d3207ffff","891126d330fffff",31
"891126d3207ffff","891126d3307ffff",29
"891126d3207ffff","891126d33abffff",32
"891126d3207ffff","891126d33bbffff",31
"891126d3207ffff","891126d3387ffff",33
"891126d3207ffff","891126d3397ffff",34
"891126d3207ffff","891126d3393ffff",29
"891126d3207ffff","891126d3067ffff",29
"891126d3207ffff","891126d3063ffff",27
"891126d3207ffff","891126d307bffff",28
"891126d3207ffff","891126d32b7ffff",31
"891126d3207ffff","891126d32a3ffff",11
"891126d3207ffff","891126d32abffff",6
"891126d3207ffff","891126d3233ffff",7
"891126d3207ffff","891126d3223ffff",13
"891126d3207ffff","891126d322fffff",17
"891126d3207ffff","891126d1497ffff",22
"891126d3207ffff","891126d334bffff",26
"891126d3207ffff","891126d334fffff",32
"891126d3207ffff","891126d337bffff",36
"891126d3207ffff","891126d3363ffff",38
"891126d3207ffff","891126d3377ffff",34
"891126d3207ffff","891126d333bffff",34
"891126d3207ffff","891126d3333ffff",28
"891126d3207ffff","891126d33afffff",35
"891126d3207ffff","891126d33a3ffff",36
"891126d3207ffff","891126d33b3ffff",36
"891126d3207ffff","891126d314bffff",32
"891126d3207ffff","891126d315bffff",36
"891126d3207ffff","891126d302fffff",34
"891126d3207ffff","891126d302bffff",34
"891126d3207ffff","891126d3077ffff",37
"891126d3207ffff","891126d3073ffff",33
"891126d3207ffff","891126d3047ffff",33
"891126d3207ffff","891126d304fffff",33
"891126d3207ffff","891126d32b3ffff",37
"891126d3207ffff","891126d32bbffff",12
"891126d3207ffff","891126d3217ffff",13
"891126d3207ffff","891126d3207ffff",1
"891126d3207ffff","891126d1487ffff",28
"891126d3207ffff","891126d14b3ffff",32
"891126d3207ffff","891126d14b7ffff",34
"891126d3207ffff","891126d336bffff",45
"891126d3207ffff","891126d336fffff",38
"891126d3207ffff","891126d3367ffff",38
"891126d3207ffff","891126d332bffff",40
"891126d3207ffff","891126d3323ffff",34
"891126d3207ffff","891126d3337ffff",34
"891126d3207ffff","891126d06dbffff",34
"891126d3207ffff","891126d33a7ffff",38
"891126d3207ffff","891126d33b7ffff",42
"891126d3207ffff","891126d314fffff",38
"891126d3207ffff","891126d3143ffff",33
"891126d3207ffff","891126d3153ffff",34
"891126d3207ffff","891126d3027ffff",34
"891126d3207ffff","891126d3023ffff",38
"891126d3207ffff","891126d303bffff",38
"891126d3207ffff","891126d300fffff",37
"891126d3207ffff","891126d300bffff",33
"891126d3207ffff","891126d3057ffff",36
"891126d3207ffff","891126d3043ffff",33
"891126d3207ffff","891126d304bffff",37
"891126d3207ffff","891126d3287ffff",37
"891126d3207ffff","891126d328fffff",15
"891126d3207ffff","891126d3213ffff",11
"891126d3207ffff","891126d3203ffff",9
"891126d3207ffff","891126d148fffff",30
"891126d3207ffff","891126d14bbffff",34
"891126d3207ffff","891126d14a3ffff",37
"891126d3207ffff","891126d15d3ffff",43
"891126d3207ffff","891126d15d7ffff",40
"891126d3207ffff","891126d159bffff",43
"891126d3207ffff","891126d1593ffff",44
"891126d3207ffff","891126d332fffff",38
"891126d3207ffff","891126d3327ffff",41
"891126d3207ffff","891126d06cbffff",36
"891126d3207ffff","891126d06c3ffff",35
"891126d3207ffff","891126d06d3ffff",36
"891126d3207ffff","891126d316bffff",40
"891126d3207ffff","891126d317bffff",47
"891126d3207ffff","891126d3147ffff",35
"891126d3207ffff","891126d3157ffff",36
"891126d3207ffff","891126d31cfffff",37
"891126d3207ffff","891126d31cbffff",36
"891126d3207ffff","891126d3037ffff",39
"891126d3207ffff","891126d3033ffff",43
"891126d3207ffff","891126d3007ffff",43
"891126d3207ffff","891126d3003ffff",37
"891126d3207ffff","891126d301bffff",37
"891126d323bffff","891126d323bffff",2
"891126d323bffff","891126d322bffff",6
"891126d323bffff","891126d1493ffff",11
"891126d323bffff","891126d1483ffff",22
"891126d323bffff","891126d320fffff",6
"891126d323bffff","891126d3277ffff",4
"891126d323bffff","891126d3267ffff",15
"891126d323bffff","891126d149bffff",17
"891126d322bffff","891126d323bffff",6
"891126d322bffff","891126d322bffff",0
"891126d322bffff","891126d1493ffff",6
"891126d322bffff","891126d1483ffff",17
"891126d322bffff","891126d320fffff",8
"891126d322bffff","891126d3277ffff",6
"891126d322bffff","891126d3267ffff",10
"891126d322bffff","891126d149bffff",12
"891126d1493ffff","891126d323bffff",11
"891126d1493ffff","891126d322bffff",6
"891126d1493ffff","891126d1493ffff",0
"891126d1493ffff","891126d1483ffff",13
"891126d1493ffff","891126d320fffff",13
"891126d1493ffff","891126d3277ffff",11
"891126d1493ffff","891126d3267ffff",6
"891126d1493ffff","891126d149bffff",7
"891126d1483ffff","891126d323bffff",22
"891126d1483ffff","891126d322bffff",17
"891126d1483ffff","891126d1493ffff",13
"891126d1483ffff","891126d1483ffff",0
"891126d1483ffff","891126d320fffff",24
"891126d1483ffff","891126d3277ffff",22
"891126d1483ffff","891126d3267ffff",12
"891126d1483ffff","891126d149bffff",7
"891126d1487ffff","891126d33c7ffff",23
"891126d1487ffff","891126d33c3ffff",24
"891126d1487ffff","891126d33cfffff",22
"891126d1487ffff","891126d331bffff",22
"891126d1487ffff","891126d3313ffff",23
"891126d1487ffff","891126d338bffff",29
"891126d1487ffff","891126d33d7ffff",26
"891126d1487ffff","891126d33d3ffff",30
"891126d1487ffff","891126d33dbffff",26
"891126d1487ffff","891126d33cbffff",21
"891126d1487ffff","891126d3353ffff",17
"891126d1487ffff","891126d3357ffff",19
"891126d1487ffff","891126d330bffff",22
"891126d1487ffff","891126d3303ffff",25
"891126d1487ffff","891126d3317ffff",26
"891126d1487ffff","891126d338fffff",25
"891126d1487ffff","891126d3383ffff",29
"891126d1487ffff","891126d339bffff",30
"891126d1487ffff","891126d306fffff",32
"891126d1487ffff","891126d306bffff",34
"891126d1487ffff","891126d32a7ffff",32
"891126d1487ffff","891126d32afffff",27
"891126d1487ffff","891126d3237ffff",21
"891126d1487ffff","891126d3227ffff",17
"891126d1487ffff","891126d335bffff",12
"891126d1487ffff","891126d3343ffff",14
"891126d1487ffff","891126d3347ffff",16
"891126d1487ffff","891126d3373ffff",21
"891126d1487ffff","891126d330fffff",23
"891126d1487ffff","891126d3307ffff",27
"891126d1487ffff","891126d33abffff",32
"891126d1487ffff","891126d33bbffff",31
"891126d1487ffff","891126d3387ffff",29
"891126d1487ffff","891126d3397ffff",33
"891126d1487ffff","891126d3393ffff",28
"891126d1487ffff","891126d3067ffff",34
"891126d1487ffff","891126d3063ffff",37
"891126d1487ffff","891126d307bffff",39
"891126d1487ffff","891126d32b7ffff",43
"891126d1487ffff","891126d32a3ffff",31
"891126d1487ffff","891126d32abffff",26
"891126d1487ffff","891126d3233ffff",21
"891126d1487ffff","891126d3223ffff",16
"891126d1487ffff","891126d322fffff",11
"891126d1487ffff","891126d1497ffff",6
"891126d1487ffff","891126d334bffff",5
"891126d1487ffff","891126d334fffff",13
"891126d1487ffff","891126d337bffff",16
"891126d1487ffff","891126d3363ffff",28
"891126d1487ffff","891126d3377ffff",26
"891126d1487ffff","891126d333bffff",27
"891126d1487ffff","891126d3333ffff",29
"891126d1487ffff","891126d33afffff",36
"891126d1487ffff","891126d33a3ffff",36
"891126d1487ffff","891126d33b3ffff",32
"891126d1487ffff","891126d314bffff",28
"891126d1487ffff","891126d315bffff",33
"891126d1487ffff","891126d302fffff",33
"891126d1487ffff","891126d302bffff",33
"891126d1487ffff","891126d3077ffff",41
"891126d1487ffff","891126d3073ffff",35
"891126d1487ffff","891126d3047ffff",36
"891126d1487ffff","891126d304fffff",41
"891126d1487ffff","891126d32b3ffff",44
"891126d1487ffff","891126d32bbffff",32
"891126d1487ffff","891126d3217ffff",34
"891126d1487ffff","891126d3207ffff",28
"891126d1487ffff","891126d1487ffff",0
"891126d1487ffff","891126d14b3ffff",7
"891126d1487ffff","891126d14b7ffff",13
"891126d1487ffff","891126d336bffff",35
"891126d1487ffff","891126d336fffff",32
"891126d1487ffff","891126d3367ffff",29
"891126d1487ffff","891126d332bffff",32
"891126d1487ffff","891126d3323ffff",34
"891126d1487ffff","891126d3337ffff",35
"891126d1487ffff","891126d06dbffff",34
"891126d1487ffff","891126d33a7ffff",38
"891126d1487ffff","891126d33b7ffff",38
"891126d1487ffff","891126d314fffff",34
"891126d1487ffff","891126d3143ffff",29
"891126d1487ffff","891126d3153ffff",33
"891126d1487ffff","891126d3027ffff",33
"891126d1487ffff","891126d3023ffff",37
"891126d1487ffff","891126d303bffff",40
"891126d1487ffff","891126d300fffff",38
"891126d1487ffff","891126d300bffff",35
"891126d1487ffff","891126d3057ffff",41
"891126d1487ffff","891126d3043ffff",43
"891126d1487ffff","891126d304bffff",45
"891126d1487ffff","891126d3287ffff",41
"891126d1487ffff","891126d328fffff",35
"891126d1487ffff","891126d3213ffff",37
"891126d1487ffff","891126d3203ffff",35
"891126d1487ffff","891126d148fffff",7
"891126d1487ffff","891126d14bbffff",6
"891126d1487ffff","891126d14a3ffff",11
"891126d1487ffff","891126d15d3ffff",38
"891126d1487ffff","891126d15d7ffff",37
"891126d1487ffff","891126d159bffff",35
"891126d1487ffff","891126d1593ffff",36
"891126d1487ffff","891126d332fffff",38
"891126d1487ffff","891126d3327ffff",41
"891126d1487ffff","891126d06cbffff",37
"891126d1487ffff","891126d06c3ffff",35
"891126d1487ffff","891126d06d3ffff",36
"891126d1487ffff","891126d316bffff",40
"891126d1487ffff","891126d317bffff",43
"891126d1487ffff","891126d3147ffff",31
"891126d1487ffff","891126d3157ffff",32
"891126d1487ffff","891126d31cfffff",36
"891126d1487ffff","891126d31cbffff",35
"891126d1487ffff","891126d3037ffff",38
"891126d1487ffff","891126d3033ffff",42
"891126d1487ffff","891126d3007ffff",46
"891126d1487ffff","891126d3003ffff",42
"891126d1487ffff","891126d301bffff",39
"891126d14b3ffff","891126d33c7ffff",19
"891126d14b3ffff","891126d33c3ffff",21
"891126d14b3ffff","891126d33cfffff",19
"891126d14b3ffff","891126d331bffff",20
"891126d14b3ffff","891126d3313ffff",21
"891126d14b3ffff","891126d338bffff",26
"891126d14b3ffff","891126d33d7ffff",23
"891126d14b3ffff","891126d33d3ffff",27
"891126d14b3ffff","891126d33dbffff",24
"891126d14b3ffff","891126d33cbffff",19
"891126d14b3ffff","891126d3353ffff",16
"891126d14b3ffff","891126d3357ffff",17
"891126d14b3ffff","891126d330bffff",18
"891126d14b3ffff","891126d3303ffff",21
"891126d14b3ffff","891126d3317ffff",22
"891126d14b3ffff","891126d338fffff",23
"891126d14b3ffff","891126d3383ffff",26
"891126d14b3ffff","891126d339bffff",27
"891126d14b3ffff","891126d306fffff",29
"891126d14b3ffff","891126d306bffff",31
"891126d14b3ffff","891126d32a7ffff",29
"891126d14b3ffff","891126d32afffff",24
"891126d14b3ffff","891126d3237ffff",20
"891126d14b3ffff","891126d3227ffff",16
"891126d14b3ffff","891126d335bffff",11
"891126d14b3ffff","891126d3343ffff",11
"891126d14b3ffff","891126d3347ffff",12
"891126d14b3ffff","891126d3373ffff",17
"891126d14b3ffff","891126d330fffff",20
"891126d14b3ffff","891126d3307ffff",23
"891126d14b3ffff","891126d33abffff",27
"891126d14b3ffff","891126d33bbffff",27
"891126d14b3ffff","891126d3387ffff",27
"891126d14b3ffff","891126d3397ffff",30
"891126d14b3ffff","891126d3393ffff",25
"891126d14b3ffff","891126d3067ffff",31
"891126d14b3ffff","891126d3063ffff",34
"891126d14b3ffff","891126d307bffff",36
"891126d14b3ffff","891126d32b7ffff",39
"891126d14b3ffff","891126d32a3ffff",35
"891126d14b3ffff","891126d32abffff",30
"891126d14b3ffff","891126d3233ffff",26
"891126d14b3ffff","891126d3223ffff",21
"891126d14b3ffff","891126d322fffff",16
"891126d14b3ffff","891126d1497ffff",11
"891126d14b3ffff","891126d334bffff",8
"891126d14b3ffff","891126d334fffff",8
"891126d14b3ffff","891126d337bffff",12
"891126d14b3ffff","891126d3363ffff",25
"891126d14b3ffff","891126d3377ffff",23
"891126d14b3ffff","891126d333bffff",24
"891126d14b3ffff","891126d3333ffff",25
"891126d14b3ffff","891126d33afffff",31
"891126d14b3ffff","891126d33a3ffff",32
"891126d14b3ffff","891126d33b3ffff",30
"891126d14b3ffff","891126d314bffff",26
"891126d14b3ffff","891126d315bffff",30
"891126d14b3ffff","891126d302fffff",30
"891126d14b3ffff","891126d302bffff",30
"891126d14b3ffff","891126d3077ffff",38
"891126d14b3ffff","891126d3073ffff",33
"891126d14b3ffff","891126d3047ffff",34
"891126d14b3ffff","891126d304fffff",38
"891126d14b3ffff","891126d32b3ffff",40
"891126d14b3ffff","891126d32bbffff",36
"891126d14b3ffff","891126d3217ffff",38
"891126d14b3ffff","891126d3207ffff",33
"891126d14b3ffff","891126d1487ffff",7
"891126d14b3ffff","891126d14b3ffff",0
"891126d14b3ffff","891126d14b7ffff",9
"891126d14b3ffff","891126d336bffff",32
"891126d14b3ffff","891126d336fffff",29
"891126d14b3ffff","891126d3367ffff",26
"891126d14b3ffff","891126d332bffff",29
"891126d14b3ffff","891126d3323ffff",30
"891126d14b3ffff","891126d3337ffff",30
"891126d14b3ffff","891126d06dbffff",31
"891126d14b3ffff","891126d33a7ffff",35
"891126d14b3ffff","891126d33b7ffff",36
"891126d14b3ffff","891126d314fffff",32
"891126d14b3ffff","891126d3143ffff",27
"891126d14b3ffff","891126d3153ffff",30
"891126d14b3ffff","891126d3027ffff",30
"891126d14b3ffff","891126d3023ffff",34
"891126d14b3ffff","891126d303bffff",37
"891126d14b3ffff","891126d300fffff",36
"891126d14b3ffff","891126d300bffff",33
"891126d14b3ffff","891126d3057ffff",39
"891126d14b3ffff","891126d3043ffff",41
"891126d14b3ffff","891126d304bffff",42
"891126d14b3ffff","891126d3287ffff",37
"891126d14b3ffff","891126d328fffff",40
"891126d14b3ffff","891126d3213ffff",41
"891126d14b3ffff","891126d3203ffff",39
"891126d14b3ffff","891126d148fffff",11
"891126d14b3ffff","891126d14bbffff",8
"891126d14b3ffff","891126d14a3ffff",6
"891126d14b3ffff","891126d15d3ffff",35
"891126d14b3ffff","891126d15d7ffff",34
"891126d14b3ffff","891126d159bffff",32
"891126d14b3ffff","891126d1593ffff",33
"891126d14b3ffff","891126d332fffff",33
"891126d14b3ffff","891126d3327ffff",37
"891126d14b3ffff","891126d06cbffff",33
"891126d14b3ffff","891126d06c3ffff",32
"891126d14b3ffff","891126d06d3ffff",33
"891126d14b3ffff","891126d316bffff",37
"891126d14b3ffff","891126d317bffff",41
"891126d14b3ffff","891126d3147ffff",29
"891126d14b3ffff","891126d3157ffff",30
"891126d14b3ffff","891126d31cfffff",33
"891126d14b3ffff","891126d31cbffff",32
"891126d14b3ffff","891126d3037ffff",35
"891126d14b3ffff","891126d3033ffff",40
"891126d14b3ffff","891126d3007ffff",44
"891126d14b3ffff","891126d3003ffff",40
"891126d14b3ffff","891126d301bffff",37
"891126d14b7ffff","891126d33c7ffff",21
"891126d14b7ffff","891126d33c3ffff",23
"891126d14b7ffff","891126d33cfffff",21
"891126d14b7ffff","891126d331bffff",20
"891126d14b7ffff","891126d3313ffff",21
"891126d14b7ffff","891126d338bffff",26
"891126d14b7ffff","891126d33d7ffff",25
"891126d14b7ffff","891126d33d3ffff",29
"891126d14b7ffff","891126d33dbffff",26
"891126d14b7ffff","891126d33cbffff",21
"891126d14b7ffff","891126d3353ffff",18
"891126d14b7ffff","891126d3357ffff",16
"891126d14b7ffff","891126d330bffff",16
"891126d14b7ffff","891126d3303ffff",19
"891126d14b7ffff","891126d3317ffff",22
"891126d14b7ffff","891126d338fffff",22
"891126d14b7ffff","891126d3383ffff",26
"891126d14b7ffff","891126d339bffff",27
"891126d14b7ffff","891126d306fffff",29
"891126d14b7ffff","891126d306bffff",31
"891126d14b7ffff","891126d32a7ffff",32
"891126d14b7ffff","891126d32afffff",27
"891126d14b7ffff","891126d3237ffff",22
"891126d14b7ffff","891126d3227ffff",18
"891126d14b7ffff","891126d335bffff",15
"891126d14b7ffff","891126d3343ffff",12
"891126d14b7ffff","891126d3347ffff",10
"891126d14b7ffff","891126d3373ffff",14
"891126d14b7ffff","891126d330fffff",17
"891126d14b7ffff","891126d3307ffff",21
"891126d14b7ffff","891126d33abffff",26
"891126d14b7ffff","891126d33bbffff",27
"891126d14b7ffff","891126d3387ffff",26
"891126d14b7ffff","891126d3397ffff",30
"891126d14b7ffff","891126d3393ffff",26
"891126d14b7ffff","891126d3067ffff",31
"891126d14b7ffff","891126d3063ffff",34
"891126d14b7ffff","891126d307bffff",36
"891126d14b7ffff","891126d32b7ffff",39
"891126d14b7ffff","891126d32a3ffff",37
"891126d14b7ffff","891126d32abffff",32
"891126d14b7ffff","891126d3233ffff",28
"891126d14b7ffff","891126d3223ffff",24
"891126d14b7ffff","891126d322fffff",20
"891126d14b7ffff","891126d1497ffff",15
"891126d14b7ffff","891126d334bffff",11
"891126d14b7ffff","891126d334fffff",6
"891126d14b7ffff","891126d337bffff",8
"891126d14b7ffff","891126d3363ffff",22
"891126d14b7ffff","891126d3377ffff",20
"891126d14b7ffff","891126d333bffff",21
"891126d14b7ffff","891126d3333ffff",25
"891126d14b7ffff","891126d33afffff",31
"891126d14b7ffff","891126d33a3ffff",31
"891126d14b7ffff","891126d33b3ffff",29
"891126d14b7ffff","891126d314bffff",25
"891126d14b7ffff","891126d315bffff",30
"891126d14b7ffff","891126d302fffff",30
"891126d14b7ffff","891126d302bffff",31
"891126d14b7ffff","891126d3077ffff",38
"891126d14b7ffff","891126d3073ffff",33
"891126d14b7ffff","891126d3047ffff",34
"891126d14b7ffff","891126d304fffff",38
"891126d14b7ffff","891126d32b3ffff",40
"891126d14b7ffff","891126d32bbffff",38
"891126d14b7ffff","891126d3217ffff",40
"891126d14b7ffff","891126d3207ffff",35
"891126d14b7ffff","891126d1487ffff",13
"891126d14b7ffff","891126d14b3ffff",9
"891126d14b7ffff","891126d14b7ffff",1
"891126d14b7ffff","891126d336bffff",29
"891126d14b7ffff","891126d336fffff",26
"891126d14b7ffff","891126d3367ffff",23
"891126d14b7ffff","891126d332bffff",26
"891126d14b7ffff","891126d3323ffff",29
"891126d14b7ffff","891126d3337ffff",30
"891126d14b7ffff","891126d06dbffff",31
"891126d14b7ffff","891126d33a7ffff",35
"891126d14b7ffff","891126d33b7ffff",35
"891126d14b7ffff","891126d314fffff",31
"891126d14b7ffff","891126d3143ffff",26
"891126d14b7ffff","891126d3153ffff",30
"891126d14b7ffff","891126d3027ffff",31
"891126d14b7ffff","891126d3023ffff",34
"891126d14b7ffff","891126d303bffff",37
"891126d14b7ffff","891126d300fffff",36
"891126d14b7ffff","891126d300bffff",33
"891126d14b7ffff","891126d3057ffff",39
"891126d14b7ffff","891126d3043ffff",41
"891126d14b7ffff","891126d304bffff",42
"891126d14b7ffff","891126d3287ffff",37
"891126d14b7ffff","891126d328fffff",42
"891126d14b7ffff","891126d3213ffff",43
"891126d14b7ffff","891126d3203ffff",41
"891126d14b7ffff","891126d148fffff",19
"891126d14b7ffff","891126d14bbffff",15
"891126d14b7ffff","891126d14a3ffff",6
"891126d14b7ffff","891126d15d3ffff",32
"891126d14b7ffff","891126d15d7ffff",31
"891126d14b7ffff","891126d159bffff",29
"891126d14b7ffff","891126d1593ffff",30
"891126d14b7ffff","891126d332fffff",32
"891126d14b7ffff","891126d3327ffff",36
"891126d14b7ffff","891126d06cbffff",33
"891126d14b7ffff","891126d06c3ffff",32
"891126d14b7ffff","891126d06d3ffff",33
"891126d14b7ffff","891126d316bffff",37
"891126d14b7ffff","891126d317bffff",40
"891126d14b7ffff","891126d3147ffff",28
"891126d14b7ffff","891126d3157ffff",29
"891126d14b7ffff","891126d31cfffff",33
"891126d14b7ffff","891126d31cbffff",32
"891126d14b7ffff","891126d3037ffff",36
"891126d14b7ffff","891126d3033ffff",40
"891126d14b7ffff","891126d3007ffff",44
"891126d14b7ffff","891126d3003ffff",40
"891126d14b7ffff","891126d301bffff",37
"891126d336bffff","891126d33c7ffff",27
"891126d336bffff","891126d33c3ffff",32
"891126d336bffff","891126d33cfffff",31
"891126d336bffff","891126d331bffff",24
"891126d336bffff","891126d3313ffff",20
"891126d336bffff","891126d338bffff",25
"891126d336bffff","891126d33d7ffff",30
"891126d336bffff","891126d33d3ffff",31
"891126d336bffff","891126d33dbffff",36
"891126d336bffff","891126d33cbffff",34
"891126d336bffff","891126d3353ffff",33
"891126d336bffff","891126d3357ffff",27
"891126d336bffff","891126d330bffff",21
"891126d336bffff","891126d3303ffff",18
"891126d336bffff","891126d3317ffff",21
"891126d336bffff","891126d338fffff",21
"891126d336bffff","891126d3383ffff",26
"891126d336bffff","891126d339bffff",29
"891126d336bffff","891126d306fffff",33
"891126d336bffff","891126d306bffff",34
"891126d336bffff","891126d32a7ffff",37
"891126d336bffff","891126d32afffff",35
"891126d336bffff","891126d3237ffff",36
"891126d336bffff","891126d3227ffff",34
"891126d336bffff","891126d335bffff",33
"891126d336bffff","891126d3343ffff",30
"891126d336bffff","891126d3347ffff",23
"891126d336bffff","891126d3373ffff",17
"891126d336bffff","891126d330fffff",17
"891126d336bffff","891126d3307ffff",20
"891126d336bffff","891126d33abffff",25
"891126d336bffff","891126d33bbffff",26
"891126d336bffff","891126d3387ffff",25
"891126d336bffff","891126d3397ffff",29
"891126d336bffff","891126d3393ffff",31
"891126d336bffff","891126d3067ffff",35
"891126d336bffff","891126d3063ffff",34
"891126d336bffff","891126d307bffff",34
"891126d336bffff","891126d32b7ffff",40
"891126d336bffff","891126d32a3ffff",40
"891126d336bffff","891126d32abffff",35
"891126d336bffff","891126d3233ffff",37
"891126d336bffff","891126d3223ffff",38
"891126d336bffff","891126d322fffff",38
"891126d336bffff","891126d1497ffff",36
"891126d336bffff","891126d334bffff",32
"891126d336bffff","891126d334fffff",25
"891126d336bffff","891126d337bffff",25
"891126d336bffff","891126d3363ffff",10
"891126d336bffff","891126d3377ffff",14
"891126d336bffff","891126d333bffff",19
"891126d336bffff","891126d3333ffff",24
"891126d336bffff","891126d33afffff",30
"891126d336bffff","891126d33a3ffff",30
"891126d336bffff","891126d33b3ffff",28
